ssp,spec,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,AFE,Country resampling,2,All,2083,-0.14481509707643414,-0.5944713267628963,-0.5423973468672275,-0.4842969835608738,-0.3163887463807748,-0.09258323456185868,0.23538324268634042,0.5911342416241897,0.8567672191182475,1.1944087642473096
SSP585,Interactive,AFE,Country resampling,2,All,2084,-0.14960789962666743,-0.6058533261826289,-0.5536811107392374,-0.4940374043958855,-0.32443423868019916,-0.09517916770143109,0.24424759981245048,0.6172892424914492,0.8995733902318068,1.2508408633908068
SSP585,Interactive,AFE,Country resampling,2,All,2085,-0.15446236746911857,-0.6170663590000462,-0.5648045835785637,-0.5043945785730506,-0.33186657213947246,-0.09645747976869817,0.2553015189166344,0.6465205349317608,0.9423191381800307,1.313028700937653
SSP585,Interactive,AFE,Country resampling,2,All,2086,-0.15680608678332875,-0.6260045351589582,-0.5730891213175658,-0.5131909556974086,-0.33789387647604907,-0.0944620685628213,0.2690405591689059,0.6798129324433799,0.9837961902538489,1.3801089131887436
SSP585,Interactive,AFE,Country resampling,2,All,2087,-0.16166189032915956,-0.6368328209339589,-0.5838662635225894,-0.5231521728799148,-0.3462660508811952,-0.09437135405990704,0.2780493256745135,0.7122676702228015,1.0298212015253263,1.4461721985682148
SSP585,Interactive,AFE,Country resampling,2,All,2088,-0.16657127596186516,-0.6474484115172088,-0.5944975483579069,-0.5330197094896083,-0.3531684054755968,-0.09365708344139201,0.2887904491585064,0.7436830917041851,1.078574919587612,1.523256019931066
SSP585,Interactive,AFE,Country resampling,2,All,2089,-0.17153255314982807,-0.657978350100443,-0.6048286824519763,-0.5426854806616948,-0.36169949672678736,-0.09467598327874477,0.2990023179364082,0.7753162644573253,1.1295328404780942,1.5951406529055976
SSP585,Interactive,AFE,Country resampling,2,All,2090,-0.1765440035286654,-0.668133698660066,-0.615415915100726,-0.5518351400891905,-0.3693593939216506,-0.09537483614556358,0.31035228108226653,0.8092938777965599,1.1828128607229098,1.6702456595172375
SSP585,Interactive,AFE,Country resampling,2,All,2091,-0.1786671249779731,-0.6761595454459368,-0.6229316961214197,-0.5581380554714884,-0.37400289481308646,-0.09219530442924806,0.3280608874045132,0.8522483995647412,1.2484135662842863,1.7489558028368768
SSP585,Interactive,AFE,Country resampling,2,All,2092,-0.18366525731586136,-0.6860392387679893,-0.6329684246900198,-0.5679434551812644,-0.38161774728759545,-0.09232518669105516,0.34320456516783115,0.8881444660306168,1.3022812167125555,1.8310281429307074
SSP585,Interactive,AFE,Country resampling,2,All,2093,-0.18870618014996365,-0.6957227778370173,-0.642811353516232,-0.5776084482700444,-0.3895302732539906,-0.0928570377399961,0.3588895451408589,0.9281784720580932,1.3574703147140852,1.9168453224854696
SSP585,Interactive,AFE,Country resampling,2,All,2094,-0.19378810948408753,-0.7052081401550422,-0.6525456266715404,-0.5873806374840465,-0.3970331850743456,-0.09436937964476771,0.377775588097257,0.9776920333638567,1.416414782616558,2.0066028587386553
SSP585,Interactive,AFE,Country resampling,2,All,2095,-0.19890924274941046,-0.7144936589547551,-0.6620590224553381,-0.5972160644410848,-0.4034378841483762,-0.09359321852988939,0.3959008579342512,1.0202086235523586,1.4834050956478044,2.114524214536129
SSP585,Interactive,AFE,Country resampling,2,All,2096,-0.20069146877983057,-0.7215655961906488,-0.6699063093738017,-0.6038073930091128,-0.40803773981795677,-0.09083644028591586,0.41625664606132473,1.0684256084297743,1.5443651245775833,2.224042561901259
SSP585,Interactive,AFE,Country resampling,2,All,2097,-0.20575488059659042,-0.7304362926319384,-0.6786768468116788,-0.6130100875203139,-0.41534105900441204,-0.09026784649790298,0.4315755358829474,1.1138500419389528,1.6272563582294866,2.3492637798429943
SSP585,Interactive,AFE,Country resampling,2,All,2098,-0.21084978941708488,-0.7390925528441551,-0.6871739974997468,-0.6227654721302508,-0.42215113267328863,-0.09043220839412064,0.44621441978915627,1.1710237536929453,1.7115112716711873,2.485368831739583
SSP585,Interactive,AFE,Country resampling,2,All,2099,-0.21597439083408554,-0.7475421852249965,-0.6955333700580565,-0.6323989161252401,-0.4292587068813588,-0.09177421176475725,0.46357129864256624,1.2321787949778122,1.8136744096791069,2.632275742464214
SSP585,Interactive,AFE,Country resampling,2,All,2100,-0.22112687046902446,-0.7557905344391173,-0.7039762164196515,-0.641017071538269,-0.4368997701518181,-0.0929844443521477,0.48261537315821174,1.292244295018482,1.9127721551804122,2.7620453925450206
SSP585,Interactive,AFE,Country resampling,2,Dir,2021,-9.381429901234029e-5,-3.7477968385901396e-4,-3.3497819038437183e-4,-2.82885768614427e-4,-1.8875688681560532e-4,-8.796798964588737e-5,1.5486791267504962e-5,1.3315369153183988e-4,2.1010407708550448e-4,2.808827715454598e-4
SSP585,Interactive,AFE,Country resampling,2,Dir,2022,-2.9811338614182947e-4,-0.0011905584698216481,-0.001050958189397555,-9.040217971706843e-4,-5.947051642818668e-4,-2.828959925669783e-4,3.78466312108694e-5,3.692480633375573e-4,6.083801051137927e-4,7.564644760288451e-4
SSP585,Interactive,AFE,Country resampling,2,Dir,2023,-4.7128961983777806e-4,-0.002566730557861885,-0.0022253394564595904,-0.0018088705412764858,-0.0011887180337826486,-4.43054539619292e-4,2.688414838801223e-4,9.898548286228828e-4,0.001373641254170676,0.0017746782958828694
SSP585,Interactive,AFE,Country resampling,2,Dir,2024,-6.215859800505763e-4,-0.004551408219781644,-0.0038264253941296235,-0.003104927423972914,-0.0019240836399028183,-5.620063035556289e-4,7.400100406053656e-4,0.0019566932329804668,0.002671533173672246,0.0032964359151419526
SSP585,Interactive,AFE,Country resampling,2,Dir,2025,-7.571708941864763e-4,-0.007110269930136112,-0.005887172874394953,-0.004722066430817451,-0.0028463057571261052,-6.673457346150768e-4,0.0014185700144874192,0.003298536272706576,0.004460882079430004,0.0054233518969035045
SSP585,Interactive,AFE,Country resampling,2,Dir,2026,-9.241175730061446e-4,-0.01017669176749032,-0.008412535984586116,-0.006697110019127283,-0.003976867179273119,-7.908147046549185e-4,0.0022662714876868217,0.004880244426772817,0.006741700810339345,0.008042341904605036
SSP585,Interactive,AFE,Country resampling,2,Dir,2027,-0.0010687001490651271,-0.013645253267936294,-0.011449329548137759,-0.009127351549179851,-0.005307464005784995,-8.769310549198717e-4,0.003385766357637654,0.006792746576818654,0.009539690098087649,0.010863102223093035
SSP585,Interactive,AFE,Country resampling,2,Dir,2028,-0.001225924257412081,-0.017807145837026906,-0.014817063509459133,-0.011882643522606573,-0.0068700617118565566,-0.0010430267801520565,0.0045827785809555155,0.009142063889011287,0.012566127728763627,0.014686842831757937
SSP585,Interactive,AFE,Country resampling,2,Dir,2029,-0.00140400378130201,-0.02233900505659956,-0.01879356238603077,-0.014988581992378413,-0.00857357690175084,-0.0011222301135266344,0.00591944818335477,0.011696539751837444,0.01622595687752413,0.018882267400169496
SSP585,Interactive,AFE,Country resampling,2,Dir,2030,-0.0016110426946180922,-0.027604770952475686,-0.02319924741443021,-0.018443450943247817,-0.010600397034992132,-0.001344467057917631,0.0073919190940170965,0.01475429100346011,0.020220520905681036,0.0236138466086034
SSP585,Interactive,AFE,Country resampling,2,Dir,2031,-0.0019075299606149398,-0.03351497573236654,-0.028077612088838293,-0.022357617073734706,-0.012801349017793784,-0.001579509417081737,0.009048787498116051,0.018154827890419292,0.024549889739609358,0.029016955595480485
SSP585,Interactive,AFE,Country resampling,2,Dir,2032,-0.002201890780810567,-0.039548800183360454,-0.03330200506068809,-0.02658359753154834,-0.01518902594838531,-0.0018250508067917393,0.010915521747220491,0.02178664621375915,0.02938913435906402,0.034734087503267425
SSP585,Interactive,AFE,Country resampling,2,Dir,2033,-0.0025485640456208714,-0.046666323593589985,-0.039011182814559675,-0.031210564045535114,-0.017700476429267975,-0.002087338973295272,0.012815874672190752,0.025809375765214592,0.03488311642433389,0.04109167690568674
SSP585,Interactive,AFE,Country resampling,2,Dir,2034,-0.0029551184999829783,-0.054027822761945024,-0.0452319895763602,-0.03620576930050705,-0.020564560125691023,-0.00236347768634787,0.014801325260101528,0.030142562892496408,0.0406191700310151,0.04793097905856648
SSP585,Interactive,AFE,Country resampling,2,Dir,2035,-0.00342898242233991,-0.061886612178620376,-0.05201329685339246,-0.04162666345520279,-0.023662272369737336,-0.0028589882473631367,0.016951387967195086,0.03487815327347065,0.04674791342242289,0.05473233300308059
SSP585,Interactive,AFE,Country resampling,2,Dir,2036,-0.0040243680644134194,-0.07028357336854495,-0.05944126831772998,-0.04738589182278701,-0.027003713839735016,-0.0033900686387779433,0.019370099982432387,0.03993667574759367,0.053094696512849045,0.06239213870415463
SSP585,Interactive,AFE,Country resampling,2,Dir,2037,-0.004644091974005948,-0.07917578952293174,-0.0665309948921704,-0.05350659226639649,-0.03058613793147813,-0.003935943161365585,0.0218158125485875,0.04510282972838056,0.06028237689283202,0.07089271391955218
SSP585,Interactive,AFE,Country resampling,2,Dir,2038,-0.005348811638010265,-0.08854925157926535,-0.07416816576358422,-0.06011639142319326,-0.034424566068318785,-0.00461603562474977,0.024557871417510035,0.05088269960075574,0.06850073920951388,0.08016450173351393
SSP585,Interactive,AFE,Country resampling,2,Dir,2039,-0.006144977898924209,-0.09839352571439783,-0.08263740700093633,-0.06683916722376568,-0.03850826931367851,-0.005048336569460077,0.02774373666456792,0.056985954023331994,0.0767180107666653,0.09004339953352576
SSP585,Interactive,AFE,Country resampling,2,Dir,2040,-0.007038857675214838,-0.10849575334747125,-0.09151402771400725,-0.07442291334381647,-0.042648899101114884,-0.005696705732411322,0.030946785169026658,0.06337239430776338,0.08534244485415217,0.10053990164075348
SSP585,Interactive,AFE,Country resampling,2,Dir,2041,-0.007975541087004046,-0.11911833609532788,-0.10067299555633413,-0.08140082303757776,-0.04711391160169362,-0.006741495580762313,0.03429697422919825,0.06986559195036157,0.0942753307826761,0.11161698544910084
SSP585,Interactive,AFE,Country resampling,2,Dir,2042,-0.00904059656061873,-0.12999227846378686,-0.1099904385782213,-0.08955107023180796,-0.05195622898269622,-0.00758318752344922,0.03741263361362124,0.0764504974198503,0.10437763618031218,0.12342061780835366
SSP585,Interactive,AFE,Country resampling,2,Dir,2043,-0.010213276376508484,-0.1412047449075248,-0.1195178902000838,-0.09782079690351392,-0.05680453366467572,-0.008560664062990608,0.041121677975423154,0.0837998185027305,0.11501909394264972,0.1358763263935913
SSP585,Interactive,AFE,Country resampling,2,Dir,2044,-0.011498478246904309,-0.15273374549274743,-0.12966704615616254,-0.10628217240667119,-0.06196854047215966,-0.009705605076038348,0.0445143937881432,0.09157638049537452,0.1259555924640137,0.1490011952503819
SSP585,Interactive,AFE,Country resampling,2,Dir,2045,-0.012900874366503001,-0.1645567030409594,-0.1403856523850667,-0.11517908485843824,-0.06709679184332501,-0.010929598530254714,0.048020608563578315,0.09997817153615389,0.13725516439337357,0.1633078145539087
SSP585,Interactive,AFE,Country resampling,2,Dir,2046,-0.014084788494935774,-0.17680743218261752,-0.15026452032915058,-0.12380170127819498,-0.07217598837851341,-0.011824424118067833,0.05201267462843956,0.10939980232157219,0.14924423100848463,0.17875527815574094
SSP585,Interactive,AFE,Country resampling,2,Dir,2047,-0.01564746775579806,-0.189184384926724,-0.16164517471622994,-0.1329590589847246,-0.07739554321012318,-0.012890984839190822,0.0559776042255849,0.11850641603544701,0.16177297754211156,0.19508436853799754
SSP585,Interactive,AFE,Country resampling,2,Dir,2048,-0.01732899483693906,-0.20237616268524541,-0.1715409935757438,-0.14277425449568185,-0.08344232568996751,-0.014045117087917613,0.060395417245373895,0.12768789170280453,0.17491516000746962,0.2124241342318529
SSP585,Interactive,AFE,Country resampling,2,Dir,2049,-0.01913250559605917,-0.21587302089274574,-0.18232626158587056,-0.15282478410494332,-0.08915634725595822,-0.015260161251463622,0.065155618474803,0.13696976119308857,0.18837867962712745,0.23083897100504208
SSP585,Interactive,AFE,Country resampling,2,Dir,2050,-0.021060885013982178,-0.22961330077675077,-0.19390831863412017,-0.16315089479708703,-0.09516946327986578,-0.016562285607130633,0.06972973731368104,0.14686626869394215,0.20223050603396356,0.2503872297809736
SSP585,Interactive,AFE,Country resampling,2,Dir,2051,-0.022251247730791346,-0.24249623676994508,-0.20498330407015394,-0.1730038493317501,-0.10070520423555782,-0.016322317360839445,0.07553047043302907,0.1586184556445317,0.2170237070473264,0.2717119916105813
SSP585,Interactive,AFE,Country resampling,2,Dir,2052,-0.02426618849535145,-0.2564994329216296,-0.2174984069324109,-0.1832867204248838,-0.10664375476871518,-0.017332879383056332,0.08090757917189184,0.17009016563462767,0.23312289196138306,0.29177693052673276
SSP585,Interactive,AFE,Country resampling,2,Dir,2053,-0.026395550813801627,-0.27067406753923134,-0.22996435559677383,-0.19403947948433067,-0.11322468224483925,-0.018412173956929623,0.08626962654871145,0.18174551211743947,0.250549178024835,0.31274159450523714
SSP585,Interactive,AFE,Country resampling,2,Dir,2054,-0.028640419774668247,-0.2851792512463395,-0.24286776365905985,-0.20451392765195472,-0.12025755194086893,-0.019112541080438195,0.091702614748156,0.19388892560160714,0.26891900123334533,0.3346708145615604
SSP585,Interactive,AFE,Country resampling,2,Dir,2055,-0.031001622212106006,-0.29969731035695185,-0.25594858285105165,-0.21579571497835337,-0.127383845559269,-0.020456265527204698,0.09824767544750429,0.20717738085794873,0.28796925468255696,0.3604709076418141
SSP585,Interactive,AFE,Country resampling,2,Dir,2056,-0.03192235421267897,-0.313222598049664,-0.2672240209545827,-0.2249867540390782,-0.13322121083499427,-0.020053464364820306,0.10630577815352349,0.22178552457266493,0.30787687838766303,0.3868775282349873
SSP585,Interactive,AFE,Country resampling,2,Dir,2057,-0.03426966274603693,-0.3271073137555089,-0.280353596255498,-0.23618795334254095,-0.13878105104013794,-0.021574982229171924,0.11280797736243059,0.2358527392543741,0.3271858439299849,0.4145138253784668
SSP585,Interactive,AFE,Country resampling,2,Dir,2058,-0.036712500985749186,-0.3413480397991196,-0.29358649406718673,-0.24717652176846,-0.14626756021506618,-0.02260313686383708,0.11899574898936494,0.2500904160171555,0.3472663450074532,0.44181511270436774
SSP585,Interactive,AFE,Country resampling,2,Dir,2059,-0.03924981958142415,-0.35628047017172204,-0.30690322585366475,-0.25735926368803275,-0.15295242301072726,-0.02400976607995875,0.1254567750035715,0.26593904125359397,0.3681438734371176,0.4703726347163168
SSP585,Interactive,AFE,Country resampling,2,Dir,2060,-0.04188031647766377,-0.3712389069982562,-0.3202844855673525,-0.2690262801956677,-0.16023311247686728,-0.025074935548191957,0.13312066806028255,0.2810500392479036,0.3898453913042335,0.500239687102504
SSP585,Interactive,AFE,Country resampling,2,Dir,2061,-0.04213474172243836,-0.3841288380575667,-0.33208709562123306,-0.2781746787823099,-0.165703566273975,-0.023689989157869074,0.14246606969025466,0.3030058794328362,0.4163297689780947,0.533314465698409
SSP585,Interactive,AFE,Country resampling,2,Dir,2062,-0.044613902263113236,-0.39852179584901215,-0.3457892209885642,-0.2893522891670722,-0.17238080508679504,-0.023065005283299744,0.15051703534587785,0.3200857829557351,0.4429165941494088,0.5663177274519942
SSP585,Interactive,AFE,Country resampling,2,Dir,2063,-0.047155946970721896,-0.4119766628697467,-0.35950214423152194,-0.29954935576111924,-0.17812318965912197,-0.02327024469058342,0.1600897798833641,0.3396153829394969,0.4709720834028816,0.6008494312313969
SSP585,Interactive,AFE,Country resampling,2,Dir,2064,-0.04975779749378384,-0.4253308331146307,-0.3722800898554129,-0.31120534958544777,-0.184071031871428,-0.024567977493015813,0.17348218909724133,0.3606952393709849,0.49977594409870396,0.6369805171445313
SSP585,Interactive,AFE,Country resampling,2,Dir,2065,-0.05241614395196326,-0.43865911081607967,-0.38579643504461053,-0.3233190309686522,-0.1903524487983589,-0.024648091835136943,0.18220506484149324,0.3820827137292375,0.5285027243994925,0.6747863631743407
SSP585,Interactive,AFE,Country resampling,2,Dir,2066,-0.05184821813190521,-0.45153502597328943,-0.396897477232333,-0.3323042068416753,-0.1943088840235708,-0.022251763041039152,0.19529426974537312,0.41156365619538515,0.5644249495852308,0.7176969127148807
SSP585,Interactive,AFE,Country resampling,2,Dir,2067,-0.05426492750226575,-0.4645707315946812,-0.4103124166287238,-0.34315573206713407,-0.20039722235605106,-0.02280803238437712,0.20802931031417943,0.43867398925051587,0.5965969849455939,0.7604583147776499
SSP585,Interactive,AFE,Country resampling,2,Dir,2068,-0.056705491108947514,-0.4778739017599315,-0.42366159678870685,-0.35331732755310225,-0.2066672541525667,-0.02286016073052649,0.219537031473931,0.4673283838899301,0.6320223956199805,0.8134744329066876
SSP585,Interactive,AFE,Country resampling,2,Dir,2069,-0.05916518035557028,-0.4911382185371041,-0.43693877155455124,-0.36307966491317556,-0.2128122546771128,-0.02290318539202546,0.23221378922812036,0.4947547821438349,0.6685706928597936,0.8606760302621422
SSP585,Interactive,AFE,Country resampling,2,Dir,2070,-0.06163906314958767,-0.5042605221568053,-0.45014727114625597,-0.37317959291269004,-0.2196936826605339,-0.022306183932905177,0.24708082343651694,0.5329218228314632,0.7103531999567969,0.9102499960194271
SSP585,Interactive,AFE,Country resampling,2,Dir,2071,-0.059935212951713335,-0.5171034149542649,-0.460680891745787,-0.3817812312126146,-0.2248666088487937,-0.015403306382240745,0.27007381313018186,0.5689522849168002,0.7617500630698364,0.9683422742843163
SSP585,Interactive,AFE,Country resampling,2,Dir,2072,-0.06207930498588021,-0.5308831958252408,-0.47366433066325386,-0.3912038412884802,-0.2297434754031541,-0.011727188269425204,0.28483403454905193,0.5971256769209019,0.8032220744790536,1.0237736689772496
SSP585,Interactive,AFE,Country resampling,2,Dir,2073,-0.06420463121423026,-0.5425839832374741,-0.48655225222411363,-0.40225061727802736,-0.2357758749210792,-0.010494075826126159,0.2984852100694589,0.6301758536205339,0.8487875238710606,1.081688274355082
SSP585,Interactive,AFE,Country resampling,2,Dir,2074,-0.06630521946612267,-0.5551074317609206,-0.49933373404548226,-0.4128371305899119,-0.240910828106027,-0.0047356210057686865,0.31440279628625845,0.6648747508426819,0.9129846790181287,1.1425911199567742
SSP585,Interactive,AFE,Country resampling,2,Dir,2075,-0.06837492015390412,-0.5685001768989982,-0.5119983825421505,-0.4237069529227715,-0.2486950870655155,8.348423062531918e-5,0.32780560292859257,0.6988193469352056,0.9649251551809,1.2066185648905654
SSP585,Interactive,AFE,Country resampling,2,Dir,2076,-0.06518205017779632,-0.5801957829800063,-0.5216594250894795,-0.43268959689511194,-0.24942100572250273,0.012259211979728013,0.3531178213840943,0.7534486982285726,1.0277163887116665,1.313875102188439
SSP585,Interactive,AFE,Country resampling,2,Dir,2077,-0.06683608662727936,-0.5933824170518991,-0.533978030115466,-0.44373465233580883,-0.2564249469130593,0.018201211851911148,0.37201191997353167,0.7899102602173556,1.1102327775682597,1.4123440567160628
SSP585,Interactive,AFE,Country resampling,2,Dir,2078,-0.06842675272814647,-0.6034278596193605,-0.5461536637179302,-0.4547402437009036,-0.26329401294631427,0.023077342585143823,0.39888846681721907,0.8304908927939424,1.196928702539089,1.5191209996191184
SSP585,Interactive,AFE,Country resampling,2,Dir,2079,-0.06994708732824484,-0.6141779964904885,-0.5581783376549307,-0.46238669965964846,-0.26972877836503717,0.02606819965326257,0.41906885957113854,0.8797952162036513,1.2860205268252618,1.6310996114557024
SSP585,Interactive,AFE,Country resampling,2,Dir,2080,-0.07138995943603854,-0.6259871733888744,-0.5677162451071405,-0.47375160850787046,-0.27600801630001137,0.03465373818542983,0.43747524357196627,0.9314321473867665,1.3634746665621416,1.723524345316766
SSP585,Interactive,AFE,Country resampling,2,Dir,2081,-0.06640308316586296,-0.6368819229553445,-0.5771043928135469,-0.4811262753964811,-0.2735388812400775,0.04980335038823225,0.47510321281107987,0.9940117320951527,1.4475439024720307,1.8342987390258985
SSP585,Interactive,AFE,Country resampling,2,Dir,2082,-0.06732367650122295,-0.6484026321960441,-0.589167038585481,-0.49068919696200597,-0.27908748633673097,0.05673214462530585,0.49837638723477573,1.0568341372366168,1.5291191323834235,1.938081769895689
SSP585,Interactive,AFE,Country resampling,2,Dir,2083,-0.06813299343003099,-0.6592566982657218,-0.6001833784952633,-0.4982795346661787,-0.28450372110378896,0.06189918933702032,0.5260960617669475,1.1424206706505011,1.6473301472879072,2.0614063268138487
SSP585,Interactive,AFE,Country resampling,2,Dir,2084,-0.06882308130239201,-0.66976529489732906,-0.6105118433856532,-0.5080384497022471,-0.28712062441501496,0.06758223731978252,0.5662398246734677,1.2140203519342079,1.7381082051366863,2.2584205666456336
SSP585,Interactive,AFE,Country resampling,2,Dir,2085,-0.06938579563166158,-0.6800462032301354,-0.6222277489953485,-0.516829593415397,-0.28957492172870136,0.07524033109876782,0.592226624891922,1.293075745306697,1.8522687287260624,2.4456929108473204
SSP585,Interactive,AFE,Country resampling,2,Dir,2086,-0.06250499019233491,-0.690415527211964,-0.6308828796857702,-0.5229588391871106,-0.2881547151228122,0.08897757037284038,0.6405511954496003,1.3884162732374805,1.9855804281783433,2.736711795283598
SSP585,Interactive,AFE,Country resampling,2,Dir,2087,-0.06245092811742525,-0.700250849340945,-0.640251382691107,-0.5325132276445586,-0.2924376169726426,0.10047609432569016,0.6741258362220834,1.4706776231450216,2.118008820726795,3.0296432455211355
SSP585,Interactive,AFE,Country resampling,2,Dir,2088,-0.06223479408920907,-0.7098548085317196,-0.6464374324089164,-0.5415558186507412,-0.2985815408198127,0.10799465300921662,0.7212009856819956,1.5577608978477209,2.2573561090677785,3.2890490009437308
SSP585,Interactive,AFE,Country resampling,2,Dir,2089,-0.06184752118662096,-0.7192272248126683,-0.6555550944702095,-0.5500143450095916,-0.30243998314088166,0.11684267393988768,0.7583215149475245,1.6507451211957085,2.4416181921472284,3.498213835015839
SSP585,Interactive,AFE,Country resampling,2,Dir,2090,-0.06127979699195263,-0.7283683260627418,-0.6650165748286101,-0.5580219117786033,-0.30493452747478944,0.13269291473724465,0.8236466267950067,1.7688036949811619,2.6453091312911,3.7178567973937584
SSP585,Interactive,AFE,Country resampling,2,Dir,2091,-0.05229699197409399,-0.7351961369323021,-0.671419001613883,-0.5636225661527978,-0.3060122101886097,0.14687284967768466,0.8801492449612451,1.8893740384110218,2.852847379564338,3.991572324357328
SSP585,Interactive,AFE,Country resampling,2,Dir,2092,-0.0510280682092944,-0.7440321163241662,-0.6797130685779402,-0.5725485832684839,-0.3091514010002029,0.1584728062935088,0.9251016569349313,2.011185473313183,3.0706405584175385,4.352981115186738
SSP585,Interactive,AFE,Country resampling,2,Dir,2093,-0.04954306266339237,-0.7525696632386367,-0.687654196721766,-0.5809780971560261,-0.3118174401217727,0.17145481059558343,0.9698356262342298,2.150189280667347,3.3052125171238362,4.65868053675979
SSP585,Interactive,AFE,Country resampling,2,Dir,2094,-0.047831541768746155,-0.7608057403536258,-0.6952948781983191,-0.5884216655117489,-0.31440922635171364,0.1841462882662186,1.0213284629593613,2.2961368727310676,3.5162913136390044,5.087265502266673
SSP585,Interactive,AFE,Country resampling,2,Dir,2095,-0.04588274097071454,-0.76873751063863,-0.7026619198435559,-0.5953222735480141,-0.31669669683878837,0.2002445785248954,1.081619385183572,2.474293512104524,3.831829772317502,5.562660912955785
SSP585,Interactive,AFE,Country resampling,2,Dir,2096,-0.034398507797177125,-0.7738891518309093,-0.7074279200583161,-0.5988626559906123,-0.31066658518752577,0.21342056203686643,1.1621491581649597,2.6639262472533307,4.22180508245868,6.120281310965661
SSP585,Interactive,AFE,Country resampling,2,Dir,2097,-0.03157283178897019,-0.7817491618104369,-0.716153252018073,-0.6035757012802067,-0.31314142484050167,0.235085638528011,1.2321170701662547,2.8783115718218615,4.563354075466637,6.618113751030413
SSP585,Interactive,AFE,Country resampling,2,Dir,2098,-0.028468011998759257,-0.7897831076690481,-0.7246363765657574,-0.6126362564375871,-0.31757165568078394,0.24936685495918332,1.3046430798681385,3.0570228561032775,4.921297965909261,7.1970132933326445
SSP585,Interactive,AFE,Country resampling,2,Dir,2099,-0.025071688195892228,-0.7970179286620379,-0.7317900095783889,-0.6210420178405794,-0.31920017072155693,0.2627155948283869,1.373570055397602,3.2959785086995783,5.3373122925117205,7.9970905107519155
SSP585,Interactive,AFE,Country resampling,2,Dir,2100,-0.021371035990479403,-0.8033896334408486,-0.7403590562636937,-0.6275795048352903,-0.3212743078250573,0.27692246256051545,1.4609699146866633,3.553050149773531,5.796895997906339,8.744285126314205
SSP585,Interactive,AFE,Country resampling,2,IE,2021,7.098106549474625e-5,-1.5738790706289196e-4,-9.395807104014551e-5,-4.118583188830183e-5,2.7381143022142673e-5,7.396602222586868e-5,1.1073814871517818e-4,1.4205358024867997e-4,1.6317622979226116e-4,1.8539164393481796e-4
SSP585,Interactive,AFE,Country resampling,2,IE,2022,1.8931778005459865e-4,-4.514197428668709e-4,-3.1083341925436934e-4,-1.4627329860641413e-4,4.138735657732706e-5,1.9869734416816387e-4,3.185573693265664e-4,4.3388143522147263e-4,5.33822740615425e-4,6.042830978039647e-4
SSP585,Interactive,AFE,Country resampling,2,IE,2023,2.44265360480056e-4,-0.0010150666451271522,-6.718301786297065e-4,-4.17284915292615e-4,-6.64717612713639e-5,2.5518613089325903e-4,5.5718009839828e-4,8.614107803347039e-4,0.0010838222939890116,0.001301436061105071
SSP585,Interactive,AFE,Country resampling,2,IE,2024,2.4022358980479996e-4,-0.0018349886427821314,-0.001380026085446684,-9.155659913429258e-4,-3.17109705147367e-4,2.6388209407668395e-4,8.388068396092407e-4,0.0014170011572472551,0.001838035311470215,0.00226253415530748
SSP585,Interactive,AFE,Country resampling,2,IE,2025,1.8150618253442996e-4,-0.003150703159380533,-0.0022951629641822235,-0.0016017113965776542,-7.613922323223554e-4,2.2372655806202069e-4,0.0011829424457767135,0.0021370796178801,0.002810805130749899,0.0035364382887133
SSP585,Interactive,AFE,Country resampling,2,IE,2026,6.81202764422073e-5,-0.004779672892583994,-0.003499169886149028,-0.0025256625957722706,-0.001272644701010378,1.4342160711550145e-4,0.0016005940526015172,0.0030417179285865737,0.004129243640680185,0.005040264325657824
SSP585,Interactive,AFE,Country resampling,2,IE,2027,-8.596901895352449e-5,-0.006655159965408333,-0.004797670978413059,-0.0036061592914093826,-0.0019221325341824136,5.0500189429758535e-5,0.0020567979717643903,0.004074229972540433,0.005666206095983642,0.006850725804262523
SSP585,Interactive,AFE,Country resampling,2,IE,2028,-2.805508558002545e-4,-0.0088537412963273,-0.006506094676707336,-0.004910026045029214,-0.002729292812099493,-1.3054065696704864e-4,0.0025674096067818675,0.005263579220109271,0.007390074967514658,0.009075932240167166
SSP585,Interactive,AFE,Country resampling,2,IE,2029,-5.112149750172712e-4,-0.011570037314796841,-0.008517317918453565,-0.006450438415204829,-0.003608761808699179,-3.496727067687222e-4,0.0031640661076523247,0.006643024215224636,0.009327014290112278,0.01173981423606188
SSP585,Interactive,AFE,Country resampling,2,IE,2030,-7.736415873831337e-4,-0.014524045528499532,-0.010619224573082902,-0.008079137660295966,-0.004625655307099935,-5.38868270692161e-4,0.003818560106605945,0.008218067277036667,0.011299477879321998,0.01433723155488824
SSP585,Interactive,AFE,Country resampling,2,IE,2031,-0.0010920353271962613,-0.01787338255771141,-0.012767999852633242,-0.010019485058438193,-0.005724272703662686,-7.86120406118862e-4,0.004498826164254982,0.00985354817067703,0.013249373043995647,0.017124377679681828
SSP585,Interactive,AFE,Country resampling,2,IE,2032,-0.0014101051406142373,-0.02165465412995765,-0.015368945523280384,-0.011965508810389058,-0.007039808452149354,-0.0010511230126857285,0.005242387563550416,0.011666667935806863,0.015823035277148064,0.0202092792142203
SSP585,Interactive,AFE,Country resampling,2,IE,2033,-0.0017474544346325338,-0.0257980531311497,-0.018253643467303432,-0.01427887494580603,-0.008364764156509302,-0.0013546844464984442,0.006112729035930242,0.013707130423818837,0.018593982823886555,0.02346152675758049
