ssp,spec,estimator,L,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,AFE,1,2083,-0.18241087923935229,-0.5854618758403307,-0.5523451436826561,-0.484283989250084,-0.3336127311497195,-0.1543162031333037,0.07212379734318197,0.3439507290427073,0.48410664233394596,0.667098023157412
SSP585,Interactive,AFE,1,2084,-0.1880184032489146,-0.5973768989196925,-0.5635975611498834,-0.4947271921488712,-0.3419670425864843,-0.15773724573376496,0.07395954726210313,0.35586626647952607,0.5089503915053454,0.6933445416718118
SSP585,Interactive,AFE,1,2085,-0.19366070928951173,-0.6091388515389582,-0.5747893198272434,-0.5036140823136813,-0.35087746049321145,-0.1611791276466566,0.07685701705005171,0.36806760592656496,0.53044704569491,0.7203843152702684
SSP585,Interactive,AFE,1,2086,-0.19511341572052698,-0.6191949487748954,-0.5827860945765452,-0.510893500048117,-0.35646893595240936,-0.16125917588433547,0.08492997754845466,0.38566384252079766,0.551573995955122,0.7534897264930485
SSP585,Interactive,AFE,1,2087,-0.20062422235732913,-0.6305842408339957,-0.5930892524029956,-0.521476079779434,-0.3648695625837319,-0.1652236666132007,0.08735013045065271,0.3987105751925606,0.572386039635637,0.7826955022960302
SSP585,Interactive,AFE,1,2088,-0.2061551464943211,-0.641801557634459,-0.6032291694924063,-0.5313460222645271,-0.3732400608353426,-0.16947531941067207,0.0897429073470325,0.4146861751282055,0.5937949233239803,0.8127536490322488
SSP585,Interactive,AFE,1,2089,-0.21170286115340575,-0.6528413431177025,-0.6135445855875785,-0.5413539103832047,-0.38156500068312954,-0.1743466777315879,0.09219235147931021,0.4304509258151458,0.6216313079027315,0.8551078521928466
SSP585,Interactive,AFE,1,2090,-0.21726405952256012,-0.6636984632517722,-0.6240780067531525,-0.551614909472406,-0.3893462701643912,-0.1778153421515652,0.098059759394031,0.45073494401257297,0.6515411494576029,0.8917618554866638
SSP585,Interactive,AFE,1,2091,-0.2180211919953099,-0.6711368715619304,-0.6315164471715544,-0.5566171176504946,-0.39369799134639616,-0.17444013013686444,0.10682329808936702,0.4771304278205577,0.6926264240442095,0.9331478045311183
SSP585,Interactive,AFE,1,2092,-0.2234213429623022,-0.6805669802144059,-0.6416427260107677,-0.5652511030323354,-0.4018724066802746,-0.17700560763448275,0.10951121036894162,0.49715527629834877,0.7260755455315355,0.9688688474514184
SSP585,Interactive,AFE,1,2093,-0.2288223806169516,-0.689791036107371,-0.6515471887806131,-0.5727463133932833,-0.40924617564156185,-0.17959845753154163,0.11314772636039161,0.5187540619211991,0.7606295728791491,1.0057895165005843
SSP585,Interactive,AFE,1,2094,-0.23422120571236427,-0.698807821267015,-0.6613773666644994,-0.5823984089495436,-0.4164760940358174,-0.18129502308426104,0.11648784566507198,0.539702667196913,0.788337556062966,1.0439566957203137
SSP585,Interactive,AFE,1,2095,-0.2396147625689078,-0.7074983904019607,-0.6707332909700602,-0.590905218184609,-0.42467657724082786,-0.18254763804240542,0.1194093161034927,0.557474151552528,0.8165964390811868,1.092896749526194
SSP585,Interactive,AFE,1,2096,-0.23952780208981017,-0.7136693676180786,-0.6765061691201658,-0.5977311840705842,-0.42689841028950926,-0.17803020662057228,0.12829500888437168,0.5788889754151934,0.8513126218585898,1.1634506614651068
SSP585,Interactive,AFE,1,2097,-0.24469254749214775,-0.7220796612446535,-0.6862339294703995,-0.6066523362113209,-0.4343232495376854,-0.18097420433525163,0.13172719430098734,0.6005296137775413,0.8817090233084128,1.2231932994036616
SSP585,Interactive,AFE,1,2098,-0.249840371334894,-0.7302840014581353,-0.6957865178537621,-0.6163553455207476,-0.4403362220856943,-0.18176256364610766,0.13567321678186484,0.6265089095233836,0.9130402055589674,1.2837877815259624
SSP585,Interactive,AFE,1,2099,-0.2549685474164388,-0.7382826823585968,-0.704765556086786,-0.6259106985878018,-0.4472574367314702,-0.1841877935271325,0.14100286992324962,0.6482076001124114,0.9453388994043042,1.342812402211523
SSP585,Interactive,AFE,1,2100,-0.26007440952584715,-0.7460479050817072,-0.713492895813121,-0.6349748377991982,-0.4541757261878747,-0.1871046999925785,0.1462094215520564,0.6693896486958875,0.9832386834131823,1.4048393121230074
SSP585,Interactive,AFE,2,2021,-2.283323351759403e-5,-2.795576421823404e-4,-2.424888924841717e-4,-1.9075785382256514e-4,-1.1429313379340833e-4,-2.3871026339605805e-5,7.127341421753197e-5,1.4887922160728985e-4,2.0508256040085987e-4,2.5119064115812766e-4
SSP585,Interactive,AFE,2,2022,-1.0879560608723082e-4,-8.768476821393589e-4,-7.58861480442463e-4,-6.220896551566324e-4,-3.8106270397894604e-4,-1.2072435797899628e-4,1.7013833543610968e-4,4.010463833057587e-4,5.413689217486304e-4,6.586947370751326e-4
SSP585,Interactive,AFE,2,2023,-2.2702425935772208e-4,-0.001847003307351619,-0.0016594203439644962,-0.0012878518789996905,-8.210422364748615e-4,-2.313467557048532e-4,3.8364449713457205e-4,9.047028938111046e-4,0.0011498877408943062,0.0014006446806600736
SSP585,Interactive,AFE,2,2024,-3.8136239024577634e-4,-0.0032954075113301173,-0.002921918640816446,-0.0023002534384004235,-0.001404546319054678,-4.055337842004403e-4,6.448126599729043e-4,0.0015874510532222221,0.0020805744071851085,0.002452581309948358
SSP585,Interactive,AFE,2,2025,-5.756647116520464e-4,-0.00520133500521909,-0.004533680266386763,-0.003668318495787104,-0.002147329590206498,-6.504433049788205e-4,0.001015825974248874,0.0025242019313334472,0.0032892850154785814,0.003920494258530316
SSP585,Interactive,AFE,2,2026,-8.559972965639373e-4,-0.007513734151679274,-0.0064660383914085795,-0.005357886845142734,-0.003143053373496102,-9.863547528157213e-4,0.0014364830207315715,0.0036396625936064185,0.004729268396624396,0.005693506292294829
SSP585,Interactive,AFE,2,2027,-0.0011546691680186516,-0.01037838760046889,-0.008671951672042988,-0.0071343062803573935,-0.0043024554039519936,-0.0013592176872928574,0.001979790582759766,0.004975400471247094,0.006486168100693486,0.007767414363587432
SSP585,Interactive,AFE,2,2028,-0.0015064751132123355,-0.013696625299146975,-0.011356087386781788,-0.009307945980376976,-0.005634861425924453,-0.0017952101649775232,0.0025639964769597068,0.006525500098320581,0.00850491404958955,0.010208325846768257
SSP585,Interactive,AFE,2,2029,-0.0019152187563192813,-0.017414888697217714,-0.014414400607810147,-0.01189838202933986,-0.007154943797477636,-0.002224081865421279,0.00325954319096855,0.008347299034037548,0.010794858630309484,0.012911740118341206
SSP585,Interactive,AFE,2,2030,-0.002384684282001115,-0.021516333768532493,-0.017837762635980848,-0.014851251739956483,-0.008841657728063168,-0.0027919241871466882,0.003992831693956922,0.010340128764511248,0.01349855994478778,0.01618254036539134
SSP585,Interactive,AFE,2,2031,-0.00299956528781109,-0.026092673677496726,-0.021710624272270284,-0.018099312084553364,-0.01088670292604721,-0.0034657145670630163,0.004789637402530134,0.012435247651978544,0.01624166831647083,0.01959882256981051
SSP585,Interactive,AFE,2,2032,-0.0036119959214248043,-0.031072350573376272,-0.02605729057863961,-0.021758070280804176,-0.012924689410492685,-0.004248267399722949,0.005721603054893443,0.014915998170483993,0.019487276829685117,0.023556055552673153
SSP585,Interactive,AFE,2,2033,-0.004296018480253294,-0.03647154377972376,-0.030807417580548297,-0.025628604228210713,-0.015139481678787675,-0.005128602963998863,0.006703461458170967,0.017634837786606485,0.022973581652626772,0.02771550086624263
SSP585,Interactive,AFE,2,2034,-0.005055151447414863,-0.04228320159453008,-0.03594658335667348,-0.02980828154478543,-0.017713522953678174,-0.006136813162418542,0.0075783871824410265,0.020465847657962714,0.026697359337855144,0.032180035267346405
SSP585,Interactive,AFE,2,2035,-0.0058928795178391224,-0.048839353069889006,-0.04149225210278764,-0.034313972023560735,-0.020372578096258726,-0.007035233247441763,0.008531824989498782,0.023718171089738706,0.030709397901039177,0.03700194432249337
SSP585,Interactive,AFE,2,2036,-0.006930743969047137,-0.05601634085525727,-0.04763411061508557,-0.03934918482412035,-0.023469043207549722,-0.008099971480851342,0.009428268563005993,0.02710119470356465,0.03516527838092855,0.04203810510280881
SSP585,Interactive,AFE,2,2037,-0.007940750795683904,-0.06353478880539509,-0.05411435827753215,-0.0443889126418045,-0.02668894129520538,-0.009183024553289565,0.010620549837419058,0.03071430471891372,0.03985494696600642,0.04761474063793301
SSP585,Interactive,AFE,2,2038,-0.009037750353850682,-0.07150922129880534,-0.06100689438811359,-0.049839302219781834,-0.030196966933252023,-0.010473701463426577,0.012064469114635934,0.03449564840352771,0.04502945126098202,0.053533321137563275
SSP585,Interactive,AFE,2,2039,-0.010224851291842363,-0.07993247465568408,-0.0681034417439195,-0.05564797638542879,-0.03386010756472241,-0.011738714694357666,0.013256751714189441,0.038460089122741514,0.05002642905016803,0.059715371246777685
SSP585,Interactive,AFE,2,2040,-0.011505117408748822,-0.0887964457656993,-0.0757334800587205,-0.061792556827918343,-0.037486763769067705,-0.013056764720099867,0.014683719866967093,0.042802840799986516,0.055506039254231296,0.06606612361836772
SSP585,Interactive,AFE,2,2041,-0.012991365012482436,-0.098172856528969,-0.08393076709978034,-0.06832747707269606,-0.04150506562774808,-0.014739473796653413,0.01589615603912381,0.04708077382691429,0.061032179608498126,0.07276765217824088
SSP585,Interactive,AFE,2,2042,-0.014458631772813257,-0.10788775457163843,-0.09200333272384849,-0.07527502896203093,-0.045479002981351824,-0.0163424812839007,0.017201583494817874,0.05165031099216518,0.0670721452738412,0.07978310902969803
SSP585,Interactive,AFE,2,2043,-0.016024632105669734,-0.11799968053349989,-0.10038883372785039,-0.08265070228946743,-0.04962218936412671,-0.018093521678679947,0.018665626143999192,0.05678661420147087,0.073446158778193,0.08710710218836318
SSP585,Interactive,AFE,2,2044,-0.01769198442891673,-0.12831590432278073,-0.10909785042670628,-0.08992137474010782,-0.054172860917122756,-0.019743507344020306,0.020264250030877673,0.06206731740622125,0.08037234855741718,0.09484367628912593
SSP585,Interactive,AFE,2,2045,-0.019463253071594355,-0.1383549888866478,-0.11818485093887034,-0.09757341980928105,-0.05896121859232331,-0.021453416597475572,0.02198727393065608,0.06756185997673207,0.08788819842735562,0.10356842249951238
SSP585,Interactive,AFE,2,2046,-0.02136314263724326,-0.14850453216718593,-0.12773698941200062,-0.10545584946331056,-0.06387951341308395,-0.023251641965913783,0.023551070001995078,0.07289742194837115,0.09545917437429388,0.1125301769060397
SSP585,Interactive,AFE,2,2047,-0.023322120037516436,-0.15907532382293985,-0.1373764432760325,-0.11352298255591745,-0.06900642732753798,-0.025080601994609708,0.025070139889826815,0.07833336279382071,0.10350309462974985,0.12217085561617584
SSP585,Interactive,AFE,2,2048,-0.025387712315168898,-0.16988298934927393,-0.14749748111056446,-0.12200590320366574,-0.07437022311873911,-0.026835822345193716,0.026611866305755405,0.08408058156442527,0.11136015405727946,0.13228406787100302
SSP585,Interactive,AFE,2,2049,-0.02756201909794953,-0.18101904141864056,-0.15781304502749144,-0.13085979374405343,-0.08001416491914451,-0.028852953111327073,0.028289704757775702,0.09046563587152961,0.12005510557480072,0.14304243843658107
SSP585,Interactive,AFE,2,2050,-0.029847080216624966,-0.19308303935269536,-0.1684102490860518,-0.13996408074322628,-0.0857524405502382,-0.031248745478526407,0.030595835466047105,0.09704032013984423,0.12910815983060922,0.15386720155598502
SSP585,Interactive,AFE,2,2051,-0.032074926594555686,-0.2049818126279054,-0.1787158510150314,-0.14892375302134467,-0.09126921845330821,-0.033396880340857193,0.03251943659013201,0.10397206839684153,0.13868044117840644,0.16511713038011286
SSP585,Interactive,AFE,2,2052,-0.03452930486392225,-0.2174916881418284,-0.18973015630684542,-0.15842545309928555,-0.09719523340947392,-0.03558723177141482,0.03448580565727577,0.11075635174113677,0.14873714438042818,0.17744697534333206
SSP585,Interactive,AFE,2,2053,-0.037093468779407446,-0.23023807478838176,-0.20098093298881234,-0.16789970920783534,-0.10335662468652435,-0.03822421014310495,0.036471817855517785,0.1177053414168124,0.15866003915302623,0.18990571624855154
SSP585,Interactive,AFE,2,2054,-0.03976891683935524,-0.24320469457488034,-0.212455729787684,-0.1775813186482409,-0.10987089896834373,-0.04074666543223471,0.03870352006608213,0.1248616224208947,0.1692938834302084,0.20241425272887417
SSP585,Interactive,AFE,2,2055,-0.04255708210818321,-0.25637499778075745,-0.22414176023570276,-0.1875756064078405,-0.1161073235076357,-0.043447099746484474,0.04133527694812561,0.13292553898778467,0.180292128048433,0.21540333659975555
SSP585,Interactive,AFE,2,2056,-0.04502624312289216,-0.26884259610797323,-0.23498728300091112,-0.197450178985423,-0.12220458947376614,-0.045750903949471455,0.04413373891158878,0.14133100306069307,0.1919122917288746,0.22886374821955863
SSP585,Interactive,AFE,2,2057,-0.04795829273850716,-0.28224116911359287,-0.2469952455906379,-0.20786706967765303,-0.12901779394886095,-0.04816441007004946,0.04708891536033838,0.15024005654525718,0.20395233440395438,0.2435973832244166
SSP585,Interactive,AFE,2,2058,-0.05099890540967322,-0.29578392876254167,-0.25916748144932944,-0.21845880066480025,-0.13586891332799264,-0.050612873152371674,0.04943585740196099,0.1594781359842636,0.21674886695915677,0.25850739720503685
SSP585,Interactive,AFE,2,2059,-0.05414891312558734,-0.30945385483230614,-0.27145043715671596,-0.22921603745995228,-0.14329783348023953,-0.053215614682108836,0.051954222620733015,0.1683036354742903,0.23024114862045653,0.273790388579795
SSP585,Interactive,AFE,2,2060,-0.05740907704066489,-0.32323392285644625,-0.28374963060893427,-0.2401293207658163,-0.15075874774688472,-0.05594248763442694,0.054633064977319346,0.17730076347961177,0.2439923293474553,0.2896394240767402
SSP585,Interactive,AFE,2,2061,-0.06000875625362423,-0.33572563440576875,-0.2954594630048813,-0.2506011199346537,-0.15717273805727672,-0.058146908671306674,0.057586612832715156,0.1892110721758843,0.2581932013796352,0.3060872009191475
SSP585,Interactive,AFE,2,2062,-0.063373842634595,-0.3495088659395126,-0.3077721348062451,-0.2617455325769875,-0.1645934346297591,-0.06136762757510544,0.060499743117814586,0.20020526065953548,0.2735432525491353,0.3251202610794097
SSP585,Interactive,AFE,2,2063,-0.06684164317604468,-0.3633436855557906,-0.32067218954887544,-0.27297825317962204,-0.17244757388234683,-0.06498390829011519,0.06334480343593502,0.21132470915806056,0.28907328766419443,0.34653301727633157
SSP585,Interactive,AFE,2,2064,-0.07041230961342415,-0.3772138427927221,-0.333658864023737,-0.2843205418027319,-0.18052410163703458,-0.06851464783099476,0.06617931295327706,0.22220098919328715,0.3053886555264,0.3663564840391576
SSP585,Interactive,AFE,2,2065,-0.074085922749898,-0.39110333012473714,-0.3459155690436652,-0.29574042467987904,-0.18868466390438152,-0.0718422478941092,0.06926541198262498,0.23317650910174897,0.32236900628497167,0.38693285704367814
SSP585,Interactive,AFE,2,2066,-0.07680231666397874,-0.4033018223495905,-0.3575436380774927,-0.30657693760946153,-0.19554792859704725,-0.073975342997395,0.07393154823461573,0.2461478577754813,0.33953182064438214,0.4079137501344974
SSP585,Interactive,AFE,2,2067,-0.0805619428030333,-0.41704655992320466,-0.3697197637650751,-0.31808092933477755,-0.2038265550693759,-0.07737188748519763,0.07714764188405138,0.2600781158664757,0.3586322039463206,0.43016150334140796
SSP585,Interactive,AFE,2,2068,-0.08441631844848219,-0.4307603300537293,-0.38257613222160997,-0.3294261385587913,-0.21185746540469186,-0.08104382938877869,0.08132458787126723,0.2735819750619651,0.37715566161650455,0.45331410910572667
SSP585,Interactive,AFE,2,2069,-0.08836501120529772,-0.4444288117376854,-0.3954792055074518,-0.3402127441165106,-0.22013799990240557,-0.08490470023774799,0.08503285391752846,0.2875510859610483,0.39713386564063136,0.47740818239579114
SSP585,Interactive,AFE,2,2070,-0.09240752236745386,-0.4580381085253049,-0.40839489938060364,-0.351381627108463,-0.22879745203017446,-0.08862538071137643,0.0887722221954183,0.30193369656999547,0.4175518099054659,0.5024823641890714
SSP585,Interactive,AFE,2,2071,-0.09515579526080842,-0.46961386412566286,-0.42024086482217304,-0.3617965058969133,-0.23525094035266628,-0.0903046474054604,0.09384196429676955,0.3159477582085713,0.43789991634778,0.5279135108396242
SSP585,Interactive,AFE,2,2072,-0.09926675165696086,-0.48295948006177153,-0.4330927338397291,-0.3735768544864353,-0.2432874918042497,-0.09334857652094475,0.0977488127578574,0.33125129865579966,0.4606285827411873,0.5550031388807459
SSP585,Interactive,AFE,2,2073,-0.10346321858205432,-0.4962058083393834,-0.4459171137728697,-0.38537552894254634,-0.2515165647398051,-0.09688175961659568,0.10302715025534276,0.3470971619263459,0.4826374536083005,0.583194201937104
SSP585,Interactive,AFE,2,2074,-0.10774430101469079,-0.509341199854807,-0.45870716214242097,-0.3970824366570218,-0.26008362784315076,-0.09994964232869696,0.10815952431460385,0.36350381276716215,0.5048870729784722,0.6125340170006827
SSP585,Interactive,AFE,2,2075,-0.11210904589929549,-0.5223143066510274,-0.47145137966714334,-0.4081594782755828,-0.26805503926909724,-0.10355099498933296,0.11375432735022883,0.38049058451410683,0.5305777532906536,0.6430725650043605
SSP585,Interactive,AFE,2,2076,-0.11478650947620783,-0.5330526104843792,-0.48229972428426027,-0.4190818960878774,-0.2747601143433629,-0.10575790469420071,0.1199628738052585,0.39690734902413455,0.5556079416340021,0.6738308013324817
SSP585,Interactive,AFE,2,2077,-0.11920603320528733,-0.5457221197396239,-0.49342948845854073,-0.4300866033816171,-0.2834149868567615,-0.1094926528041259,0.12590701168587481,0.41500888488107335,0.586843242813427,0.7072657957340586
SSP585,Interactive,AFE,2,2078,-0.12370127184377722,-0.5582403420724951,-0.5043857129937906,-0.44060856837031065,-0.29078336322431364,-0.11232141867892592,0.13240311586409503,0.43281781193078195,0.6155971861881747,0.7415727539278245
SSP585,Interactive,AFE,2,2079,-0.128270973326706,-0.5703905890984022,-0.5151593036305384,-0.4510440758660831,-0.29963865330635175,-0.11599240861813431,0.13882687417437417,0.4505716929928023,0.6437838141608229,0.7776752254669952
SSP585,Interactive,AFE,2,2080,-0.13291383711041493,-0.5823818696748183,-0.5265799944621187,-0.4622405518465199,-0.30853535546841104,-0.11967437862994346,0.14521603795527355,0.4718797701242902,0.671773186668815,0.8153054659737936
SSP585,Interactive,AFE,2,2081,-0.1354206689618862,-0.5924358100241721,-0.5351307170315972,-0.47243721455693444,-0.3133410409866562,-0.12183031863573401,0.15354494148935743,0.4905770845032247,0.7023751599158901,0.8527579761406899
SSP585,Interactive,AFE,2,2082,-0.1400855145920561,-0.6042105886412806,-0.5457922211818825,-0.48371119295513804,-0.32164451347346823,-0.12482835366640771,0.16032182443353787,0.5136600074911896,0.7325999786026347,0.8935029665144522
SSP585,Interactive,AFE,2,2083,-0.14481509707643214,-0.6157979133786596,-0.5567598504392943,-0.49473550964418705,-0.33011541886165763,-0.1280492217815839,0.16749953926358457,0.5343674771293986,0.7646481362192606,0.9359961672207964
SSP585,Interactive,AFE,2,2084,-0.14960789962666543,-0.6271343620841539,-0.5678183061393727,-0.5044691489621169,-0.33880550115018504,-0.1316776400822281,0.17623254304213715,0.5556475561067408,0.8009285357607259,0.9803037096346473
SSP585,Interactive,AFE,2,2085,-0.15446236746911646,-0.6382269654690107,-0.57874762442144,-0.5149562053626434,-0.3476512406537873,-0.13484984896440955,0.18250835148627925,0.5810660883008619,0.83523293285976,1.0261685510139413
SSP585,Interactive,AFE,2,2086,-0.15680608678332675,-0.6469917240278734,-0.5878132863740473,-0.5240651141966297,-0.35227095277909826,-0.13608502489965968,0.1911138971809267,0.6064455105580617,0.8723615181258136,1.071531758644625
SSP585,Interactive,AFE,2,2087,-0.16166189032915734,-0.6577425497107219,-0.5979230262978242,-0.5351979276962001,-0.36063190130382783,-0.13902070967938263,0.19787905904231579,0.6349650346495559,0.9086373367164335,1.1212228294038065
SSP585,Interactive,AFE,2,2088,-0.16657127596186305,-0.6682846194225585,-0.6078478615024729,-0.5462371172980743,-0.3688947081233135,-0.14223541897899417,0.2052968204943063,0.6674507444388272,0.9480765257937385,1.182474623835525
SSP585,Interactive,AFE,2,2089,-0.17153255314982596,-0.678614828013525,-0.6175837345454661,-0.5571763338622051,-0.37708483039469853,-0.1446646742430019,0.213152093169997,0.6984795033441294,0.9889563866346337,1.2642028878359766
SSP585,Interactive,AFE,2,2090,-0.17654400352866306,-0.6887305456892459,-0.6283750920120245,-0.567886388132803,-0.3851036870364013,-0.1463178758296244,0.22118574350614206,0.7322529895789918,1.031351170752351,1.3516593474267284
SSP585,Interactive,AFE,2,2091,-0.17866712497797088,-0.6963003131096567,-0.6363350618280641,-0.5740545869715907,-0.391209693138889,-0.14623960743190823,0.23368802802632604,0.7621714416063786,1.0760234604907892,1.418946095066996
SSP585,Interactive,AFE,2,2092,-0.18366525731585892,-0.7059694719386461,-0.6454607405185373,-0.5822934993797418,-0.39888919311866633,-0.14751339174218214,0.2425280474761649,0.7930811209633294,1.1215343618546314,1.5174749687627653
SSP585,Interactive,AFE,2,2093,-0.1887061801499612,-0.7154211941510339,-0.6555472708862153,-0.5903302299129101,-0.4067977119765299,-0.14883168988457773,0.25292082289041384,0.8286620717604697,1.1688753022992655,1.6232865572776545
SSP585,Interactive,AFE,2,2094,-0.19378810948408498,-0.724654592775948,-0.6654003734152637,-0.5984835879662951,-0.4152643659220222,-0.15137204591977116,0.26400207130596215,0.8620220907097961,1.232134021487372,1.7266116912962315
SSP585,Interactive,AFE,2,2095,-0.1989092427494079,-0.7336691698218624,-0.6740464490635233,-0.6085068523684023,-0.42306524047848304,-0.15263849083714015,0.2756943850200005,0.8958396724098608,1.2857400805644454,1.8031521974772176
SSP585,Interactive,AFE,2,2096,-0.20069146877982813,-0.7402006119570735,-0.682796201203868,-0.6160968843569903,-0.42988063179756153,-0.14989904158061457,0.2877393537324079,0.9338376679298289,1.3412224463535485,1.888423372675342
SSP585,Interactive,AFE,2,2097,-0.20575488059658775,-0.7487684621986266,-0.6919898268276782,-0.625259328087373,-0.43566455893148304,-0.14883233084526704,0.3015716053157638,0.9701869249755761,1.4090516331594802,1.971171429574007
SSP585,Interactive,AFE,2,2098,-0.2108497894170822,-0.7571206482646736,-0.7011517203087639,-0.6338581185018574,-0.4433880776341298,-0.1494418667366727,0.31484081011525705,1.0083352042188152,1.4859273718593877,2.057472992860558
SSP585,Interactive,AFE,2,2099,-0.21597439083408265,-0.7652580243358723,-0.7101339750904918,-0.6423075488791103,-0.4509956338775226,-0.15078205451229354,0.32709396031543,1.0491010098878606,1.5564186097733295,2.147503782664297
SSP585,Interactive,AFE,2,2100,-0.22112687046902169,-0.7733966971263384,-0.7189351420010313,-0.65060683308898,-0.45936869480947684,-0.15221939684418012,0.3407169241418095,1.0901552655634104,1.6368548654272577,2.2414496639758013
SSP585,Interactive,IFE,0,2021,-7.469157774575574e-5,-2.4133735031943714e-4,-2.1521334447156535e-4,-1.9019447275110403e-4,-1.3860280017582993e-4,-8.173946046396985e-5,-1.5551732424068376e-5,3.713664070661427e-5,7.074562785488451e-5,9.600244791077014e-5
SSP585,Interactive,IFE,0,2022,-2.3033108799375146e-4,-7.306174310186181e-4,-6.53112438823339e-4,-5.772038040353644e-4,-4.2196322100609973e-4,-2.516906279201869e-4,-5.361570895781598e-5,1.074318041592859e-4,2.0540737113990918e-4,2.80444541264385e-4
SSP585,Interactive,IFE,0,2023,-4.731004818310236e-4,-0.0014740614176460942,-0.0013207902530571192,-0.0011657131584168813,-8.566632891029435e-4,-5.146463340865437e-4,-1.1593020725747527e-4,2.0414960283572374e-4,4.0260890493101146e-4,5.458901415864798e-4
SSP585,Interactive,IFE,0,2024,-8.090973811082369e-4,-0.0024773979649710645,-0.002222027994548459,-0.0019689407884053043,-0.0014530588260772415,-8.811007027240136e-4,-2.087168991770083e-4,3.2012732423354357e-4,6.636186132374375e-4,8.850307509580313e-4
SSP585,Interactive,IFE,0,2025,-0.0012443246421254273,-0.003746271666019846,-0.0033700488705714956,-0.0029930710348329503,-0.0022080267910957463,-0.0013552165855584275,-3.47768603243398e-4,4.495292322198588e-4,9.605667602443188e-4,0.0012923063002997872
SSP585,Interactive,IFE,0,2026,-0.0018339456356137873,-0.005340100957721439,-0.004824699276143801,-0.004286567700305855,-0.0031758364894645397,-0.0019975106898286743,-5.813932552472534e-4,5.487642195559417e-4,0.0012435899160451506,0.0017338299964961086
SSP585,Interactive,IFE,0,2027,-0.0025035060721474434,-0.00717709222152853,-0.006496112429561329,-0.005773749275342178,-0.00428888421711951,-0.0027146691523395883,-8.238522973570417e-4,6.737314827719228e-4,0.0015853331348314112,0.0022608214287072625
SSP585,Interactive,IFE,0,2028,-0.0032930993951424403,-0.009298445061175848,-0.00844397171106227,-0.0074927666412346935,-0.005608092848254892,-0.0035600876994604236,-0.0011222408280740503,7.887685691215803e-4,0.001965867398854514,0.002841208447063056
SSP585,Interactive,IFE,0,2029,-0.0042084708403600235,-0.011688831717676266,-0.010646842802408579,-0.009474712244108684,-0.007122765930399538,-0.004545738022298296,-0.001479933814800577,8.907748925457669e-4,0.002383282583867061,0.003469618986345065
SSP585,Interactive,IFE,0,2030,-0.005255224024153349,-0.01437128331558827,-0.01312883613393806,-0.011618260588575824,-0.008836417170805744,-0.00567155321045526,-0.0018889729082161022,0.0010118532746024706,0.0028833795342459666,0.004140717494115228
SSP585,Interactive,IFE,0,2031,-0.00654765505646282,-0.017446823641750805,-0.01600634092014005,-0.014156128265143208,-0.010874376678534553,-0.007013854429201716,-0.00249890471587505,9.586090247553105e-4,0.0032158599488935134,0.004770936919377486
SSP585,Interactive,IFE,0,2032,-0.007892154661705453,-0.020717527793298902,-0.019079520022404824,-0.01691330698780017,-0.012995768468672286,-0.008433747873252406,-0.0030888290570008914,0.0010904651868075107,0.0036370863716612854,0.005542120607007971
SSP585,Interactive,IFE,0,2033,-0.009384842520579029,-0.02429417638204964,-0.022443832494127958,-0.01996111236851557,-0.015324039106041853,-0.00997632591496661,-0.003791331052464181,0.0011111660446880196,0.004052961648023749,0.006248481408686955
SSP585,Interactive,IFE,0,2034,-0.011030636562295304,-0.02816596796803124,-0.026102316727231862,-0.023174565836521565,-0.017942956482603495,-0.011674824778929893,-0.004587447956016372,0.0010617097805934374,0.0045748695733210795,0.0070151977127903995
SSP585,Interactive,IFE,0,2035,-0.012834286851531651,-0.03242579006871331,-0.03005808261649207,-0.026753916818387947,-0.020774770092289813,-0.013554610673061351,-0.005422340644823304,0.001030358290484703,0.005078222119020512,0.007802831907366519
SSP585,Interactive,IFE,0,2036,-0.014970161641208346,-0.037255188613226874,-0.034484616832487776,-0.030744736339105693,-0.02398104454692071,-0.015715455281416324,-0.006549586567414306,7.356658157011932e-4,0.005365100533140654,0.008489580353312175
SSP585,Interactive,IFE,0,2037,-0.017116651741841737,-0.0422344943550045,-0.03905592289952889,-0.03474661816982323,-0.027213505867385024,-0.017927727486674594,-0.007656928487448311,5.165681033790125e-4,0.00574942553039972,0.009253105962680983
SSP585,Interactive,IFE,0,2038,-0.0194326050632061,-0.04736992430845557,-0.04385600394068125,-0.03904533615990266,-0.03077406817110026,-0.02024999493367119,-0.008884972670098856,2.328037116136278e-4,0.006106208991969805,0.009971124916402698
SSP585,Interactive,IFE,0,2039,-0.02192180909828456,-0.05266872186322879,-0.04894107377212816,-0.04368299556820164,-0.034459965938276965,-0.022919383680816474,-0.01015911294178587,-6.983219974087876e-5,0.006429796360287693,0.01085995708064834
SSP585,Interactive,IFE,0,2040,-0.02458786069361718,-0.05823810483731054,-0.054328724055056926,-0.04859588568499731,-0.03836106680190848,-0.025755027854908352,-0.01139458938672111,-2.603611653372149e-4,0.00671162578022418,0.01169528160624461
SSP585,Interactive,IFE,0,2041,-0.027595357611512328,-0.06441167873779367,-0.060321353773688996,-0.05387050495455358,-0.04264616467523932,-0.028850906215960148,-0.013073054788970417,-6.425982779557157e-4,0.0068340094290697635,0.012349759696118685
