ssp,spec,estimator,L,ISO_C3,delta_2100
SSP370,Interactive,IFE,5,IND,-0.6594727914932019
SSP370,Interactive,IFE,5,IRL,-0.18066974127383417
SSP370,Interactive,IFE,5,IRN,-0.3394194961228295
SSP370,Interactive,IFE,5,IRQ,-0.7793874222862687
SSP370,Interactive,IFE,5,ISL,0.0996527183133078
SSP370,Interactive,IFE,5,ISR,-0.419514154159059
SSP370,Interactive,IFE,5,ITA,-0.301629715383105
SSP370,Interactive,IFE,5,JOR,-0.5025620908204247
SSP370,Interactive,IFE,5,JPN,-0.18945647331893523
SSP370,Interactive,IFE,5,KAZ,1.3540178584082154
SSP370,Interactive,IFE,5,KEN,-0.5172573952930655
SSP370,Interactive,IFE,5,KGZ,1.8239700376911108
SSP370,Interactive,IFE,5,KHM,-0.5895495355359875
SSP370,Interactive,IFE,5,KOR,-0.3866068453940412
SSP370,Interactive,IFE,5,KWT,-0.8472682049929121
SSP370,Interactive,IFE,5,LAO,-0.4985952022972875
SSP370,Interactive,IFE,5,LBN,-0.475460635023923
SSP370,Interactive,IFE,5,LBR,-0.5886154430591874
SSP370,Interactive,IFE,5,LBY,-0.6211763206588536
SSP370,Interactive,IFE,5,LKA,-0.5467041615077552
SSP370,Interactive,IFE,5,LSO,-0.34332830890033794
SSP370,Interactive,IFE,5,LTU,0.2967788047655102
SSP370,Interactive,IFE,5,LVA,0.41974568773595
SSP370,Interactive,IFE,5,MAR,-0.4849797742193054
SSP370,Interactive,IFE,5,MDA,0.019355038631188703
SSP370,Interactive,IFE,5,MDG,-0.47242706784151967
SSP370,Interactive,IFE,5,MEX,-0.4631418884988152
SSP370,Interactive,IFE,5,MLI,-0.8778762555577624
SSP370,Interactive,IFE,5,MMR,-0.5270807960460129
SSP370,Interactive,IFE,5,MNE,-0.29464474160810805
SSP370,Interactive,IFE,5,MNG,13.181195434613276
SSP370,Interactive,IFE,5,MOZ,-0.6155868913491879
SSP370,Interactive,IFE,5,MRT,-0.8924908424641449
SSP370,Interactive,IFE,5,MWI,-0.5584614168360351
SSP370,Interactive,IFE,5,MYS,-0.6900564527038975
SSP370,Interactive,IFE,5,NAM,-0.7351498406789783
SSP370,Interactive,IFE,5,NER,-0.8008463876344041
SSP370,Interactive,IFE,5,NGA,-0.6113758519303758
SSP370,Interactive,IFE,5,NIC,-0.7416273763158132
SSP370,Interactive,IFE,5,NLD,-0.09071541489296964
SSP370,Interactive,IFE,5,NOR,0.02375077953760152
SSP370,Interactive,IFE,5,NPL,-0.44899932797760167
SSP370,Interactive,IFE,5,NZL,-0.29466394911112914
SSP370,Interactive,IFE,5,OMN,-0.905873882101848
SSP370,Interactive,IFE,5,PAK,-0.6618750770594511
SSP370,Interactive,IFE,5,PAN,-0.5347809441617397
SSP370,Interactive,IFE,5,PER,-0.1750140880001526
SSP370,Interactive,IFE,5,PHL,-0.5884327846218116
SSP370,Interactive,IFE,5,PNG,-0.5560694929531028
SSP370,Interactive,IFE,5,POL,0.08325911853998114
SSP370,Interactive,IFE,5,PRT,-0.3670541077042261
SSP370,Interactive,IFE,5,PRY,-0.6453286540949739
SSP370,Interactive,IFE,5,ROU,-0.07576080941042618
SSP370,Interactive,IFE,5,RUS,1.4175159618926712
SSP370,Interactive,IFE,5,RWA,-0.3884956954845984
SSP370,Interactive,IFE,5,SAU,-0.9045961267986196
SSP370,Interactive,IFE,5,SDN,-0.8529018641899677
SSP370,Interactive,IFE,5,SEN,-0.7993894986389876
SSP370,Interactive,IFE,5,SLB,-0.8127972278634445
SSP370,Interactive,IFE,5,SLE,-0.6225228403723372
SSP370,Interactive,IFE,5,SRB,-0.13756164455177522
SSP370,Interactive,IFE,5,SUR,-0.7284615631560545
SSP370,Interactive,IFE,5,SVK,0.0018923831960069304
SSP370,Interactive,IFE,5,SWE,0.5158935034794512
SSP370,Interactive,IFE,5,SWZ,-0.4316925321564412
SSP370,Interactive,IFE,5,TCD,-0.7151454974047715
SSP370,Interactive,IFE,5,TGO,-0.617028450886006
SSP370,Interactive,IFE,5,THA,-0.5717450545806757
SSP370,Interactive,IFE,5,TJK,0.13628196500147216
SSP370,Interactive,IFE,5,TKM,-0.316577223083815
SSP370,Interactive,IFE,5,TUN,-0.5008515781038125
SSP370,Interactive,IFE,5,TUR,-0.28587602454110383
SSP370,Interactive,IFE,5,TZA,-0.553199211733625
SSP370,Interactive,IFE,5,UGA,-0.5063778158236625
SSP370,Interactive,IFE,5,UKR,0.11082706997969782
SSP370,Interactive,IFE,5,URY,-0.37156846608468463
SSP370,Interactive,IFE,5,USA,-0.4001088721679651
SSP370,Interactive,IFE,5,UZB,0.0790588815793547
SSP370,Interactive,IFE,5,VNM,-0.5123225653095573
SSP370,Interactive,IFE,5,YEM,-0.7264911651909155
SSP370,Interactive,IFE,5,ZAF,-0.4932501637836697
SSP370,Interactive,IFE,5,ZMB,-0.5969652796741213
SSP370,Interactive,IFE,5,ZWE,-0.6196300822923522
SSP245,Direct,AFE,0,AFG,0.11438375537979706
SSP245,Direct,AFE,0,AGO,-0.5158985243087251
SSP245,Direct,AFE,0,ALB,-0.19074240846692347
SSP245,Direct,AFE,0,ARE,-0.7066544398128812
SSP245,Direct,AFE,0,ARG,-0.24317072825943398
SSP245,Direct,AFE,0,ARM,0.35942927530796154
SSP245,Direct,AFE,0,AUS,-0.2843899469486172
SSP245,Direct,AFE,0,AUT,0.2368074753282976
SSP245,Direct,AFE,0,AZE,-0.09591386271641589
SSP245,Direct,AFE,0,BDI,-0.4183150061291646
SSP245,Direct,AFE,0,BEL,0.07795548811027153
SSP245,Direct,AFE,0,BEN,-0.6250001368608936
SSP245,Direct,AFE,0,BFA,-0.6938565336425738
SSP245,Direct,AFE,0,BGD,-0.6169488097832728
SSP245,Direct,AFE,0,BGR,-0.07452933922460347
SSP245,Direct,AFE,0,BHS,-0.5231552523333429
SSP245,Direct,AFE,0,BIH,0.009229400079610484
SSP245,Direct,AFE,0,BLR,0.5326782707198876
SSP245,Direct,AFE,0,BLZ,-0.5153119416485812
SSP245,Direct,AFE,0,BOL,-0.34633779414549537
SSP245,Direct,AFE,0,BRA,-0.5031955872535374
SSP245,Direct,AFE,0,BTN,0.15033998798771764
SSP245,Direct,AFE,0,BWA,-0.5919556928898629
SSP245,Direct,AFE,0,CAF,-0.5866169218509902
SSP245,Direct,AFE,0,CAN,0.7357365383385943
SSP245,Direct,AFE,0,CHE,0.412248336587556
SSP245,Direct,AFE,0,CHL,-0.01503429579937443
SSP245,Direct,AFE,0,CHN,-0.0633357013325182
SSP245,Direct,AFE,0,CIV,-0.5982055752249673
SSP245,Direct,AFE,0,CMR,-0.555846545058346
SSP245,Direct,AFE,0,COD,-0.5583329656665532
SSP245,Direct,AFE,0,COG,-0.5177421561832185
SSP245,Direct,AFE,0,COL,-0.5287174241150192
SSP245,Direct,AFE,0,CPV,-0.47511458653385685
SSP245,Direct,AFE,0,CRI,-0.5620479080504701
SSP245,Direct,AFE,0,CUB,-0.5579389384340981
SSP245,Direct,AFE,0,CZE,0.2891729710649438
SSP245,Direct,AFE,0,DEU,0.23887069057598342
SSP245,Direct,AFE,0,DNK,0.25065860749542557
SSP245,Direct,AFE,0,DOM,-0.5736629049031874
SSP245,Direct,AFE,0,DZA,-0.39539077078846896
SSP245,Direct,AFE,0,ECU,-0.5151969935244041
SSP245,Direct,AFE,0,EGY,-0.5230339422763325
SSP245,Direct,AFE,0,ESP,-0.23318466427655515
SSP245,Direct,AFE,0,EST,0.8952792653582307
SSP245,Direct,AFE,0,ETH,-0.4397553743119831
SSP245,Direct,AFE,0,FIN,1.6626465130079509
SSP245,Direct,AFE,0,FJI,-0.39949009025795446
SSP245,Direct,AFE,0,FRA,9.45755387922187e-5
SSP245,Direct,AFE,0,GAB,-0.5287981258572847
SSP245,Direct,AFE,0,GBR,0.12651721079698697
SSP245,Direct,AFE,0,GEO,0.1738275108371128
SSP245,Direct,AFE,0,GHA,-0.5938980436583365
SSP245,Direct,AFE,0,GIN,-0.6130316967811702
SSP245,Direct,AFE,0,GNB,-0.6643769233119512
SSP245,Direct,AFE,0,GNQ,-0.4599890672764331
SSP245,Direct,AFE,0,GRC,-0.3111079389193837
SSP245,Direct,AFE,0,GTM,-0.5075025124768081
SSP245,Direct,AFE,0,GUY,-0.5877311158739591
SSP245,Direct,AFE,0,HND,-0.569624224298007
SSP245,Direct,AFE,0,HRV,-0.07750498077287304
SSP245,Direct,AFE,0,HTI,-0.6009896931791874
SSP245,Direct,AFE,0,HUN,0.013617049542510529
SSP245,Direct,AFE,0,IDN,-0.5447600380282414
SSP245,Direct,AFE,0,IND,-0.6113540224660456
SSP245,Direct,AFE,0,IRL,0.11333675517462583
SSP245,Direct,AFE,0,IRN,-0.31250522237250566
SSP245,Direct,AFE,0,IRQ,-0.6054375435417343
SSP245,Direct,AFE,0,ISL,1.0217471597187493
SSP245,Direct,AFE,0,ISR,-0.31506260918374074
SSP245,Direct,AFE,0,ITA,-0.17322417656962297
SSP245,Direct,AFE,0,JOR,-0.4594982727392496
SSP245,Direct,AFE,0,JPN,-0.1948579643920917
SSP245,Direct,AFE,0,KAZ,0.46343611116822947
SSP245,Direct,AFE,0,KEN,-0.4408229076439585
SSP245,Direct,AFE,0,KGZ,1.2123548582044883
SSP245,Direct,AFE,0,KHM,-0.5709574078003987
SSP245,Direct,AFE,0,KOR,-0.041185102158375564
SSP245,Direct,AFE,0,KWT,-0.6644897087554682
SSP245,Direct,AFE,0,LAO,-0.4694557612955791
SSP245,Direct,AFE,0,LBN,-0.39340621826867206
SSP245,Direct,AFE,0,LBR,-0.5493442269785671
SSP245,Direct,AFE,0,LBY,-0.46359925649381617
SSP245,Direct,AFE,0,LKA,-0.5399589809519569
SSP245,Direct,AFE,0,LSO,-0.06660241190245797
SSP245,Direct,AFE,0,LTU,0.5162759552217968
SSP245,Direct,AFE,0,LVA,0.660724727515763
SSP245,Direct,AFE,0,MAR,-0.44295054079942686
SSP245,Direct,AFE,0,MDA,0.021484730379979222
SSP245,Direct,AFE,0,MDG,-0.4196919977736895
SSP245,Direct,AFE,0,MEX,-0.3931993946311997
SSP245,Direct,AFE,0,MLI,-0.7403282755246889
SSP245,Direct,AFE,0,MMR,-0.5195012359785052
SSP245,Direct,AFE,0,MNE,0.05288048365804099
SSP245,Direct,AFE,0,MNG,1.8895137246537703
SSP245,Direct,AFE,0,MOZ,-0.5529256239035987
SSP245,Direct,AFE,0,MRT,-0.6907340634601693
SSP245,Direct,AFE,0,MWI,-0.5028595833831491
SSP245,Direct,AFE,0,MYS,-0.536339323045427
SSP245,Direct,AFE,0,NAM,-0.5562044001022641
SSP245,Direct,AFE,0,NER,-0.7060563174470209
SSP245,Direct,AFE,0,NGA,-0.6349380622976741
SSP245,Direct,AFE,0,NIC,-0.5841221849717018
SSP245,Direct,AFE,0,NLD,0.10573989376662274
SSP245,Direct,AFE,0,NOR,1.0250401908523492
SSP245,Direct,AFE,0,NPL,-0.19542508582172058
SSP245,Direct,AFE,0,NZL,-0.09030257864307989
SSP245,Direct,AFE,0,OMN,-0.6857490984813954
SSP245,Direct,AFE,0,PAK,-0.551786569662835
SSP245,Direct,AFE,0,PAN,-0.5161517934743184
SSP245,Direct,AFE,0,PER,-0.3358710829182092
SSP245,Direct,AFE,0,PHL,-0.5154596795382365
SSP245,Direct,AFE,0,PNG,-0.5180509245661495
SSP245,Direct,AFE,0,POL,0.28117767834705365
SSP245,Direct,AFE,0,PRT,-0.2610760201505399
SSP245,Direct,AFE,0,PRY,-0.6004668288589586
SSP245,Direct,AFE,0,ROU,0.10130228542413855
SSP245,Direct,AFE,0,RUS,1.052267015855985
SSP245,Direct,AFE,0,RWA,-0.41275594523915893
SSP245,Direct,AFE,0,SAU,-0.7026842256521075
SSP245,Direct,AFE,0,SDN,-0.7236489169659864
SSP245,Direct,AFE,0,SEN,-0.6193883519415595
SSP245,Direct,AFE,0,SLB,-0.5407454083423222
SSP245,Direct,AFE,0,SLE,-0.5743324034175654
SSP245,Direct,AFE,0,SRB,0.020527721356377038
SSP245,Direct,AFE,0,SUR,-0.6589964685371115
SSP245,Direct,AFE,0,SVK,0.21212832094982148
SSP245,Direct,AFE,0,SWE,0.615991582191358
SSP245,Direct,AFE,0,SWZ,-0.2802001399704759
SSP245,Direct,AFE,0,TCD,-0.6955844315636528
SSP245,Direct,AFE,0,TGO,-0.6129515592121257
SSP245,Direct,AFE,0,THA,-0.5690649124976215
SSP245,Direct,AFE,0,TJK,1.0362063283103753
SSP245,Direct,AFE,0,TKM,-0.3499476334485826
SSP245,Direct,AFE,0,TUN,-0.4196422647319823
SSP245,Direct,AFE,0,TUR,-0.1123446687163725
SSP245,Direct,AFE,0,TZA,-0.4886219055908074
SSP245,Direct,AFE,0,UGA,-0.48572458449663747
SSP245,Direct,AFE,0,UKR,0.1591590346945977
SSP245,Direct,AFE,0,URY,-0.23614793341118268
SSP245,Direct,AFE,0,USA,-0.13919680876353147
SSP245,Direct,AFE,0,UZB,-0.05177057690976761
SSP245,Direct,AFE,0,VNM,-0.5022860891522661
SSP245,Direct,AFE,0,VUT,-0.4188777749702085
SSP245,Direct,AFE,0,YEM,-0.6255103777020405
SSP245,Direct,AFE,0,ZAF,-0.34674727414835116
SSP245,Direct,AFE,0,ZMB,-0.5120686381752215
SSP245,Direct,AFE,0,ZWE,-0.5287751791919564
SSP245,Direct,IFE,0,AFG,0.022442855195885736
SSP245,Direct,IFE,0,AGO,-0.4368167495667937
SSP245,Direct,IFE,0,ALB,-0.1861943089936271
SSP245,Direct,IFE,0,ARE,-0.6098047933811304
SSP245,Direct,IFE,0,ARG,-0.21645451646473335
SSP245,Direct,IFE,0,ARM,0.1862080686458396
SSP245,Direct,IFE,0,AUS,-0.24695602166899333
SSP245,Direct,IFE,0,AUT,0.11376100628993746
SSP245,Direct,IFE,0,AZE,-0.11700566755574704
SSP245,Direct,IFE,0,BDI,-0.35544576053583354
SSP245,Direct,IFE,0,BEL,0.013492436929342544
SSP245,Direct,IFE,0,BEN,-0.5317181461165326
SSP245,Direct,IFE,0,BFA,-0.5977552394510872
SSP245,Direct,IFE,0,BGD,-0.5280438891699086
SSP245,Direct,IFE,0,BGR,-0.10237504687178434
SSP245,Direct,IFE,0,BHS,-0.43716675766494706
SSP245,Direct,IFE,0,BIH,-0.03824277383117425
SSP245,Direct,IFE,0,BLR,0.29269191157881136
SSP245,Direct,IFE,0,BLZ,-0.4304955594239328
SSP245,Direct,IFE,0,BOL,-0.305077428332297
SSP245,Direct,IFE,0,BRA,-0.4243306278796608
SSP245,Direct,IFE,0,BTN,0.06146073187817924
SSP245,Direct,IFE,0,BWA,-0.5083251974606393
SSP245,Direct,IFE,0,CAF,-0.4985277902415459
SSP245,Direct,IFE,0,CAN,0.4062236760712845
SSP245,Direct,IFE,0,CHE,0.22912479941365804
SSP245,Direct,IFE,0,CHL,-0.050355066369211166
SSP245,Direct,IFE,0,CHN,-0.0985237825787677
SSP245,Direct,IFE,0,CIV,-0.5073388719576626
SSP245,Direct,IFE,0,CMR,-0.46987134931781027
SSP245,Direct,IFE,0,COD,-0.47356718561733147
SSP245,Direct,IFE,0,COG,-0.4351395376055772
SSP245,Direct,IFE,0,COL,-0.44697737687771955
SSP245,Direct,IFE,0,CPV,-0.3967044968672401
SSP245,Direct,IFE,0,CRI,-0.4719451304386917
SSP245,Direct,IFE,0,CUB,-0.4687865926806205
SSP245,Direct,IFE,0,CZE,0.14788977077606424
SSP245,Direct,IFE,0,DEU,0.11759007788338116
SSP245,Direct,IFE,0,DNK,0.1266025663550625
SSP245,Direct,IFE,0,DOM,-0.48158937288031844
SSP245,Direct,IFE,0,DZA,-0.3410725503570926
SSP245,Direct,IFE,0,ECU,-0.4345346727973286
SSP245,Direct,IFE,0,EGY,-0.4440391508938677
SSP245,Direct,IFE,0,ESP,-0.21306817200044303
SSP245,Direct,IFE,0,EST,0.5022237023595066
SSP245,Direct,IFE,0,ETH,-0.37345695201516305
SSP245,Direct,IFE,0,FIN,0.9167205955350444
SSP245,Direct,IFE,0,FJI,-0.32681505565879687
SSP245,Direct,IFE,0,FRA,-0.04232344154699752
SSP245,Direct,IFE,0,GAB,-0.44419959291579236
SSP245,Direct,IFE,0,GBR,0.05296059706775447
SSP245,Direct,IFE,0,GEO,0.07552294907385781
SSP245,Direct,IFE,0,GHA,-0.5022701151716109
SSP245,Direct,IFE,0,GIN,-0.5219136930463704
SSP245,Direct,IFE,0,GNB,-0.5676534965050144
SSP245,Direct,IFE,0,GNQ,-0.3827447597839956
SSP245,Direct,IFE,0,GRC,-0.27451137394431524
SSP245,Direct,IFE,0,GTM,-0.4273408847944645
SSP245,Direct,IFE,0,GUY,-0.49531058510449455
SSP245,Direct,IFE,0,HND,-0.4805556268477429
SSP245,Direct,IFE,0,HRV,-0.10418176712916982
SSP245,Direct,IFE,0,HTI,-0.5071600947408135
SSP245,Direct,IFE,0,HUN,-0.040188148171714566
SSP245,Direct,IFE,0,IDN,-0.4566863232285079
SSP245,Direct,IFE,0,IND,-0.5229621898320156
SSP245,Direct,IFE,0,IRL,0.04856047370267147
SSP245,Direct,IFE,0,IRN,-0.27879867287111504
SSP245,Direct,IFE,0,IRQ,-0.5205220644440561
SSP245,Direct,IFE,0,ISL,0.6019054469310015
SSP245,Direct,IFE,0,ISR,-0.26574032444153173
SSP245,Direct,IFE,0,ITA,-0.17076454001287011
SSP245,Direct,IFE,0,JOR,-0.3937338886041052
SSP245,Direct,IFE,0,JPN,-0.1840266944802179
SSP245,Direct,IFE,0,KAZ,0.24445306458862226
SSP245,Direct,IFE,0,KEN,-0.371488941645714
SSP245,Direct,IFE,0,KGZ,0.6897187896452135
SSP245,Direct,IFE,0,KHM,-0.4825341282469575
SSP245,Direct,IFE,0,KOR,-0.07828398001530634
SSP245,Direct,IFE,0,KWT,-0.5699366892198814
SSP245,Direct,IFE,0,LAO,-0.39700850598383686
SSP245,Direct,IFE,0,LBN,-0.33283045003840517
SSP245,Direct,IFE,0,LBR,-0.46310481601786735
SSP245,Direct,IFE,0,LBY,-0.3926068025203572
SSP245,Direct,IFE,0,LKA,-0.45290353855832366
SSP245,Direct,IFE,0,LSO,-0.09210244610709994
SSP245,Direct,IFE,0,LTU,0.284539109879969
SSP245,Direct,IFE,0,LVA,0.3701322334679893
SSP245,Direct,IFE,0,MAR,-0.3798749949178165
SSP245,Direct,IFE,0,MDA,-0.037220836670393
SSP245,Direct,IFE,0,MDG,-0.3513365915490413
SSP245,Direct,IFE,0,MEX,-0.3339510944899746
SSP245,Direct,IFE,0,MLI,-0.6447218706272293
SSP245,Direct,IFE,0,MMR,-0.4403905048534872
SSP245,Direct,IFE,0,MNE,-0.010528495604649635
SSP245,Direct,IFE,0,MNG,1.0560510312924363
SSP245,Direct,IFE,0,MOZ,-0.46808679757602556
SSP245,Direct,IFE,0,MRT,-0.5945210515229113
SSP245,Direct,IFE,0,MWI,-0.4255574273868813
SSP245,Direct,IFE,0,MYS,-0.4499080987643852
SSP245,Direct,IFE,0,NAM,-0.4748740347830772
SSP245,Direct,IFE,0,NER,-0.6104375937342665
SSP245,Direct,IFE,0,NGA,-0.5423911129487362
SSP245,Direct,IFE,0,NIC,-0.49287527139630816
SSP245,Direct,IFE,0,NLD,0.041727031492855504
SSP245,Direct,IFE,0,NOR,0.5934146299482925
SSP245,Direct,IFE,0,NPL,-0.18836433064645486
SSP245,Direct,IFE,0,NZL,-0.09615538740754714
SSP245,Direct,IFE,0,OMN,-0.589706320631725
SSP245,Direct,IFE,0,PAK,-0.4745790410612375
SSP245,Direct,IFE,0,PAN,-0.43088771386927316
SSP245,Direct,IFE,0,PER,-0.29410002837413307
SSP245,Direct,IFE,0,PHL,-0.4301480381539169
SSP245,Direct,IFE,0,PNG,-0.43383957760625425
SSP245,Direct,IFE,0,POL,0.14117891201090638
SSP245,Direct,IFE,0,PRT,-0.23097676912622034
SSP245,Direct,IFE,0,PRY,-0.5139532188863395
SSP245,Direct,IFE,0,ROU,0.018860867748889953
SSP245,Direct,IFE,0,RUS,0.5902093307528524
SSP245,Direct,IFE,0,RWA,-0.3514123018702989
SSP245,Direct,IFE,0,SAU,-0.6084860287105356
SSP245,Direct,IFE,0,SDN,-0.6274905737885725
SSP245,Direct,IFE,0,SEN,-0.5256959525801168
SSP245,Direct,IFE,0,SLB,-0.4511038359958226
SSP245,Direct,IFE,0,SLE,-0.4858599789820832
SSP245,Direct,IFE,0,SRB,-0.031094993816905503
SSP245,Direct,IFE,0,SUR,-0.5638508933924649
SSP245,Direct,IFE,0,SVK,0.09598325862781043
SSP245,Direct,IFE,0,SWE,0.34771398242784457
SSP245,Direct,IFE,0,SWZ,-0.24173720774035545
SSP245,Direct,IFE,0,TCD,-0.6000758012505177
SSP245,Direct,IFE,0,TGO,-0.5204941447520184
SSP245,Direct,IFE,0,THA,-0.4811760317758019
SSP245,Direct,IFE,0,TJK,0.5971166060197539
SSP245,Direct,IFE,0,TKM,-0.3086286475359227
SSP245,Direct,IFE,0,TUN,-0.3580944768214561
SSP245,Direct,IFE,0,TUR,-0.12708978264413173
SSP245,Direct,IFE,0,TZA,-0.4123017275682923
SSP245,Direct,IFE,0,UGA,-0.4106124449025498
SSP245,Direct,IFE,0,UKR,0.05616459636550908
SSP245,Direct,IFE,0,URY,-0.2060303323225614
SSP245,Direct,IFE,0,USA,-0.1491770525112981
SSP245,Direct,IFE,0,UZB,-0.09105332808977062
SSP245,Direct,IFE,0,VNM,-0.4227556063174739
SSP245,Direct,IFE,0,VUT,-0.3442510527848681
SSP245,Direct,IFE,0,YEM,-0.5344362230378314
SSP245,Direct,IFE,0,ZAF,-0.2995273911231755
SSP245,Direct,IFE,0,ZMB,-0.43574791189030493
SSP245,Direct,IFE,0,ZWE,-0.4511980344873501
SSP245,Direct,AFE,1,AFG,0.09095933822005353
SSP245,Direct,AFE,1,AGO,-0.3610301656571241
SSP245,Direct,AFE,1,ALB,-0.10894511094299575
SSP245,Direct,AFE,1,ARE,-0.5305587832756855
SSP245,Direct,AFE,1,ARG,-0.15013514258574134
SSP245,Direct,AFE,1,ARM,0.23467589085225193
SSP245,Direct,AFE,1,AUS,-0.1787541978847902
SSP245,Direct,AFE,1,AUT,0.16082850962098028
SSP245,Direct,AFE,1,AZE,-0.045855833875354524
SSP245,Direct,AFE,1,BDI,-0.2999317313395883
SSP245,Direct,AFE,1,BEL,0.061702967733913816
SSP245,Direct,AFE,1,BEN,-0.4534900324890251
SSP245,Direct,AFE,1,BFA,-0.5187599265874283
SSP245,Direct,AFE,1,BGD,-0.45116565397018604
SSP245,Direct,AFE,1,BGR,-0.030730790782064976
SSP245,Direct,AFE,1,BHS,-0.3653903207861551
SSP245,Direct,AFE,1,BIH,0.022658395550198662
SSP245,Direct,AFE,1,BLR,0.33177876317287813
SSP245,Direct,AFE,1,BLZ,-0.35677855170618755
SSP245,Direct,AFE,1,BOL,-0.2217899789326967
SSP245,Direct,AFE,1,BRA,-0.34638343020692863
SSP245,Direct,AFE,1,BTN,0.0777464191830961
SSP245,Direct,AFE,1,BWA,-0.42099947633518886
SSP245,Direct,AFE,1,CAF,-0.42418312702082017
SSP245,Direct,AFE,1,CAN,0.43677078652195944
SSP245,Direct,AFE,1,CHE,0.256801689008086
SSP245,Direct,AFE,1,CHL,0.007704142274409076
SSP245,Direct,AFE,1,CHN,-0.03454156059477931
SSP245,Direct,AFE,1,CIV,-0.4284017004308507
SSP245,Direct,AFE,1,CMR,-0.40006496334770936
SSP245,Direct,AFE,1,COD,-0.39998093213458297
SSP245,Direct,AFE,1,COG,-0.3666688238005933
SSP245,Direct,AFE,1,COL,-0.368564495462371
SSP245,Direct,AFE,1,CPV,-0.3261749594084338
SSP245,Direct,AFE,1,CRI,-0.3805149765881737
SSP245,Direct,AFE,1,CUB,-0.39406937020892574
SSP245,Direct,AFE,1,CZE,0.19013206669124316
SSP245,Direct,AFE,1,DEU,0.15967797074904788
SSP245,Direct,AFE,1,DNK,0.16634899699852057
SSP245,Direct,AFE,1,DOM,-0.4045071347828608
SSP245,Direct,AFE,1,DZA,-0.25910232299697333
SSP245,Direct,AFE,1,ECU,-0.4023000791282919
SSP245,Direct,AFE,1,EGY,-0.36300874485172707
SSP245,Direct,AFE,1,ESP,-0.13922308062856126
SSP245,Direct,AFE,1,EST,0.5248467077373749
SSP245,Direct,AFE,1,ETH,-0.30485010790920586
SSP245,Direct,AFE,1,FIN,0.8940308799244172
SSP245,Direct,AFE,1,FJI,-0.2616621133342527
SSP245,Direct,AFE,1,FRA,0.014480122920280225
SSP245,Direct,AFE,1,GAB,-0.3734357916473011
SSP245,Direct,AFE,1,GBR,0.08817462240760277
SSP245,Direct,AFE,1,GEO,0.12342793212835268
SSP245,Direct,AFE,1,GHA,-0.4270094357180505
SSP245,Direct,AFE,1,GIN,-0.44016120468840625
SSP245,Direct,AFE,1,GNB,-0.48785301787939617
SSP245,Direct,AFE,1,GNQ,-0.32835440069687993
SSP245,Direct,AFE,1,GRC,-0.19574197196319032
SSP245,Direct,AFE,1,GTM,-0.34238636091370633
SSP245,Direct,AFE,1,GUY,-0.4143469165520224
SSP245,Direct,AFE,1,HND,-0.39194465648020527
SSP245,Direct,AFE,1,HRV,-0.03311550428220589
SSP245,Direct,AFE,1,HTI,-0.4283574192979457
SSP245,Direct,AFE,1,HUN,0.02555683518100338
SSP245,Direct,AFE,1,IDN,-0.39131870377653055
SSP245,Direct,AFE,1,IND,-0.4436104239452793
SSP245,Direct,AFE,1,IRL,0.0769435971946888
SSP245,Direct,AFE,1,IRN,-0.19654363701581945
SSP245,Direct,AFE,1,IRQ,-0.432763834173742
SSP245,Direct,AFE,1,ISL,0.5808973522740657
SSP245,Direct,AFE,1,ISR,-0.20372400343897756
SSP245,Direct,AFE,1,ITA,-0.09840244341327942
SSP245,Direct,AFE,1,JOR,-0.30981426153920977
SSP245,Direct,AFE,1,JPN,-0.12140658657380854
SSP245,Direct,AFE,1,KAZ,0.29688912705784043
SSP245,Direct,AFE,1,KEN,-0.3041206761461386
SSP245,Direct,AFE,1,KGZ,0.6830174075025754
SSP245,Direct,AFE,1,KHM,-0.41749419379231467
SSP245,Direct,AFE,1,KOR,-0.01985972099002853
SSP245,Direct,AFE,1,KWT,-0.4892617407529859
SSP245,Direct,AFE,1,LAO,-0.3366221732796586
SSP245,Direct,AFE,1,LBN,-0.2603047826916878
SSP245,Direct,AFE,1,LBR,-0.3959122729905845
SSP245,Direct,AFE,1,LBY,-0.3148490258113522
SSP245,Direct,AFE,1,LKA,-0.39252797349783974
SSP245,Direct,AFE,1,LSO,-0.036177218771225594
SSP245,Direct,AFE,1,LTU,0.3214695435047019
SSP245,Direct,AFE,1,LVA,0.39985313060049354
SSP245,Direct,AFE,1,MAR,-0.29641832091776543
SSP245,Direct,AFE,1,MDA,0.03216053374510319
SSP245,Direct,AFE,1,MDG,-0.2763394022201624
SSP245,Direct,AFE,1,MEX,-0.25379501592706655
SSP245,Direct,AFE,1,MLI,-0.5642713626061304
SSP245,Direct,AFE,1,MMR,-0.374923143429403
SSP245,Direct,AFE,1,MNE,0.04877238303953324
SSP245,Direct,AFE,1,MNG,0.9948098743384486
SSP245,Direct,AFE,1,MOZ,-0.38856008039097933
SSP245,Direct,AFE,1,MRT,-0.5147602428858957
SSP245,Direct,AFE,1,MWI,-0.34776922623987394
SSP245,Direct,AFE,1,MYS,-0.3843519295320701
SSP245,Direct,AFE,1,NAM,-0.39048790520990606
SSP245,Direct,AFE,1,NER,-0.5299747677620725
SSP245,Direct,AFE,1,NGA,-0.4629612563291856
SSP245,Direct,AFE,1,NIC,-0.41129092432424075
SSP245,Direct,AFE,1,NLD,0.07485438635618746
