ssp,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,IFE,Joint analytic covariance,2,M8,2029,-0.00551859504508434,-0.015933091063544614,-0.014235807236165722,-0.01257512212058558,-0.009440028745048346,-0.005474314644949907,-0.0016600340091618704,0.0014666480535140422,0.0036160363100252654,0.005405090982313786
SSP585,IFE,Joint analytic covariance,2,M8,2030,-0.006975498234231714,-0.019720171605479734,-0.017869334562658417,-0.015676450594681424,-0.011841065160983821,-0.006826938441080288,-0.0022104849615029176,0.0017305213038955945,0.004302826766530338,0.006711698342192301
SSP585,IFE,Joint analytic covariance,2,M8,2031,-0.008708800465645372,-0.02434726386461211,-0.022047823838412788,-0.01932094696138388,-0.014613180401941456,-0.008521663384138234,-0.0028867969509487057,0.001992558953166859,0.005125735166947041,0.007945663246975392
SSP585,IFE,Joint analytic covariance,2,M8,2032,-0.010557535771625881,-0.0293327810570698,-0.026418173728372418,-0.023327060608236205,-0.017570756630522405,-0.010183638254536609,-0.0035877478283894704,0.002387915386907969,0.006084767260688101,0.00924733940461868
SSP585,IFE,Joint analytic covariance,2,M8,2033,-0.012601148920269423,-0.03474264248744885,-0.03134162166482384,-0.027725058964289284,-0.02070225457456837,-0.012118084879339575,-0.004320234607290585,0.002800673061501069,0.0070403277110965895,0.010637657524871814
SSP585,IFE,Joint analytic covariance,2,M8,2034,-0.014843000840486398,-0.040553442852907885,-0.03664784734474582,-0.032422944810639356,-0.024168604166657587,-0.014216864229677273,-0.005117774912204748,0.0030148888220467036,0.008013077778818253,0.012533459184310869
SSP585,IFE,Joint analytic covariance,2,M8,2035,-0.017286265993219585,-0.04676290802222727,-0.04239793078511031,-0.03744375284685067,-0.028028952802817003,-0.016317205208938534,-0.006156957366771326,0.003292662249537838,0.009091281196142647,0.01459342414545795
SSP585,IFE,Joint analytic covariance,2,M8,2036,-0.020059071273010876,-0.05346378681565319,-0.048740700415463266,-0.04306173658009785,-0.03234749187736588,-0.01899985156547318,-0.007346346903131684,0.0033598364454124107,0.01045900805171823,0.01641350083723654
SSP585,IFE,Joint analytic covariance,2,M8,2037,-0.022921605376972742,-0.06046520963325801,-0.05534142528398141,-0.04890003545473635,-0.036824009319776224,-0.02174556609124384,-0.008470663969789183,0.003532038446790744,0.011557901709043014,0.018426456328528417
SSP585,IFE,Joint analytic covariance,2,M8,2038,-0.025991517404883036,-0.06791581573305915,-0.062427299439883704,-0.05516801302003338,-0.041775084025998444,-0.024673726554386988,-0.009505347270630432,0.0037064759204473224,0.012685435120262744,0.020513557328727713
SSP585,IFE,Joint analytic covariance,2,M8,2039,-0.02927084802345703,-0.07576328207816486,-0.06995559013302599,-0.061734980033138265,-0.04703639584382033,-0.027848988334118474,-0.010843084358216043,0.0038264766456666596,0.014152079777907924,0.022720181331080468
SSP585,IFE,Joint analytic covariance,2,M8,2040,-0.032761419338778075,-0.08399572175424394,-0.07788875446168497,-0.06872102056883964,-0.05238902994799727,-0.031169847789486227,-0.012292871184255899,0.004401738816850667,0.015749656623378634,0.024986183709449238
SSP585,IFE,Joint analytic covariance,2,M8,2041,-0.036564040947105636,-0.09289629663187825,-0.08631633518986512,-0.0762041585567979,-0.05817482225998963,-0.034725295868067996,-0.013861653096261084,0.00472337381150166,0.01706783882498969,0.02730420815044555
SSP585,IFE,Joint analytic covariance,2,M8,2042,-0.04047437046044777,-0.102260767827994,-0.09498589968941751,-0.08394857087596665,-0.06399097365631073,-0.038399379851413895,-0.015549995424358642,0.005165173226602373,0.01869506244238747,0.029773476771395444
SSP585,IFE,Joint analytic covariance,2,M8,2043,-0.044596192420223835,-0.11202894972071754,-0.10386995192964471,-0.0920420722345465,-0.07035730579828245,-0.04207704747506347,-0.01742058155208756,0.005351089371929389,0.02048973578556324,0.03232543773671673
SSP585,IFE,Joint analytic covariance,2,M8,2044,-0.04893013176363137,-0.1221890047288119,-0.11336088830103636,-0.10036250127207275,-0.0768358425836986,-0.046182559362167086,-0.019090392165447362,0.0059299710224444595,0.022073277462423796,0.03495715414796481
SSP585,IFE,Joint analytic covariance,2,M8,2045,-0.05347658194803806,-0.13269842605893112,-0.12319010418758074,-0.10901671795171088,-0.08353689359408514,-0.05074636748641925,-0.02089103956795199,0.0061526202887150945,0.024105920893543575,0.03805791841915519
SSP585,IFE,Joint analytic covariance,2,M8,2046,-0.058208951522932484,-0.14344525256645146,-0.1331053012905325,-0.1179214538464633,-0.09035654970501802,-0.05529547068899626,-0.02286412892296663,0.006915734611468248,0.02573677458141886,0.041451218688953996
SSP585,IFE,Joint analytic covariance,2,M8,2047,-0.06314972210994729,-0.15465846719085036,-0.1433717160020014,-0.1271421067964032,-0.09765556707113376,-0.05971939303396506,-0.02486042376722164,0.007462036726689068,0.027873636429812363,0.04504102913586616
SSP585,IFE,Joint analytic covariance,2,M8,2048,-0.06829737272277425,-0.16619981209846102,-0.15417925512644565,-0.13665680672194633,-0.1050880526323186,-0.06492143029271652,-0.02694764878229089,0.007757726271493426,0.02962278383408363,0.04879620278657849
SSP585,IFE,Joint analytic covariance,2,M8,2049,-0.07365113229290676,-0.17805327277272995,-0.16530427788862628,-0.14639942234150263,-0.1126590163901274,-0.0700436760763854,-0.029069329984229342,0.007700446538968153,0.03209483010187166,0.05272662302091842
SSP585,IFE,Joint analytic covariance,2,M8,2050,-0.07921000386192123,-0.1902022325318953,-0.17667393524716746,-0.15662260764430572,-0.1206107083767563,-0.07516766697331667,-0.03130120562701996,0.007608447563611633,0.03425331057886596,0.05684775581605692
SSP585,IFE,Joint analytic covariance,2,M8,2051,-0.08469830197709083,-0.20193702917907258,-0.18767558746395943,-0.16643659122869098,-0.12838968958455527,-0.08016837068042681,-0.03353606267796563,0.008645687909278704,0.036358763515044454,0.060838915904703764
SSP585,IFE,Joint analytic covariance,2,M8,2052,-0.09059561218687806,-0.21462982597617045,-0.1993636004273272,-0.17651730772570415,-0.1367925782606175,-0.08541572052722307,-0.03572024350705111,0.009979585585260539,0.0387103804059788,0.06456369333778253
SSP585,IFE,Joint analytic covariance,2,M8,2053,-0.09668618210669189,-0.22759011485954755,-0.21125562601398754,-0.18724991218793244,-0.14548076410249766,-0.09107470438646581,-0.03819419691054707,0.011272669605774156,0.04112180072033414,0.06922887252051847
SSP585,IFE,Joint analytic covariance,2,M8,2054,-0.10296789059622524,-0.24063013609685377,-0.2233500245167371,-0.19807489957414157,-0.15439558747029009,-0.0966356599902447,-0.04055049531117738,0.011223127906455048,0.04319873233005496,0.07508726839191965
SSP585,IFE,Joint analytic covariance,2,M8,2055,-0.10943840955452211,-0.25385415044386,-0.2354190819733909,-0.2092148180546209,-0.16341145184815878,-0.10267464196359599,-0.04285263700153902,0.011176070018776008,0.04516144683520937,0.08013598691938814
SSP585,IFE,Joint analytic covariance,2,M8,2056,-0.11550081925609668,-0.26587378229525654,-0.24649109842966083,-0.21981805145133165,-0.17183961782377763,-0.10812109401463127,-0.0452524079400988,0.012420922790143831,0.04802574083092878,0.08566362481469002
SSP585,IFE,Joint analytic covariance,2,M8,2057,-0.1222417133701551,-0.2792235576920802,-0.2590031187668722,-0.23117117527023426,-0.18110849933344939,-0.11452285197170314,-0.04815431556217867,0.013832509062536129,0.050178259259642706,0.09075782382667619
SSP585,IFE,Joint analytic covariance,2,M8,2058,-0.12915471073803475,-0.2926858801957733,-0.27178279642958664,-0.24258686481295438,-0.19054918308926935,-0.12108899193331663,-0.05095279443585907,0.013768107385106814,0.05268756554630916,0.0964479736639285
SSP585,IFE,Joint analytic covariance,2,M8,2059,-0.13623646614238138,-0.30624529026189323,-0.2847035564374718,-0.25425494271606514,-0.20019222393329547,-0.12761523547998577,-0.05363774043378283,0.013653907791921575,0.055904866927651745,0.10235148629051155
SSP585,IFE,Joint analytic covariance,2,M8,2060,-0.1434834572321836,-0.31994580477795387,-0.29774989404655566,-0.2664131934405941,-0.210022980525667,-0.1335606291382906,-0.05648774133509621,0.013493287903878052,0.057974340018329414,0.10847323861422173
SSP585,IFE,Joint analytic covariance,2,M8,2061,-0.14990582158167232,-0.3325357200828936,-0.30849329949281623,-0.27724129326267716,-0.21863591257849346,-0.13927692188742535,-0.05881470754595283,0.014974172387643528,0.0622343029713981,0.11460926052288194
SSP585,IFE,Joint analytic covariance,2,M8,2062,-0.15734143692254954,-0.3465610915439932,-0.3205222813438456,-0.2893142547553144,-0.22882407468960703,-0.145131478547964,-0.06179828539797702,0.015751079060254372,0.066531105895963,0.12117424844698498
SSP585,IFE,Joint analytic covariance,2,M8,2063,-0.16492172625898893,-0.3601541241979586,-0.3338578480146828,-0.3014689385754937,-0.23878029750593074,-0.1516226186379645,-0.06467021345539861,0.015835007293709426,0.06946483538439205,0.12788443369016061
SSP585,IFE,Joint analytic covariance,2,M8,2064,-0.17264236501977837,-0.37303041707280393,-0.3473417984049713,-0.31352912018582746,-0.2487166343892036,-0.15793170256897182,-0.06795754413866054,0.01605648082434227,0.07335382860210224,0.13482373152048394
SSP585,IFE,Joint analytic covariance,2,M8,2065,-0.18049889476062775,-0.3865250607081285,-0.3607787549853275,-0.32541171061463936,-0.2586050468437082,-0.16446560259129273,-0.07151907895604079,0.01742846791430257,0.07861155333263442,0.14199746028450047
SSP585,IFE,Joint analytic covariance,2,M8,2066,-0.1871910794627748,-0.39894951521398847,-0.37195010414355156,-0.3367337069977202,-0.2674920643110533,-0.17043138095653543,-0.0739328112325138,0.0185819979600822,0.0829691273715511,0.14919778805789177
SSP585,IFE,Joint analytic covariance,2,M8,2067,-0.19518077951012025,-0.4128690045918262,-0.3847743789507273,-0.34843267677638623,-0.277184403225828,-0.17767977178957955,-0.07622329840660166,0.01972217027341232,0.08949024602856788,0.15685366154154826
SSP585,IFE,Joint analytic covariance,2,M8,2068,-0.20328537291181736,-0.42675930512744686,-0.3979063161357765,-0.3599487926891426,-0.28770045000335753,-0.18434722199424863,-0.07950253511986721,0.020297694085931118,0.09573300887854574,0.16476113793702712
SSP585,IFE,Joint analytic covariance,2,M8,2069,-0.2114998907363166,-0.44022650893076554,-0.4110734785930368,-0.3720875444680972,-0.29738239121862786,-0.1912166433135527,-0.08229378272153609,0.021527409923845522,0.10231986304597153,0.17292645049390995
SSP585,IFE,Joint analytic covariance,2,M8,2070,-0.2198192787443114,-0.4536060473126673,-0.4241663558202893,-0.3843802021877872,-0.30706666681932804,-0.1980972523531846,-0.08550339216441935,0.025074189958312038,0.10914490951650105,0.18220478285819072
SSP585,IFE,Joint analytic covariance,2,M8,2071,-0.22662186654458305,-0.46492982007707945,-0.4336950298235511,-0.3944976894737745,-0.31533965688570903,-0.20396105055870878,-0.08787692804197814,0.026338263947839377,0.11429826119334972,0.19040366599000924
SSP585,IFE,Joint analytic covariance,2,M8,2072,-0.23502192880565786,-0.4780334507566752,-0.44597894232154733,-0.40644538958757837,-0.32548389906539055,-0.21014015139579806,-0.0915687380987284,0.02869349085344767,0.11939879112901951,0.20050830178079884
SSP585,IFE,Joint analytic covariance,2,M8,2073,-0.24350656712394192,-0.49102708306534126,-0.4584043185566523,-0.41885883704489535,-0.3353494717005474,-0.2169893005042019,-0.09495059464802899,0.030791680672099787,0.12459882805952048,0.21102860421118086
SSP585,IFE,Joint analytic covariance,2,M8,2074,-0.2520705007380113,-0.5039591649955713,-0.4711127133980504,-0.43125780902931504,-0.34530557446326016,-0.2239632356036524,-0.09698343215824332,0.03310914517140512,0.12989905757241282,0.21993033674652773
SSP585,IFE,Joint analytic covariance,2,M8,2075,-0.2607084118866674,-0.5171476555798148,-0.48386980424654896,-0.4432906108135867,-0.3551951927541554,-0.23084823120731146,-0.09985121827454785,0.03518216568094417,0.1348824484510496,0.23353252014488218
SSP585,IFE,Joint analytic covariance,2,M8,2076,-0.26746234498019483,-0.5292186301477748,-0.4945446034550072,-0.4510377501472406,-0.3631143024450779,-0.2378150149067324,-0.10263682981580563,0.038095647643044454,0.14146723298644567,0.24303795092318786
SSP585,IFE,Joint analytic covariance,2,M8,2077,-0.27613489455840035,-0.542252061617718,-0.5072961282513626,-0.4627975500391092,-0.372824446784468,-0.24492533169999964,-0.10438585744641954,0.03985626042249317,0.14730426536939362,0.25535875297816024
SSP585,IFE,Joint analytic covariance,2,M8,2078,-0.284862570489409,-0.5551590809520713,-0.5195663668237385,-0.47476253092371923,-0.38268932394730076,-0.25219363578780807,-0.1079644071560473,0.04192768856226294,0.15331252013488617,0.26818760320485335
SSP585,IFE,Joint analytic covariance,2,M8,2079,-0.2936400393509213,-0.5679299591305452,-0.5309211098808433,-0.4851115945732439,-0.3930599410522886,-0.26037216576351185,-0.11191237689785558,0.044895475340720574,0.1593327276285485,0.28142889383159425
SSP585,IFE,Joint analytic covariance,2,M8,2080,-0.30246197306788913,-0.5805554269969015,-0.5423570898123861,-0.496051622058244,-0.40253470379445055,-0.26810153862900016,-0.11542685053159213,0.04827260533824064,0.16605684227252765,0.2951358898360563
SSP585,IFE,Joint analytic covariance,2,M8,2081,-0.309018238284152,-0.5913509160376911,-0.5516055978349291,-0.50565750533826,-0.41002513846686034,-0.2745790091883972,-0.11747562117170371,0.053620423490563396,0.17472766498682601,0.3060919820390535
SSP585,IFE,Joint analytic covariance,2,M8,2082,-0.3178131556838394,-0.603303304819964,-0.56309116723627,-0.5172626699378858,-0.42023965044085054,-0.28210188603253095,-0.12056723990165225,0.05570261171840665,0.18112111425097882,0.3206731405238303
SSP585,IFE,Joint analytic covariance,2,M8,2083,-0.32663474957008143,-0.6150623169881435,-0.5744220930538281,-0.5289325182399227,-0.4292847541899459,-0.28868421136248285,-0.12396207651774976,0.05888029965669235,0.18770090693473174,0.3358382984634367
SSP585,IFE,Joint analytic covariance,2,M8,2084,-0.335477863500245,-0.6266217195013912,-0.5861531898955457,-0.5404712571396617,-0.4390994096063064,-0.2951332473389961,-0.12649640738593967,0.06224205984830919,0.1943597061834096,0.34858668496032946
SSP585,IFE,Joint analytic covariance,2,M8,2085,-0.34433738180686424,-0.6379758611373052,-0.5977318146502856,-0.5515121752624969,-0.44915592519793746,-0.3019994266623492,-0.1272656391559353,0.06474282504254178,0.20150995820197323,0.3610281558514111
SSP585,IFE,Joint analytic covariance,2,M8,2086,-0.3506678225147656,-0.6468604874473304,-0.6059809638476495,-0.5591344881147252,-0.45723624723975387,-0.3056025278780239,-0.12819075067528127,0.07391676514484229,0.21321184323211773,0.37431289826242864
SSP585,IFE,Joint analytic covariance,2,M8,2087,-0.3594566474672293,-0.657754181813275,-0.6167538775947324,-0.5692610042720537,-0.46602696537706156,-0.3121571355491409,-0.1302287535515632,0.077332612571110515,0.22097888876223676,0.39378189162653265
SSP585,IFE,Joint analytic covariance,2,M8,2088,-0.36824607344104665,-0.6684315137145361,-0.6274170588821537,-0.5803209626295891,-0.4752786170172189,-0.31898602710795093,-0.13224116780875536,0.08618949505662878,0.2289378973179483,0.4105326690032809
SSP585,IFE,Joint analytic covariance,2,M8,2089,-0.377031289231069,-0.6788891258895274,-0.6376439875557066,-0.5908539235944268,-0.4843760219959786,-0.3245472253726346,-0.13546509286988684,0.09197515759627015,0.23758795597100188,0.425720614645799
SSP585,IFE,Joint analytic covariance,2,M8,2090,-0.385807550482389,-0.6890895812733805,-0.6478099232721406,-0.6014174192812297,-0.4945111873669348,-0.32939890101657615,-0.1377172711639327,0.09632117990656588,0.24779749659479539,0.4413114239922283
SSP585,IFE,Joint analytic covariance,2,M8,2091,-0.39184463832098526,-0.696399467926928,-0.6548317945619655,-0.6091085219950731,-0.5007549121828392,-0.3325744283978398,-0.13410273272645093,0.10327343225876986,0.2676147187036214,0.4568096732723034
SSP585,IFE,Joint analytic covariance,2,M8,2092,-0.4005202092071072,-0.7061256039205254,-0.6646032311663466,-0.6182720958160706,-0.5086208153978742,-0.3384599495934186,-0.13616995577322782,0.10911931096755799,0.28026208959717525,0.47330823085243595
SSP585,IFE,Joint analytic covariance,2,M8,2093,-0.4091734077101029,-0.7156263797044157,-0.6740922793857285,-0.6283688960947637,-0.5169813829130291,-0.3447829398888268,-0.13820087692585248,0.11550450244825144,0.30826859389007955,0.49026225826711745
SSP585,IFE,Joint analytic covariance,2,M8,2094,-0.4177998769513469,-0.7249294046083612,-0.6831735844186828,-0.6377929775719644,-0.5261160615724277,-0.3510626461564511,-0.14072571847012816,0.12243079990991025,0.3212473023153838,0.5257333370338144
SSP585,IFE,Joint analytic covariance,2,M8,2095,-0.4263953435612702,-0.7340062406683122,-0.6922162303899349,-0.6469338559270099,-0.5351067538266746,-0.3560866337221819,-0.140002981549042,0.1297470862317769,0.33147338142539046,0.5464009000835659
SSP585,IFE,Joint analytic covariance,2,M8,2096,-0.4320099679187779,-0.7402694847865837,-0.6987170845063989,-0.6523609156879444,-0.5415250237275835,-0.36105693395788857,-0.13993574697927844,0.1373674475871012,0.3447480094718565,0.5693683421546699
SSP585,IFE,Joint analytic covariance,2,M8,2097,-0.4404543893807623,-0.7488953408603545,-0.7074309109127327,-0.6601587115162616,-0.5509489199177047,-0.3675055704083604,-0.13861088950559983,0.14414849604250535,0.35831674506815714,0.6023446413747061
SSP585,IFE,Joint analytic covariance,2,M8,2098,-0.4488562589513706,-0.7573028848811055,-0.7158811678951434,-0.6688152491159784,-0.5578362138971187,-0.3727942805811968,-0.14082147456623834,0.14981661311971411,0.3699985586168927,0.629239945570319
SSP585,IFE,Joint analytic covariance,2,M8,2099,-0.45721175822429116,-0.76549916013031,-0.7238336461358498,-0.6770504810189498,-0.5645071054425265,-0.37899382708600915,-0.14298198947135093,0.15810313787702984,0.3810607995916535,0.657107034220377
SSP585,IFE,Joint analytic covariance,2,M8,2100,-0.46551716018770606,-0.7732252502769156,-0.7312734832874641,-0.6856118160582731,-0.5737128567971361,-0.384079557922053,-0.14279030348910451,0.1667676299524458,0.3981018266626833,0.6916678921199898
SSP585,IFE,Joint analytic covariance,2,M4,2021,-1.1498140558074965e-4,-3.154663602815272e-4,-2.822868100786691e-4,-2.4034082400894443e-4,-1.8164299093062497e-4,-1.1251549607832478e-4,-5.20177584676651e-5,1.8507400027845143e-6,3.736479729320445e-5,6.531338365963748e-5
SSP585,IFE,Joint analytic covariance,2,M4,2022,-2.505178952558751e-4,-8.004999546640329e-4,-7.024056091043007e-4,-6.121408645794691e-4,-4.431344387830771e-4,-2.4765280285016233e-4,-6.5627757939557e-5,9.967554620478048e-5,1.8508237847448815e-4,2.6140549691608384e-4
SSP585,IFE,Joint analytic covariance,2,M4,2023,-5.398018137068306e-4,-0.001615281682218872,-0.0014828556154750261,-0.0012763810513867103,-9.414166221709264e-4,-5.337748664465125e-4,-1.483530816533407e-4,1.8538280633364492e-4,3.883510726515825e-4,5.533344971842042e-4
SSP585,IFE,Joint analytic covariance,2,M4,2024,-9.884109258764262e-4,-0.0029246686789801413,-0.0025930043930486642,-0.002263282845807979,-0.0017131805977476655,-9.763587049731459e-4,-3.014202504353636e-4,3.0075158660409774e-4,6.680083033944958e-4,9.62875926131082e-4
SSP585,IFE,Joint analytic covariance,2,M4,2025,-0.001601852621963995,-0.0046418962128466695,-0.004142113343127634,-0.0035924631394993797,-0.00274827238932282,-0.0015581744834459732,-5.361689656212254e-4,3.941421124904476e-4,9.668642517494861e-4,0.0015260990986313058
SSP585,IFE,Joint analytic covariance,2,M4,2026,-0.0024200680290946686,-0.006793120976411588,-0.0060749804343113835,-0.005363564931532039,-0.004084851588060212,-0.002364369768410146,-8.310631231544519e-4,5.085741234365894e-4,0.0013441095496854565,0.0021516193830488236
SSP585,IFE,Joint analytic covariance,2,M4,2027,-0.003392328877910744,-0.009317966277951926,-0.008388551141709626,-0.007434461137702408,-0.005641923746567967,-0.0033044972714510457,-0.0012762030102892175,6.548565155102494e-4,0.0018104968613196538,0.0029960817739431655
SSP585,IFE,Joint analytic covariance,2,M4,2028,-0.00454795605238012,-0.01235967908796885,-0.011201015384492941,-0.009871130086504688,-0.007475862645457243,-0.004461788609975981,-0.0017431619207584348,7.761237806660495e-4,0.002283328654065974,0.0038366766506822466
SSP585,IFE,Joint analytic covariance,2,M4,2029,-0.005892219162769163,-0.015692525744495152,-0.014402454253961838,-0.012725014301058268,-0.009728696539634235,-0.005793333027651171,-0.0022928079859701744,9.160958699716561e-4,0.003001342760445447,0.0048192408017628564
SSP585,IFE,Joint analytic covariance,2,M4,2030,-0.007430246621477399,-0.019554906147034454,-0.018049449445166302,-0.015936860651520376,-0.012119790711574457,-0.00733744178575757,-0.002902660785707223,0.0010475804138436518,0.003645681285923781,0.005935365597279628
SSP585,IFE,Joint analytic covariance,2,M4,2031,-0.009225050804540835,-0.024086068766021772,-0.022138635528257563,-0.019601839188487447,-0.014911233894566917,-0.009056732070487294,-0.003704197994703201,0.0011803112410998966,0.0042460696449544396,0.00705366531462771
SSP585,IFE,Joint analytic covariance,2,M4,2032,-0.011175929105337379,-0.029214832106676653,-0.02653099911904841,-0.023748791242614753,-0.01790842939644538,-0.011015420495761652,-0.004501566635213894,0.001264590853445347,0.004823161006240191,0.008245730593738725
SSP585,IFE,Joint analytic covariance,2,M4,2033,-0.013335240840568918,-0.034654485337541646,-0.03138104437443035,-0.028073176494244702,-0.02117806861355681,-0.013182817145642567,-0.005399098195799673,0.0012948332421208976,0.005547196831362799,0.009617476747639232
SSP585,IFE,Joint analytic covariance,2,M4,2034,-0.01570735536147727,-0.04021708233577988,-0.03665142438234173,-0.03276150736369595,-0.024861924550468983,-0.015448865489859909,-0.0063203237346437235,0.00122888432020214,0.006301111909888667,0.01110836696809465
SSP585,IFE,Joint analytic covariance,2,M4,2035,-0.018296443974419097,-0.04656336032305506,-0.04240050364101917,-0.0378498086154806,-0.028742724595068492,-0.017954856444579614,-0.0074959309941248775,0.0012150091397313682,0.007009444672800382,0.012665604507825766
SSP585,IFE,Joint analytic covariance,2,M4,2036,-0.02117775628651386,-0.053420436679688446,-0.04876150669667364,-0.043452923297845926,-0.03300634795291943,-0.020732981477275148,-0.00868579543113876,0.0012263195367724878,0.008050003144112625,0.014220813482337894
SSP585,IFE,Joint analytic covariance,2,M4,2037,-0.024217074351147838,-0.060497626955672616,-0.05525211054369494,-0.04943450460204371,-0.03761176111084502,-0.023557111226147953,-0.009919370987787945,0.001315843050656777,0.00912457228751694,0.015697705153598338
SSP585,IFE,Joint analytic covariance,2,M4,2038,-0.027482650656922125,-0.06797677318898923,-0.06232490648456123,-0.05567381692891116,-0.0424685937114086,-0.02665740085069568,-0.011250427279918929,0.0013759442026844986,0.00998122418306452,0.017201851092431077
SSP585,IFE,Joint analytic covariance,2,M4,2039,-0.030977517755760742,-0.07589034687123233,-0.06980744070035466,-0.06231519000750999,-0.04772255472144654,-0.03006937513745689,-0.012753705147803135,0.0014954573815032291,0.011228064612063503,0.018726795965614943
SSP585,IFE,Joint analytic covariance,2,M4,2040,-0.034704458609919664,-0.08423233351131909,-0.07751854209620739,-0.06943284368621266,-0.05324238712475002,-0.03370013147009354,-0.014392946680771124,0.001487208881671312,0.012353774444576911,0.020266180139294338
SSP585,IFE,Joint analytic covariance,2,M4,2041,-0.03867738280243416,-0.09311100877211782,-0.08596611579923298,-0.07684432239533653,-0.0591280538142169,-0.03758345542560082,-0.016296506664580906,0.0013723344250892657,0.01360247583143272,0.02228834125057148
SSP585,IFE,Joint analytic covariance,2,M4,2042,-0.04285914588226303,-0.10257831762307995,-0.09463188516549473,-0.08470737538440239,-0.06529488559684402,-0.04150638485668523,-0.018350795890383464,0.0013610146791329665,0.014834186245016496,0.024423307634320168
SSP585,IFE,Joint analytic covariance,2,M4,2043,-0.047275097055059945,-0.1124543568144924,-0.10336281868190718,-0.09280878062074914,-0.07160677496256085,-0.045798387913404015,-0.02043502461415672,0.0012596621102479537,0.01609989542753271,0.026627887757142272
SSP585,IFE,Joint analytic covariance,2,M4,2044,-0.051926604563276246,-0.12272799861088325,-0.11263653342670653,-0.10122758479907977,-0.07821422369038145,-0.05023182563117662,-0.022630717697968983,0.001311949691835769,0.017407441490435504,0.02889835130625594
SSP585,IFE,Joint analytic covariance,2,M4,2045,-0.05681475022935012,-0.13338738237913608,-0.12238400736968504,-0.10998631359544375,-0.08510934677706972,-0.054952121647238394,-0.025161802748370737,9.483175915614437e-4,0.018718867694478634,0.031230940940192804
SSP585,IFE,Joint analytic covariance,2,M4,2046,-0.061780903152949374,-0.14425370000675705,-0.13224945608519473,-0.11892344263356122,-0.09227983959745323,-0.05972425396642239,-0.027739586686920864,5.943554591014727e-4,0.020189282210564864,0.033934918448858674
SSP585,IFE,Joint analytic covariance,2,M4,2047,-0.06710088925867885,-0.15562090064693135,-0.14265531242426518,-0.12834138479868756,-0.09982267372955805,-0.06468851500480571,-0.03050730556925929,5.325009163732832e-5,0.02163563525073668,0.036922541163279796
SSP585,IFE,Joint analytic covariance,2,M4,2048,-0.07265259278270231,-0.16732914991769254,-0.15339265783792547,-0.13807215649439522,-0.1075737709040995,-0.06973006301868373,-0.03276389683375411,-4.3755978541411863e-4,0.023031745026028956,0.03934714312496537
SSP585,IFE,Joint analytic covariance,2,M4,2049,-0.07843561970977508,-0.1792781707658122,-0.1644846089997149,-0.1481068966900239,-0.11557842801787546,-0.07496867787700584,-0.0352071560275691,-7.703136681570184e-4,0.024222362223628648,0.04179353374391942
SSP585,IFE,Joint analytic covariance,2,M4,2050,-0.08444927691429804,-0.1914368901486619,-0.17579188245303662,-0.15858210608340878,-0.12381181375260922,-0.08080014739575975,-0.03798416473694491,-0.0013804576815969563,0.02539707592340868,0.04426688549347727
SSP585,IFE,Joint analytic covariance,2,M4,2051,-0.09020797342879028,-0.2034813603107905,-0.18675750403419997,-0.16853376295967717,-0.13192539169802353,-0.08640430748874045,-0.04082106400990304,-0.0015645783096158144,0.02715973838308424,0.048274133904940175
SSP585,IFE,Joint analytic covariance,2,M4,2052,-0.0965866536750919,-0.2162738364569608,-0.1985872078565066,-0.17932898198686326,-0.14063005077187216,-0.09232714099231876,-0.04403302359342451,-0.002265244803236121,0.029415165556096717,0.050760546034220456
SSP585,IFE,Joint analytic covariance,2,M4,2053,-0.103182559184536,-0.2294366138872581,-0.21067246110426274,-0.1903864547441418,-0.14967422619284854,-0.09816154882952333,-0.04713202597334104,-0.003068784664008491,0.03049248547797322,0.05323437433508903
SSP585,IFE,Joint analytic covariance,2,M4,2054,-0.10999350633854543,-0.24283702611693822,-0.22299846566923756,-0.20166931241089248,-0.15895877189020036,-0.10448145253935931,-0.05036635601187295,-0.0035949785016277745,0.03253020168462614,0.056251727208894396
SSP585,IFE,Joint analytic covariance,2,M4,2055,-0.11701702737609132,-0.25645627603523774,-0.23554861739431587,-0.21319007325719683,-0.16846473132289877,-0.11091390937111478,-0.05358599315946691,-0.004190516557666889,0.03412478331707126,0.06022356472378021
SSP585,IFE,Joint analytic covariance,2,M4,2056,-0.1233508251804839,-0.2690393582121607,-0.24720706177686558,-0.22319611435306466,-0.1772579420000547,-0.11710091513258813,-0.05669244557919248,-0.004479354112115339,0.035948231793367674,0.06415615709097112
SSP585,IFE,Joint analytic covariance,2,M4,2057,-0.1306563973069993,-0.2824972135074988,-0.2600843352226378,-0.23502147915394175,-0.1870345757563744,-0.12368537743127322,-0.06000743652022361,-0.005258440004822069,0.03763163716793923,0.06848583189622769
SSP585,IFE,Joint analytic covariance,2,M4,2058,-0.1381546982388141,-0.2958721734863212,-0.27312859610460866,-0.2470365923387783,-0.19662313327039505,-0.1300695467247706,-0.06322827268754458,-0.0061257874460203116,0.03933958737149426,0.0730051196643788
SSP585,IFE,Joint analytic covariance,2,M4,2059,-0.14584192983940303,-0.3098324751329735,-0.2861548533876987,-0.2591824975423819,-0.2067158420317224,-0.1373457647791898,-0.0674276324845231,-0.0072152655699349,0.041071000187588344,0.07771972988940913
