ssp,spec,estimator,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,AFE,2,IE,2097,-0.17418204880762023,-4.057627059091066,-2.871968354533494,-1.7881534880894252,-0.8364228754113716,-0.26665187204973057,-2.0434848638115066e-4,0.17368313083138398,0.30489079245962564,0.45233290798875075
SSP585,Interactive,AFE,2,IE,2098,-0.18238177741832562,-4.396671509973817,-3.132883401107032,-1.915923886886195,-0.8886068385392689,-0.2825712769088901,-0.002647170231926871,0.17806482111251115,0.31013635713884546,0.47317288998102947
SSP585,Interactive,AFE,2,IE,2099,-0.1909027026381933,-4.768894734342112,-3.4187212749860927,-2.0615430374920214,-0.941248065869732,-0.2984156878021194,-0.0030058557652894446,0.18310508970186207,0.3210322451867751,0.49370324761077294
SSP585,Interactive,AFE,2,IE,2100,-0.19975583447854506,-5.254012907748027,-3.7332513272644947,-2.192610886195677,-1.0014365253366337,-0.3158681184245238,-0.006779041095766908,0.19063193370676151,0.32140867150447633,0.5140293407364125
SSP585,Interactive,IFE,0,All,2021,-7.469157774575574e-5,-2.4133735031943714e-4,-2.1521334447156535e-4,-1.9019447275110403e-4,-1.3860280017582993e-4,-8.173946046396985e-5,-1.5551732424068376e-5,3.713664070661427e-5,7.074562785488451e-5,9.600244791077014e-5
SSP585,Interactive,IFE,0,All,2022,-2.3033108799375146e-4,-7.306174310186181e-4,-6.53112438823339e-4,-5.772038040353644e-4,-4.2196322100609973e-4,-2.516906279201869e-4,-5.361570895781598e-5,1.074318041592859e-4,2.0540737113990918e-4,2.80444541264385e-4
SSP585,Interactive,IFE,0,All,2023,-4.731004818310236e-4,-0.0014740614176460942,-0.0013207902530571192,-0.0011657131584168813,-8.566632891029435e-4,-5.146463340865437e-4,-1.1593020725747527e-4,2.0414960283572374e-4,4.0260890493101146e-4,5.458901415864798e-4
SSP585,Interactive,IFE,0,All,2024,-8.090973811082369e-4,-0.0024773979649710645,-0.002222027994548459,-0.0019689407884053043,-0.0014530588260772415,-8.811007027240136e-4,-2.087168991770083e-4,3.2012732423354357e-4,6.636186132374375e-4,8.850307509580313e-4
SSP585,Interactive,IFE,0,All,2025,-0.0012443246421254273,-0.003746271666019846,-0.0033700488705714956,-0.0029930710348329503,-0.0022080267910957463,-0.0013552165855584275,-3.47768603243398e-4,4.495292322198588e-4,9.605667602443188e-4,0.0012923063002997872
SSP585,Interactive,IFE,0,All,2026,-0.0018339456356137873,-0.005340100957721439,-0.004824699276143801,-0.004286567700305855,-0.0031758364894645397,-0.0019975106898286743,-5.813932552472534e-4,5.487642195559417e-4,0.0012435899160451506,0.0017338299964961086
SSP585,Interactive,IFE,0,All,2027,-0.0025035060721474434,-0.00717709222152853,-0.006496112429561329,-0.005773749275342178,-0.00428888421711951,-0.0027146691523395883,-8.238522973570417e-4,6.737314827719228e-4,0.0015853331348314112,0.0022608214287072625
SSP585,Interactive,IFE,0,All,2028,-0.0032930993951424403,-0.009298445061175848,-0.00844397171106227,-0.0074927666412346935,-0.005608092848254892,-0.0035600876994604236,-0.0011222408280740503,7.887685691215803e-4,0.001965867398854514,0.002841208447063056
SSP585,Interactive,IFE,0,All,2029,-0.0042084708403600235,-0.011688831717676266,-0.010646842802408579,-0.009474712244108684,-0.007122765930399538,-0.004545738022298296,-0.001479933814800577,8.907748925457669e-4,0.002383282583867061,0.003469618986345065
SSP585,Interactive,IFE,0,All,2030,-0.005255224024153349,-0.01437128331558827,-0.01312883613393806,-0.011618260588575824,-0.008836417170805744,-0.00567155321045526,-0.0018889729082161022,0.0010118532746024706,0.0028833795342459666,0.004140717494115228
SSP585,Interactive,IFE,0,All,2031,-0.00654765505646282,-0.017446823641750805,-0.01600634092014005,-0.014156128265143208,-0.010874376678534553,-0.007013854429201716,-0.00249890471587505,9.586090247553105e-4,0.0032158599488935134,0.004770936919377486
SSP585,Interactive,IFE,0,All,2032,-0.007892154661705453,-0.020717527793298902,-0.019079520022404824,-0.01691330698780017,-0.012995768468672286,-0.008433747873252406,-0.0030888290570008914,0.0010904651868075107,0.0036370863716612854,0.005542120607007971
SSP585,Interactive,IFE,0,All,2033,-0.009384842520579029,-0.02429417638204964,-0.022443832494127958,-0.01996111236851557,-0.015324039106041853,-0.00997632591496661,-0.003791331052464181,0.0011111660446880196,0.004052961648023749,0.006248481408686955
SSP585,Interactive,IFE,0,All,2034,-0.011030636562295304,-0.02816596796803124,-0.026102316727231862,-0.023174565836521565,-0.017942956482603495,-0.011674824778929893,-0.004587447956016372,0.0010617097805934374,0.0045748695733210795,0.0070151977127903995
SSP585,Interactive,IFE,0,All,2035,-0.012834286851531651,-0.03242579006871331,-0.03005808261649207,-0.026753916818387947,-0.020774770092289813,-0.013554610673061351,-0.005422340644823304,0.001030358290484703,0.005078222119020512,0.007802831907366519
SSP585,Interactive,IFE,0,All,2036,-0.014970161641208346,-0.037255188613226874,-0.034484616832487776,-0.030744736339105693,-0.02398104454692071,-0.015715455281416324,-0.006549586567414306,7.356658157011932e-4,0.005365100533140654,0.008489580353312175
SSP585,Interactive,IFE,0,All,2037,-0.017116651741841737,-0.0422344943550045,-0.03905592289952889,-0.03474661816982323,-0.027213505867385024,-0.017927727486674594,-0.007656928487448311,5.165681033790125e-4,0.00574942553039972,0.009253105962680983
SSP585,Interactive,IFE,0,All,2038,-0.0194326050632061,-0.04736992430845557,-0.04385600394068125,-0.03904533615990266,-0.03077406817110026,-0.02024999493367119,-0.008884972670098856,2.328037116136278e-4,0.006106208991969805,0.009971124916402698
SSP585,Interactive,IFE,0,All,2039,-0.02192180909828456,-0.05266872186322879,-0.04894107377212816,-0.04368299556820164,-0.034459965938276965,-0.022919383680816474,-0.01015911294178587,-6.983219974087876e-5,0.006429796360287693,0.01085995708064834
SSP585,Interactive,IFE,0,All,2040,-0.02458786069361718,-0.05823810483731054,-0.054328724055056926,-0.04859588568499731,-0.03836106680190848,-0.025755027854908352,-0.01139458938672111,-2.603611653372149e-4,0.00671162578022418,0.01169528160624461
SSP585,Interactive,IFE,0,All,2041,-0.027595357611512217,-0.06441167873779367,-0.060321353773688996,-0.05387050495455358,-0.04264616467523932,-0.028850906215960148,-0.013073054788970417,-6.425982779557157e-4,0.0068340094290697635,0.012349759696118685
SSP585,Interactive,IFE,0,All,2042,-0.03061656911558641,-0.07081280619768009,-0.06643063186636236,-0.059309129273862914,-0.04692689002977363,-0.03201866659738106,-0.014717966239285035,-0.0010360351355732066,0.0070765296504958575,0.013380817265787269
SSP585,Interactive,IFE,0,All,2043,-0.03381938632770276,-0.07758542746570035,-0.07283968222497454,-0.06495900670628886,-0.05150177659340116,-0.035331941008900525,-0.01659710744273199,-0.0016159402519927203,0.007574790535368158,0.014376198294937428
SSP585,Interactive,IFE,0,All,2044,-0.03720623299356329,-0.08476490848686606,-0.07928229632611404,-0.07090705621037131,-0.056443560294794,-0.03887285959872899,-0.01860758322233702,-0.0021654529211846216,0.007611960266819605,0.015326274329912536
SSP585,Interactive,IFE,0,All,2045,-0.04077932726288502,-0.09204090840079478,-0.08578557849304239,-0.0772429982996874,-0.06151791228007894,-0.04250613735343883,-0.02066770472611354,-0.002747644730997253,0.00757283008094758,0.016351959313122708
SSP585,Interactive,IFE,0,All,2046,-0.0445706319496707,-0.09965695626757569,-0.09262239729583528,-0.08369732717019217,-0.06681906337456178,-0.04636011305416882,-0.022870163098765994,-0.003514191020250145,0.00748740398210007,0.017326823258692607
SSP585,Interactive,IFE,0,All,2047,-0.04848415869489475,-0.10755647691514082,-0.09998642241455372,-0.09045268740222173,-0.07226044445039553,-0.05011787824361541,-0.025123110341126714,-0.004371402578323353,0.007405509224871828,0.018496861954048337
SSP585,Interactive,IFE,0,All,2048,-0.05258236256793436,-0.11572425049200882,-0.10761837030502619,-0.09745635509321704,-0.07810338937696043,-0.054336697687460744,-0.027616853935475333,-0.004928987178056331,0.007632541267381769,0.019474222546260033
SSP585,Interactive,IFE,0,All,2049,-0.05686627739746408,-0.12419390399856746,-0.11551401813436879,-0.104630383710044,-0.08401234881934869,-0.05854036259027107,-0.030299094661646958,-0.005665019011632107,0.007568339401909716,0.020381694465612294
SSP585,Interactive,IFE,0,All,2050,-0.061336729137148494,-0.13299228662477366,-0.12366875054583006,-0.11222170860117522,-0.09020861668483895,-0.0630203053552913,-0.03302761545262606,-0.006543996127264006,0.0076094269916145724,0.02121095403258863
SSP585,Interactive,IFE,0,All,2051,-0.06572119219549677,-0.14144412110411092,-0.13173825571937986,-0.11946352652671498,-0.0963072491829497,-0.06743120226544236,-0.035577626050029176,-0.007379676988253247,0.0076566944874281355,0.022098165392475402
SSP585,Interactive,IFE,0,All,2052,-0.07047853622587275,-0.1506067424130545,-0.14031188500280797,-0.12736271895881218,-0.10285494327063119,-0.07213123814057143,-0.038171750544436445,-0.008323784115242825,0.007675665012257419,0.023106867922608913
SSP585,Interactive,IFE,0,All,2053,-0.07541321940356671,-0.15999631170895381,-0.14913710569487781,-0.13544642381860236,-0.10971057351056249,-0.07701696629731347,-0.041151434058348535,-0.009507722172104823,0.007635414700864761,0.02407363066602278
SSP585,Interactive,IFE,0,All,2054,-0.08052482377142456,-0.16958533905369402,-0.15820085484928134,-0.14372045941806838,-0.11655693064224334,-0.08203543701163196,-0.044328786655279645,-0.010866796137784417,0.007596313446057921,0.025122963920821875
SSP585,Interactive,IFE,0,All,2055,-0.08581273191842653,-0.17931846827549636,-0.1674754979477357,-0.1521975004539656,-0.1236294843029539,-0.0873004315615547,-0.047581852388766305,-0.012353081511251706,0.007690597538279098,0.02615701340190259
SSP585,Interactive,IFE,0,All,2056,-0.09058606931490731,-0.1881620944515217,-0.17623382403909005,-0.15987292677895654,-0.13023682728867353,-0.0920607915009935,-0.050358980485164045,-0.013162152171772166,0.007885348483612505,0.027535100462825278
SSP585,Interactive,IFE,0,All,2057,-0.09609088223096973,-0.19814416081859115,-0.18580935406754034,-0.16857848377133366,-0.1377334867070498,-0.09750116746576015,-0.05386643798015023,-0.014352172899293154,0.007944848635542028,0.028627883820456043
SSP585,Interactive,IFE,0,All,2058,-0.10175656063994187,-0.20818242434585307,-0.19544497988107562,-0.17745075367736174,-0.14538243567108938,-0.10308978777079608,-0.05749995093510474,-0.01566036735472475,0.007962448914123487,0.029719466801365398
SSP585,Interactive,IFE,0,All,2059,-0.10758129012170858,-0.21857938317965106,-0.20522747382896234,-0.18648193526134293,-0.15328568458541983,-0.10899249879055606,-0.061239928948559036,-0.01730243264932164,0.007933517932327914,0.03080852297639592
SSP585,Interactive,IFE,0,All,2060,-0.11356307811608235,-0.2290114411865318,-0.21531432278596963,-0.19566405107200838,-0.16128572706974784,-0.11504633069737613,-0.0651182347760344,-0.019033621940675205,0.007869574644851524,0.031893727490141834
SSP585,Interactive,IFE,0,All,2061,-0.11848272462335252,-0.2383666980942288,-0.2243119806816683,-0.20327360525064908,-0.1674021875895238,-0.11968832852467187,-0.06773071481545562,-0.01933020911840226,0.008169247752876875,0.03372469331589141
SSP585,Interactive,IFE,0,All,2062,-0.12459029335925076,-0.24908720095634335,-0.23455254548821777,-0.21252045767855646,-0.17543002238148886,-0.12570461724866194,-0.07156132549710101,-0.020832346792460984,0.008109844569727263,0.0349282459069978
SSP585,Interactive,IFE,0,All,2063,-0.1308342004374896,-0.25994185169926276,-0.24492915018756423,-0.22217469776142762,-0.1835557897145208,-0.1320034986787023,-0.07542759417300188,-0.022382780389740606,0.008017740319785076,0.036135743270187405
SSP585,Interactive,IFE,0,All,2064,-0.1372114611592372,-0.27091792607009046,-0.2554329330835323,-0.23190900853228003,-0.1917950249347099,-0.13844133448212564,-0.07951612234865182,-0.023979884489186205,0.007891561876704633,0.037346426612274136
SSP585,Interactive,IFE,0,All,2065,-0.14371895174593874,-0.28200977492367796,-0.2660549310520986,-0.24163551883228238,-0.20014034806433648,-0.14500604997304223,-0.0837832620662505,-0.02562189471532105,0.007729940782411587,0.038559544865219036
SSP585,Interactive,IFE,0,All,2066,-0.1486945753657849,-0.2918443989177504,-0.2751511371153386,-0.2499276742495796,-0.20691743461914944,-0.15049682073778592,-0.08612100365587202,-0.025178834739436513,0.008140104598069785,0.040867249708386795
SSP585,Interactive,IFE,0,All,2067,-0.15526894380479206,-0.3028894782790796,-0.28582491703389085,-0.25997005032652365,-0.21543397500552156,-0.15711289263592826,-0.09044501029318747,-0.0266415678818624,0.007991599490167527,0.04222065414224736
SSP585,Interactive,IFE,0,All,2068,-0.16195205996966078,-0.31400403603432486,-0.2965755041883882,-0.2701492858046016,-0.2241060385223721,-0.1637617390323673,-0.09468117854092639,-0.02819265474285708,0.007810714204026334,0.04358492650030138
SSP585,Interactive,IFE,0,All,2069,-0.16874013597789594,-0.32517858137587147,-0.3073874561872594,-0.2804287550455903,-0.23288000165758588,-0.17045255926653102,-0.09887194756370546,-0.029869813908114957,0.007596416356919746,0.04495981049370332
SSP585,Interactive,IFE,0,All,2070,-0.17562929156667995,-0.3364036830944777,-0.3182628278487046,-0.29080058513239715,-0.2417498622134978,-0.17734857676071525,-0.10312214988358173,-0.03161894346834042,0.007347683926762733,0.046345063719340454
SSP585,Interactive,IFE,0,All,2071,-0.18047488599811734,-0.3454600807271816,-0.3271858006318172,-0.29933738357181305,-0.2484549394637766,-0.1823985600901829,-0.10572938727526654,-0.03186757040083676,0.00792955116441226,0.049233361871200705
SSP585,Interactive,IFE,0,All,2072,-0.187380504822946,-0.3562636848598405,-0.33786872274343194,-0.30896544065395565,-0.25736888302276184,-0.1893343088070497,-0.11014858329124289,-0.033581025604120525,0.007699835816756739,0.050776882729583035
SSP585,Interactive,IFE,0,All,2073,-0.19436675629877154,-0.3669035873440371,-0.3475084775563645,-0.3185541877916339,-0.266259959907169,-0.1962758552981947,-0.11466941380889761,-0.03533653203433268,0.007438890805903022,0.05233900344682383
SSP585,Interactive,IFE,0,All,2074,-0.20142942670598907,-0.3775075270655407,-0.3576129368252153,-0.32799367671075147,-0.27508070019073516,-0.2033235967447357,-0.11923128772947023,-0.037178866463866235,0.007145983240822122,0.05391988250879768
SSP585,Interactive,IFE,0,All,2075,-0.20856425736102857,-0.3880664317488763,-0.3677424569070264,-0.33771949262369017,-0.2840816563400085,-0.21048181411742606,-0.12357978356940352,-0.03909283261859918,0.006820394697940651,0.05551969860775271
SSP585,Interactive,IFE,0,All,2076,-0.2130811516156843,-0.3950854632696668,-0.3726559332351638,-0.3453247768612412,-0.29120709604195305,-0.2158813144973754,-0.12389219958425654,-0.038892942470475145,0.008537679163825097,0.05911630559403738
SSP585,Interactive,IFE,0,All,2077,-0.22019119491189965,-0.4056803149801921,-0.38319693595556475,-0.3555187547479058,-0.2998860275402342,-0.22278229960275958,-0.12766079159359964,-0.04067046005225667,0.008560026043174778,0.06088668412064624
SSP585,Interactive,IFE,0,All,2078,-0.22735501321235496,-0.41664586299470396,-0.39373070236009944,-0.36550936747709395,-0.3081616186153336,-0.2298934783419454,-0.13213025132964742,-0.04236448960377561,0.008602771086166873,0.06267564691977469
SSP585,Interactive,IFE,0,All,2079,-0.23456827726926832,-0.4275830552380457,-0.40425013591325115,-0.37557404701559605,-0.31745874654226475,-0.23682462365347579,-0.1368936211370127,-0.04414222326606097,0.008668854553009206,0.06449123114904262
SSP585,Interactive,IFE,0,All,2080,-0.2418266551099686,-0.43848445457637525,-0.414748286953532,-0.38572520565961904,-0.32674200403519615,-0.2442897697170957,-0.1417128659934877,-0.04594200069996058,0.008761339572768909,0.0663339738764881
SSP585,Interactive,IFE,0,All,2081,-0.24584721637719076,-0.44689518900725617,-0.42226349086737436,-0.3926144031431036,-0.33214945407883883,-0.24884130577408287,-0.1421029721240647,-0.04492844816228172,0.012715416070823039,0.07078042157858369
SSP585,Interactive,IFE,0,All,2082,-0.25302114839433953,-0.45782659731968933,-0.4327367225529731,-0.4028161454860815,-0.3399862348556311,-0.25579935779254476,-0.14645190878711678,-0.04648599366791934,0.013164326616035817,0.07283422584020677
SSP585,Interactive,IFE,0,All,2083,-0.26022302897097005,-0.46873460918435067,-0.4422299063271646,-0.41298154561446937,-0.34860114952416904,-0.2628348150621222,-0.15094438775413477,-0.04802915927464257,0.013666903521522054,0.07674356702963517
SSP585,Interactive,IFE,0,All,2084,-0.26744865053654343,-0.47918935120820394,-0.4522705126827251,-0.42288207328062566,-0.3577122777748048,-0.2694084717981636,-0.15565532404854437,-0.049554444751848295,0.014227394996576381,0.08147616216078846
SSP585,Interactive,IFE,0,All,2085,-0.27469383785999657,-0.4893976272725148,-0.4621133260870781,-0.432743461463215,-0.3665408723331055,-0.2759942421296593,-0.1604089553828604,-0.05105827727100612,0.014850203108520544,0.08650664632317577
SSP585,Interactive,IFE,0,All,2086,-0.2782126962673296,-0.49644426333690206,-0.46788797969900353,-0.4395844866867351,-0.37069874685338366,-0.2797332981750847,-0.16187472771182748,-0.047554569512283894,0.024898641054335497,0.09458000639535895
SSP585,Interactive,IFE,0,All,2087,-0.28533545588179343,-0.5063635840295079,-0.4780169916364306,-0.44921616668287023,-0.3786243103984156,-0.28660711476065304,-0.16599853258779962,-0.04860807054399086,0.02835026271053775,0.0973290323351732
SSP585,Interactive,IFE,0,All,2088,-0.29246293119496614,-0.5159123332712324,-0.48818523754635834,-0.45821344713020196,-0.38660544997648505,-0.29351584451301926,-0.16940169202228278,-0.049635462453835974,0.0297160488948734,0.10012238057989786
SSP585,Interactive,IFE,0,All,2089,-0.2995912161888482,-0.5247763381525616,-0.49828828632150934,-0.4674003866708265,-0.39434405394344973,-0.30042552514287096,-0.17365163136904188,-0.050607355011018554,0.029964604732892575,0.10296053172387672
SSP585,Interactive,IFE,0,All,2090,-0.3067164631411464,-0.5352044462150611,-0.5083210127822744,-0.47605450775112057,-0.4021748527787057,-0.3073906743493139,-0.17803975933638874,-0.05151926775176223,0.030218747553706016,0.10584397647950711
SSP585,Interactive,IFE,0,All,2091,-0.30965319928504453,-0.5416444993324739,-0.5160826868533652,-0.4799863406227637,-0.4068144177233187,-0.3108844432812506,-0.17630732627044626,-0.04745508827932985,0.03664436021646325,0.1105417134955868
SSP585,Interactive,IFE,0,All,2092,-0.3166279732448817,-0.5518164293091669,-0.5260960154461298,-0.4884990536455667,-0.41399078031707925,-0.31607904962108646,-0.1803846900605675,-0.0486718592436389,0.03791559762817313,0.11359238329512947
SSP585,Interactive,IFE,0,All,2093,-0.32358739025972727,-0.5619019370209631,-0.535958224705972,-0.4975095538789286,-0.42166016914353743,-0.32263843953021504,-0.18430090239229763,-0.04854014427116345,0.03865770043421136,0.11669257776754138
SSP585,Interactive,IFE,0,All,2094,-0.33052796926172456,-0.5718965740275956,-0.5455341189246474,-0.507124426488362,-0.42938391573005524,-0.3296713181381846,-0.18804310753669978,-0.04834296379869131,0.03942268814439407,0.1198429127061085
SSP585,Interactive,IFE,0,All,2095,-0.3374463048526324,-0.5817960792912836,-0.5546925737611025,-0.5160715148488726,-0.43769030808119025,-0.3359961936040105,-0.19232061845467585,-0.048774440881843815,0.04021206903257601,0.12304401605675862
SSP585,Interactive,IFE,0,All,2096,-0.3396762523426251,-0.5894567477271624,-0.5592714121401704,-0.5209416240508767,-0.4422749120045487,-0.337580817050594,-0.19152317334515112,-0.043517629573366294,0.05115187669658861,0.12851071682944976
SSP585,Interactive,IFE,0,All,2097,-0.3463845977216512,-0.5990381505249689,-0.5672963233297087,-0.5300001801882772,-0.45048033236046003,-0.3443588527550151,-0.19543728186664422,-0.04315623935003347,0.0533002660453366,0.13384950691745184
SSP585,Interactive,IFE,0,All,2098,-0.35306008751812,-0.608105360699744,-0.5762902127942416,-0.5389478189803769,-0.4587068401643195,-0.35120328441389737,-0.19911474841064955,-0.04193721960240246,0.056305827840311524,0.14045667427745312
SSP585,Interactive,IFE,0,All,2099,-0.35969977509878404,-0.6170143227129317,-0.5834335860257813,-0.5474357691129604,-0.46665050955314047,-0.3580035724710388,-0.2027500560400208,-0.04146332847889407,0.06075243252734822,0.14560790878235377
SSP585,Interactive,IFE,0,All,2100,-0.36630079875769384,-0.625795999540364,-0.5905993062974445,-0.5558233745693288,-0.4746707767273165,-0.364746233841548,-0.206521754331143,-0.04102135680439234,0.06546887058237676,0.1499839051432753
SSP585,Interactive,IFE,0,Dir,2021,-1.3910971937802774e-4,-3.612305977333585e-4,-3.295258424000469e-4,-2.8549897998888515e-4,-2.1493431515165473e-4,-1.3257294191809654e-4,-6.606269770778606e-5,-1.4380363119959019e-6,4.040522656687516e-5,7.837879310455539e-5
SSP585,Interactive,IFE,0,Dir,2022,-4.291048798209518e-4,-0.0010948208537632843,-9.986864577238629e-4,-8.663620302180707e-4,-6.571680987948469e-4,-4.100399350973616e-4,-2.0847590635972302e-4,-1.6169958494338577e-5,1.0927862385696731e-4,2.2203902219524715e-4
SSP585,Interactive,IFE,0,Dir,2023,-8.815921435390006e-4,-0.0022107701411089695,-0.002022003705792352,-0.0017580540273393285,-0.0013388593522394854,-8.479340081222753e-4,-4.3956896755081853e-4,-5.196535299376578e-5,1.9842343454468082e-4,4.210935466387398e-4
SSP585,Interactive,IFE,0,Dir,2024,-0.0015079764635703707,-0.003716219759689088,-0.0034138021718214673,-0.002972833131933739,-0.0022733899886586695,-0.0014560192180898546,-7.743565030461919e-4,-1.2699195722750678e-4,2.973080144576644e-4,6.639120172563406e-4
SSP585,Interactive,IFE,0,Dir,2025,-0.0023194266245033512,-0.005620574907281964,-0.0051703330623262935,-0.004511150755097948,-0.003472755914396747,-0.0022504092991483815,-0.0012245717479383855,-2.533976148917038e-4,3.8675217776787906e-4,9.400001719624405e-4
SSP585,Interactive,IFE,0,Dir,2026,-0.003367148954048549,-0.007975126847848629,-0.007312001277204111,-0.006419546853426749,-0.004994901695031029,-0.0032928027940180016,-0.001826736392418038,-4.6230202543864316e-4,4.1538207007123354e-4,0.0011919962172271138
SSP585,Interactive,IFE,0,Dir,2027,-0.004597208090363236,-0.010740097477859416,-0.009811268207023827,-0.008676868611378952,-0.006763884090742328,-0.0044976105985198855,-0.0025327083135311956,-6.958711929766714e-4,4.721736219327128e-4,0.0014823567938373567
SSP585,Interactive,IFE,0,Dir,2028,-0.006047300451085924,-0.013940337505061006,-0.012713481150266394,-0.011294633369929962,-0.008817250688923556,-0.005919157497304595,-0.0034016476482756075,-0.0010507022490540137,5.021462695597875e-4,0.0017726821172657867
SSP585,Interactive,IFE,0,Dir,2029,-0.007727467056034887,-0.017582999371252676,-0.01601761181524347,-0.014220599937606316,-0.01117061462976282,-0.0075462906346938086,-0.004434682016022151,-0.0014873809939094926,4.966713388886538e-4,0.0021024129075592622
SSP585,Interactive,IFE,0,Dir,2030,-0.009647314982494493,-0.021674134015281066,-0.01972535404486858,-0.01761478354402378,-0.013834544504830848,-0.009413121001578706,-0.0056348860810877255,-0.002008172436095567,4.4657871695770175e-4,0.0024313485582283943
SSP585,Interactive,IFE,0,Dir,2031,-0.011875101573273095,-0.02632487041992148,-0.02385382984574873,-0.02152387984639357,-0.016812941502065498,-0.011602235545912387,-0.0070706802670372215,-0.00264683368972709,1.9164971749961686e-4,0.0026949338023926454
SSP585,Interactive,IFE,0,Dir,2032,-0.014307302081133733,-0.031348518835577176,-0.028368223846417264,-0.025744711032874144,-0.02008844911484492,-0.013993905333065049,-0.008641681616633229,-0.0033629706527488422,-3.896165551047509e-5,0.002907920558199676
SSP585,Interactive,IFE,0,Dir,2033,-0.017003204196477606,-0.03675929554467754,-0.03341881894091644,-0.030308237726660803,-0.023682839964549174,-0.016679033458732784,-0.01037275895884679,-0.004194288322931272,-3.4308262526222023e-4,0.0030366221289244775
SSP585,Interactive,IFE,0,Dir,2034,-0.01996999426994084,-0.042504538540404826,-0.038922767878766557,-0.03533618819055414,-0.027630250899161796,-0.019599765347958098,-0.012268839666667641,-0.005163174569482609,-8.104966776765744e-4,0.0030960070229750333
SSP585,Interactive,IFE,0,Dir,2035,-0.023214275181889343,-0.048868664267049784,-0.04487119854158431,-0.04074358947798534,-0.0319456360598212,-0.022815611754298915,-0.014364009679216999,-0.006285021066600959,-0.0013917255121979266,0.0031484542555571984
SSP585,Interactive,IFE,0,Dir,2036,-0.026790482129432802,-0.05582982984210476,-0.051287338348615936,-0.04650457417879416,-0.03664626546205427,-0.02633392271421009,-0.01673623118315437,-0.007581189116661735,-0.0018959756922789857,0.0032327174503412105
SSP585,Interactive,IFE,0,Dir,2037,-0.030595572239275892,-0.06315449879259376,-0.05795296038906154,-0.05253959490635032,-0.04163895640675219,-0.03002941113672275,-0.019262437086539325,-0.009001058924141126,-0.002611582444369992,0.003101527956517792
SSP585,Interactive,IFE,0,Dir,2038,-0.03468813876982657,-0.07093094849959675,-0.06502906425200576,-0.05902897183089358,-0.047026257468064325,-0.034095465528235114,-0.022015867266816258,-0.010628753480462603,-0.00332791553592934,0.0028794192718848816
SSP585,Interactive,IFE,0,Dir,2039,-0.03907162711779322,-0.07915486880628766,-0.07251290403948576,-0.06590039784596699,-0.05273814655273573,-0.038418979070816595,-0.024992750229519328,-0.012417859451518728,-0.00420397721800182,0.0025599155157299044
SSP585,Interactive,IFE,0,Dir,2040,-0.04374880670248549,-0.08781947339445158,-0.0804005245196884,-0.07305136173361054,-0.05873758813138352,-0.04298074074056857,-0.028218735940989115,-0.01438844755697993,-0.005340143326708979,0.00213572014872359
SSP585,Interactive,IFE,0,Dir,2041,-0.04862410093094671,-0.0967782538340658,-0.08854057575955644,-0.08038640790503163,-0.06492462759125855,-0.04774536832144727,-0.03165317986922894,-0.016512679793132423,-0.006503106075520739,0.0016572071932006733
SSP585,Interactive,IFE,0,Dir,2042,-0.05384483867351575,-0.1061386722300725,-0.09718068492098933,-0.08824380247239733,-0.07160292765559623,-0.05281990206198489,-0.03534589656123685,-0.018803563735601266,-0.007865076877263438,0.0010639841449922346
SSP585,Interactive,IFE,0,Dir,2043,-0.05935347539011815,-0.115895890809549,-0.10620610333766914,-0.09638456726749361,-0.0786595280822148,-0.0582523415459103,-0.03921354054187132,-0.02127455278532507,-0.00937156990266702,3.630721135674431e-4
SSP585,Interactive,IFE,0,Dir,2044,-0.0651493879630789,-0.12604002526870783,-0.1155749547449613,-0.1049396899171942,-0.0860376472346179,-0.06394267607369913,-0.04331298827273708,-0.023928297703767268,-0.011020483457367804,-4.485295454086067e-4
SSP585,Interactive,IFE,0,Dir,2045,-0.07123127017035402,-0.13656031249519174,-0.12532684888265125,-0.11392188304231096,-0.09372986885079854,-0.06989492139542475,-0.04764585025120477,-0.026766891574157518,-0.012554543625029365,-0.0013732597933571091
SSP585,Interactive,IFE,0,Dir,2046,-0.07714293209459155,-0.14705574046803327,-0.13499027272243785,-0.1228043661447195,-0.10101809849639692,-0.07562622650332557,-0.05173071190255446,-0.02926688784899334,-0.013961149756414586,-0.0019491405767579893
SSP585,Interactive,IFE,0,Dir,2047,-0.0836893526237591,-0.15822521574533785,-0.1453611175285328,-0.13245231023306114,-0.10920148563237392,-0.08202626932052076,-0.056402795803768335,-0.03232209066621415,-0.01586843666137867,-0.0029767852672540466
SSP585,Interactive,IFE,0,Dir,2048,-0.0905010268534382,-0.1697245093075101,-0.15605256215469104,-0.1423562209496903,-0.11767419636248758,-0.08869149328765219,-0.06126526980849187,-0.03553486462355367,-0.017892596959975582,-0.004104891059706929
SSP585,Interactive,IFE,0,Dir,2049,-0.0975735397677977,-0.18153951388468365,-0.1670525583149154,-0.15260815413457868,-0.12642185311901305,-0.09560396306510838,-0.06625387051721751,-0.03890218198356326,-0.020030276345928386,-0.005324802695499369
SSP585,Interactive,IFE,0,Dir,2050,-0.10490187372002902,-0.1936554665657056,-0.17834842535802248,-0.16306836859735951,-0.1353848342016082,-0.10279614754583766,-0.07156799150296858,-0.04242039199364049,-0.02227741694610076,-0.006641948038930949
