ssp,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975,p_mitigate,panel
SSP585,AFE,Country resampling,2,IE,2075,-0.01709255382086272,-0.08780672374626682,-0.07245806942979457,-0.05686137577085554,-0.0330815309152811,-0.00766583867260795,0.01920630867799261,0.05024417681770095,0.0784764763493997,0.09993791535676128,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2076,-0.01841401777987406,-0.09313878028493404,-0.07675801686009676,-0.05980381241027963,-0.03470725437108377,-0.00815373946186731,0.01991754752165553,0.05168149214682878,0.08005857783558584,0.10440836975773649,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2077,-0.01884315731185426,-0.09545045450078624,-0.08066388611295043,-0.06118146084273104,-0.03515746932900202,-0.00789246937021676,0.02048715894216291,0.05413302357628198,0.0847666428312487,0.10858617346733115,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2078,-0.01927147039681487,-0.09842828416854124,-0.08355293430319191,-0.06269180561159109,-0.03566381170806554,-0.00800754705410722,0.02130381176489484,0.05675192431461342,0.09003793428161808,0.11550888255848483,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2079,-0.01969906671321808,-0.10201775813606195,-0.08626096393020422,-0.06457421579668501,-0.03628234536921432,-0.00789704297645216,0.02204515979070354,0.0592794131582198,0.09467215437495272,0.12282864081456515,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2080,-0.02012607683404421,-0.10631875647093753,-0.0894199079674021,-0.06682737329478038,-0.0370166591974248,-0.00796674359258914,0.0235786002566106,0.0632886279566592,0.10147336590254426,0.13130014135367712,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2081,-0.02172931462010474,-0.112703683091319,-0.09483262137378752,-0.07086336888338213,-0.03961661992451409,-0.00872658046988006,0.02371552087503922,0.06496512896898476,0.10462500913964803,0.1367542939701298,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2082,-0.02222453663110557,-0.11749450197972552,-0.0981265437749866,-0.07306838826111578,-0.04048033811097135,-0.00858890387154431,0.02472004649287634,0.06865751366870802,0.1118632768803593,0.14706437898020297,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2083,-0.02272187941867176,-0.12181068643977928,-0.10067704922182195,-0.07568612228277387,-0.04056928141176441,-0.00835107562706466,0.02620348402524958,0.07097715227018252,0.11931481257864462,0.15811355028078397,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2084,-0.02322154148931587,-0.12602273703868364,-0.10305707620344871,-0.07757490913502973,-0.04091910610956906,-0.00827495869196048,0.02778872518414621,0.07611523702955583,0.1276046088317648,0.1699273439842159,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2085,-0.02372373496359414,-0.1300814415948183,-0.10530583791722188,-0.07990002714715054,-0.04129354498418561,-0.0076996683974097,0.02959941282537437,0.0808379156031166,0.13619158580847596,0.18266778933163924,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2086,-0.02562750846216177,-0.1394269952073881,-0.11093721144330491,-0.08486142234947298,-0.04333991509682011,-0.00908493105280255,0.02966066332484862,0.08570577256769636,0.14094704356666057,0.1898953590100143,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2087,-0.02620545657624207,-0.14451509424507475,-0.11418116325358205,-0.08721559848331434,-0.04422250505380618,-0.00881254048656082,0.03091496902168689,0.09203140931882012,0.14846887110942164,0.2038636228875575,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2088,-0.02678848945536627,-0.14905723918722272,-0.11889588349273993,-0.08952042734470328,-0.04488661981265271,-0.00845344665167802,0.03302864319965373,0.09771216539045986,0.15696586141276336,0.21568997565563017,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2089,-0.02737684818831731,-0.1544365965433739,-0.1238985081844483,-0.09178642546066744,-0.0455394849658981,-0.00818256794217986,0.03427658753253415,0.10162261256802248,0.1671962341260589,0.22781807573481996,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2090,-0.02797077983098916,-0.15998177650600146,-0.127317376160126,-0.09264717993428,-0.04603994459742333,-0.00745653193090872,0.03670475175594931,0.10742672313390988,0.17415402249205847,0.2523544378075945,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2091,-0.03020621010520274,-0.17156563559313243,-0.13759404193273211,-0.09876575334052357,-0.04863851028796343,-0.00875159837688632,0.03681280720747515,0.1106988467822917,0.18248790470073128,0.2620393513778299,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2092,-0.03088353071095206,-0.1796851023977011,-0.14259137019090026,-0.10071009040016791,-0.04937089624258989,-0.00788963375866019,0.03874731402288017,0.11768612270777784,0.19116129172858587,0.28147027552638204,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2093,-0.031568711855033293,-0.1838679959040915,-0.14846997721320418,-0.10372642142236052,-0.04996357602322979,-0.00702237158487489,0.04117138708945866,0.1232814277536705,0.2068898711796366,0.3075635126981549,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2094,-0.03226199152359987,-0.19305724474938885,-0.1542101343228563,-0.10654470434031817,-0.05088564723090655,-0.00629179677298091,0.0432309058450599,0.1288385955685436,0.21969349317523837,0.3385648518970146,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2095,-0.03296360622760508,-0.20169739547660023,-0.15805168672942502,-0.10980974014463292,-0.05128462028570246,-0.00606504946190195,0.04714264356963549,0.13327145072342586,0.23346083297672524,0.37329409206946007,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2096,-0.03554641461750807,-0.21241205932673213,-0.17318588165100832,-0.11748184101413783,-0.05481823843535827,-0.00774689626796576,0.04643177496263487,0.13554691923865067,0.2425423746771039,0.3983418131908252,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2097,-0.03634875667833925,-0.219503002771388,-0.17884496417687823,-0.1203004643734318,-0.05528840412578456,-0.0074148399518707,0.04814053904555154,0.14347196036626125,0.2592367069690504,0.4328672403397783,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2098,-0.03716178045107077,-0.22818919434048757,-0.18335695362942556,-0.12251613662086912,-0.05587532768425057,-0.00729595549590489,0.05071442878818824,0.15702883164188242,0.27645271475170713,0.48494919596831326,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2099,-0.03798567514230866,-0.23831047712290487,-0.18786688379626987,-0.1256442826012962,-0.05656364370167952,-0.00644251884947433,0.05295178210586865,0.16920593122583755,0.290148088124152,0.5318160701707688,0.475,L = 2
SSP585,AFE,Country resampling,2,IE,2100,-0.03882062134195541,-0.24888833927810097,-0.1955623838651756,-0.1287641846162123,-0.05812166279683234,-0.00525839034942093,0.05494550229508202,0.18008741059747874,0.3104332410113862,0.5921959555596612,0.475,L = 2
SSP585,IFE,Joint analytic covariance,0,IE,2021,1.1617710520939184e-5,-1.846878133074936e-5,-1.3233439071275166e-5,-8.862110056173653e-6,1.944609594239921e-6,1.122559530647438e-5,2.0869157038333475e-5,2.9946852157092257e-5,3.614045276225108e-5,3.959419208233172e-5,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2022,3.496539512126695e-5,-5.387670481669382e-5,-3.873743151963649e-5,-2.553694151983254e-5,6.2499077634059486e-6,3.3714892678116115e-5,6.25312283951962e-5,8.96716086562499e-5,1.080346285029232e-4,1.17582770793001e-4,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2023,7.016896729750144e-5,-1.0459134145021365e-4,-7.55671000391478e-5,-5.038986903322939e-5,1.3316035717303444e-5,6.717223093438696e-5,1.2564467225020803e-4,1.7936858759241004e-4,2.1427199531939825e-4,2.3393627095100175e-4,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2024,1.1736603431722337e-4,-1.6885837262512471e-4,-1.2480108567705094e-4,-8.205113915044081e-5,2.366628063277254e-5,1.111493609933234e-4,2.097083347809281e-4,2.9947241658410115e-4,3.5568284671221853e-4,3.869676752112083e-4,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2025,1.7670372826772418e-4,-2.4542342586836573e-4,-1.8757998272120324e-4,-1.186578447955888e-4,3.587452449735351e-5,1.6638652284334254e-4,3.144680906538022e-4,4.499015388530148e-4,5.322081077444918e-4,5.7964627232166e-4,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2026,2.326029771169136e-4,-3.541484194457628e-4,-2.740344915913573e-4,-1.822140145639861e-4,3.834521458309648e-5,2.1933833453580132e-4,4.274245199644422e-4,6.096600170812039e-4,7.274637377146675e-4,7.919435935055036e-4,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2027,3.132348477355995e-4,-4.5886014983275434e-4,-3.5770100136388593e-4,-2.3263014881261813e-4,5.334080889093928e-5,2.963770104582597e-4,5.72212002164757e-4,8.176426594742271e-4,9.666526801473448e-4,0.00105412078613914,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2028,4.06903448450846e-4,-5.680735008725818e-4,-4.48711017232728e-4,-2.896753162022314e-4,7.916113088979326e-5,3.914567318142881e-4,7.37713653925498e-4,0.00105042409175831,0.00124410425481073,0.00135196080980555,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2029,5.140355852497613e-4,-6.82816671409489e-4,-5.586638873578797e-4,-3.4570095512028717e-4,1.0636704614039316e-4,4.938022111210527e-4,9.25024169776939e-4,0.00130765526162667,0.00155216117436409,0.00168145900632848,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2030,6.350671740964486e-4,-8.176765689129645e-4,-6.537012962009535e-4,-4.005802802042546e-4,1.4608746809638418e-4,6.099427603625807e-4,0.00113847516285278,0.00159901064196658,0.00190217166500916,0.00205516704003137,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2031,7.283639198460978e-4,-0.00100696336863346,-8.037967099888576e-4,-4.997630706934263e-4,1.3883415779172847e-4,7.101546301157557e-4,0.00132874803971155,0.00187731690314758,0.00224431857285337,0.00242801633608204,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2032,8.753204385831825e-4,-0.00117242144143431,-9.101328660140184e-4,-5.620440005032256e-4,1.8391309184020987e-4,8.566566833480005e-4,0.00157777610831721,0.00222017395206348,0.00264230708819896,0.00286387097468681,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2033,0.00103844368976513,-0.00132201893765607,-0.00103810312807292,-6.299058137567592e-4,2.4098025583899063e-4,0.0010074488607189,0.00185717913181485,0.00258729267013723,0.00307328507746576,0.00333665625147856,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2034,0.00121836616947756,-0.00150735064676281,-0.00113584048509516,-6.978114775172849e-4,2.8704605314436304e-4,0.00118560871249662,0.00215481041840956,0.00299557172009456,0.00353345702495542,0.00384979558645792,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2035,0.00141571221044523,-0.00162929021636901,-0.00119783403250319,-7.369272979013795e-4,3.575116274931178e-4,0.00140246570517305,0.00247344036388333,0.00343794696774459,0.00406251033733392,0.00439232290845404,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2036,0.00155545085759223,-0.00186084852494357,-0.00137153322303852,-8.605250493415762e-4,3.676975866570009e-4,0.00154347954645334,0.00274431610469019,0.0038317304850871,0.00456005578820252,0.00492918772320465,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2037,0.00178643492160557,-0.00203393635002382,-0.00146626042090483,-9.063625092649797e-4,4.7067180875476344e-4,0.0017764640469281,0.00310835539739795,0.00431858874065513,0.00510908830179435,0.00556636251354425,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2038,0.00203751218536696,-0.00219749981432035,-0.00157662135655922,-9.391645763819787e-4,5.907697874312778e-4,0.0020311499316602,0.00351369728640046,0.00484916255436073,0.00568635163600874,0.00623157219465148,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2039,0.00230932556736451,-0.00236979252075332,-0.00169574742521049,-9.45682430275918e-4,6.99383101246398e-4,0.00232899059432295,0.0039441657041328,0.00543114381633409,0.00635894298903604,0.0069689298932973,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2040,0.00260248149994546,-0.00248850968260003,-0.00182553073693478,-9.350013575224692e-4,8.128080884679534e-4,0.00263749990185158,0.0043866028067164,0.00602430658217333,0.00704261925373323,0.00767299607348557,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2041,0.00280211432988497,-0.00276990612185416,-0.00203297311055474,-0.00105462718040844,8.391041660212595e-4,0.00286479733915534,0.00479049816933363,0.0065344347957035,0.00772472876810747,0.00837447862616753,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2042,0.0031344331300761,-0.00286696320208449,-0.00213914632601336,-0.00103970056899197,9.731943674482768e-4,0.0032140449508628,0.00531955187907959,0.0072138083571846,0.00853971499547842,0.00918656512407714,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2043,0.00348998089768481,-0.00305519130102249,-0.002194484781765,-9.835774271519714e-4,0.00109186515362555,0.00360908518674152,0.00586294827679137,0.00794127752338471,0.00933086083805924,0.01007475358181105,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2044,0.00386918143092984,-0.00314441813308327,-0.00227905912548607,-9.186379706508152e-4,0.0013303973415292,0.00402028049450226,0.00646800325024413,0.00870503338038839,0.01015964081285801,0.01106428663590963,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2045,0.00427239373535826,-0.00316188016891963,-0.00228171132877001,-8.748969220813363e-4,0.00151792492686347,0.00447159445740708,0.00707653455930717,0.00948643184254082,0.01105195098437873,0.01196941920539201,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2046,0.00454387645587517,-0.00344771186620967,-0.00246469723779759,-9.576700550387618e-4,0.00163996253635359,0.00478860224346622,0.00758156379505153,0.01014872110765438,0.01181317237443509,0.0128347966826306,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2047,0.00498877350001336,-0.0035325771671681,-0.00253240106742004,-8.711122259461134e-4,0.00181600383738442,0.00530226183162174,0.00824821226429548,0.01101779018045463,0.01284589452546326,0.01390155627279237,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2048,0.00545833559378894,-0.00362067173210979,-0.00261548668632302,-7.698105419810307e-4,0.00215270749469118,0.00579481599788023,0.00896717191284524,0.0119284912145415,0.01379465296886582,0.01501403266087492,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2049,0.00595261477657027,-0.00376498016314819,-0.00259789240981289,-6.869961798631861e-4,0.0023537045716149,0.00630387496465484,0.00973430002082867,0.01292039514016443,0.01486938733189024,0.01617033134645013,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2050,0.00647157928797847,-0.00395634245795938,-0.00263220030381752,-5.456446549312651e-4,0.00259924045091705,0.00683829543607528,0.01051617504762583,0.01393842666648709,0.01598972807061189,0.01737128959215518,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2051,0.00680937048309249,-0.00426811295707851,-0.0028597376825769,-6.294150132925777e-4,0.00272657302710202,0.00721572204904613,0.01112497205281587,0.01476591645950676,0.01689650548995909,0.01842242841097298,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2052,0.00736152450992644,-0.00453111949619474,-0.00285746654914454,-4.5710216790644225e-4,0.00310271120586824,0.00783574216252658,0.01195701433843352,0.01582128032944313,0.01804397132741205,0.01970998742280885,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2053,0.00793691806177254,-0.00464190933709333,-0.00278763407647759,-2.645618505754288e-4,0.0035320551026523,0.00845822162289017,0.0128267901948173,0.01691396866644073,0.01928220850661219,0.02103669926490451,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2054,0.0085351628086665,-0.00477263945350109,-0.00266446772465359,-6.728746128122902e-5,0.00396814329331321,0.00906253713245908,0.01372275886702401,0.01804612705108627,0.02053764977988196,0.02240694585203906,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2055,0.00915578438609243,-0.0047648593361191,-0.00270131383771066,1.4512189648233675e-4,0.00437286072934031,0.00967511614454219,0.01465825289165048,0.01929165046974926,0.02174298829691241,0.02376210271897975,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2056,0.00954015230306204,-0.00501873970839424,-0.00288924074787444,9.561745273237724e-5,0.00452271764856632,0.01014799665685145,0.01533340920433479,0.02016887359909889,0.02280004697689587,0.02480577842577162,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2057,0.01018029237399198,-0.00499577792101331,-0.00293958728620967,3.115888626149644e-4,0.0049668305096191,0.0108484919266838,0.01630912006260895,0.02146045088430919,0.02407171814506074,0.02631540155308217,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2058,0.01083975592375785,-0.00502612701379276,-0.00296456505731151,4.895778275201157e-4,0.00536305064851869,0.01153814515786916,0.01731835412064569,0.02287725534611318,0.02550558094564744,0.02789179531712181,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2059,0.01151776404080973,-0.00522924449875295,-0.00291455866566346,7.138092734335189e-4,0.0058318337715503,0.01227129192380538,0.01828559669432419,0.02417257125514046,0.02689368979188165,0.02953954597085262,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2060,0.01221346326909933,-0.0054310286572004,-0.00276430582852933,8.63479268688816e-4,0.00624286680912547,0.01313208281667954,0.01932927888079466,0.02559387623375517,0.02838272184024488,0.03115021583323544,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2061,0.01259246774178934,-0.00574002664844503,-0.00289967359018095,8.932897293900684e-4,0.00626961005004617,0.01350542320226877,0.01993309877740501,0.02661894509966616,0.02957304615917799,0.03226960100056073,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2062,0.01329162209293244,-0.00588395374910741,-0.0030499842185053,0.00112105618643841,0.00673407292350505,0.01428130309802955,0.02100651105448159,0.0279808365133224,0.0309556257898612,0.03383344035874783,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2063,0.0140043516761501,-0.00591356937327788,-0.0029660162112428,0.00135325122734036,0.00726407164439121,0.01523476994552497,0.02212714204887975,0.02939767440636317,0.03241289819316028,0.03554609975962742,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2064,0.01472958392412648,-0.00596417870968706,-0.00290911989492672,0.00159931328518916,0.00781642504926191,0.01597743570098109,0.02321098192486376,0.03078532918910933,0.03404451344895894,0.03744907636731289,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2065,0.0154661923052749,-0.00609026391401247,-0.00297912308197921,0.00182370590247153,0.00833735308554589,0.01678056192882743,0.02435008720204054,0.03227617969732756,0.03586308213212406,0.03963004247857665,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2066,0.01580277742270708,-0.00652943384957313,-0.00322025263789232,0.00172887166067824,0.00841455214623176,0.0171870266633754,0.0249552226335171,0.0331821542050646,0.03705317863031982,0.04113369945253922,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2067,0.01652851252566634,-0.00667378847806866,-0.00328960532610167,0.00195573792989596,0.00877859558287069,0.01799631280042885,0.02612069145242004,0.03477336003046383,0.03891803114718215,0.04298158532599381,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2068,0.0172611485184545,-0.0069098288896589,-0.00332429672487752,0.00214715347111621,0.00932580193145021,0.01879973829810605,0.0273651666891751,0.03633791591917148,0.0406029223725539,0.04505785188148713,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2069,0.01799944669546638,-0.00719365100396147,-0.00330148759931322,0.00234091102978869,0.00979105326992638,0.01947091088788388,0.02852302600795825,0.03795616866013702,0.04226370808988901,0.04697412883948095,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2070,0.01874213926971457,-0.00716061051836441,-0.00329947825473037,0.00260116065017381,0.0102727232102763,0.0203133373429688,0.02959214924445494,0.03935431472682312,0.04394681885305875,0.04876329944826975,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2071,0.01899522308234513,-0.00779679653707925,-0.00349821990144186,0.00229544429599954,0.010253402622821201,0.02069107794157892,0.03019858299259392,0.04008206000254306,0.04503019390579125,0.05040379645665161,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2072,0.01971190014240442,-0.00781608621224096,-0.00347511347770079,0.00254262465073509,0.01079994110131174,0.02157349139437198,0.03129439834452735,0.04156258548258754,0.04650243506632885,0.05244170810275488,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2073,0.02042849873795338,-0.0077728094651691,-0.00344313925548936,0.00271831031983087,0.01122956099868816,0.0224098105894861,0.03229366864899635,0.04310146449710596,0.04858964462950361,0.05448044329271769,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2074,0.02114375150767533,-0.00764542751457687,-0.00340770054703941,0.00301537700620523,0.01167033251868121,0.02319388029698255,0.0333655899660423,0.0444842559283015,0.050336059205554,0.05655944115885152,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2075,0.02185638773470422,-0.00784140617478673,-0.00333532698871922,0.00321621396434971,0.01213975934233743,0.02403289910771011,0.0344741584546622,0.0461111828840438,0.05249998239956374,0.05880733728984914,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2076,0.02198422509458286,-0.00841190393913178,-0.00387110997247924,0.00255114251455643,0.01194379802438516,0.02426896301443887,0.03513291358138396,0.0471312608398283,0.05375331507337359,0.06047686845099631,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2077,0.02265309976185703,-0.00874089817916388,-0.00387577757544113,0.00273897666443515,0.01236690164473905,0.02505818844918272,0.03629064601765919,0.04857962392009722,0.05592548319804156,0.0624761630727045,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2078,0.02331524138199592,-0.0089681375276606,-0.00385402135430996,0.00297669402894357,0.01274151144342972,0.02587270387627133,0.03732355693538231,0.05020799293135801,0.05799629472782635,0.0644809870736338,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2079,0.02396948862201775,-0.00908224457011796,-0.00382903320935548,0.00319127770712274,0.01327641096744963,0.02665404702446455,0.03851477907913353,0.05185433872504818,0.05982098309633239,0.06647894877534287,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2080,0.02461469921852632,-0.00917956970069166,-0.00379724918251219,0.00327682910714558,0.01366927690186148,0.02739775975374347,0.03957391495699175,0.05327490497262723,0.06190367263879854,0.06862906755094426,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2081,0.02459754534762948,-0.01026890756312885,-0.00422592624734512,0.00259051461309926,0.01334684961244531,0.02736162180426787,0.04007327857377549,0.05419662577869381,0.06284777827372323,0.07036050054929965,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2082,0.02519352122740559,-0.0103834765002249,-0.00413449147284428,0.00257733922263464,0.01350339069652886,0.02805564826382028,0.04109985472501315,0.05565082392359052,0.06499112682954998,0.07253364530289609,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2083,0.02577732966172385,-0.01043691184404316,-0.00414135122113121,0.00266676021080786,0.013829948150407,0.02871807453164099,0.04200741730816082,0.05737379855896023,0.06716095038480367,0.07472325948270123,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2084,0.02634800524710501,-0.01048594018275281,-0.00464813782174041,0.0028453958817258,0.01399355903897708,0.02917886341930153,0.0431619150763736,0.05894180972318135,0.06937445430541223,0.0770746038681533,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2085,0.02690461788367126,-0.01054236892272235,-0.00504661173638215,0.00296087974012532,0.01426814160895456,0.02967617517562043,0.04424212419859105,0.06048402485058116,0.0715895824353205,0.07977272372504414,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2086,0.02672849788746256,-0.01156966883120363,-0.00597506359548354,0.0020077489285741,0.0137299034755948,0.02950894109948093,0.04485166269331656,0.06139169896153335,0.07269320510268795,0.08172081579327894,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2087,0.02722827159010887,-0.01167533079583276,-0.00606667793293299,0.00221223710950879,0.01409261422812341,0.03009799642088961,0.04600828596906992,0.06280284027073264,0.0751532419966902,0.08434309035900064,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2088,0.02771166505373978,-0.01177857771260699,-0.00616131623024734,0.00205488799763188,0.01419886640996426,0.03069530819411631,0.04715607347735895,0.06439644981210632,0.07724403012527628,0.0876996492640798,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2089,0.02817796211109269,-0.01225790581493901,-0.00660696033302068,0.00191021946295644,0.01468658854144713,0.03128002628932669,0.04810963217500205,0.06573950140487755,0.07904097520959699,0.09077795143072089,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2090,0.02862649151350382,-0.01319380615217451,-0.0069697815483783,0.00211090101237304,0.01485475055905202,0.03167223135818842,0.04935617946807838,0.06742838708260178,0.08104071571577863,0.09374228334602092,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2091,0.02829985790537781,-0.01485987866698467,-0.00827649652499106,9.25766342194524e-4,0.0142313508720071,0.03134069172186837,0.04936746737084027,0.06824927973437271,0.08276523167468258,0.0964453719762058,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2092,0.02868914418011559,-0.01489973586089493,-0.00847854219114673,9.037680661827544e-4,0.01445482614265089,0.03165754235972951,0.05038476067377606,0.06957250815787144,0.08516835289212182,0.09921410035491852,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2093,0.02905929989954414,-0.01528560747329947,-0.00865877329981841,8.81639958849313e-4,0.01469700261189194,0.03203095201103367,0.05149164217765648,0.07130837201130266,0.08738045957874484,0.10143815966255068,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2094,0.02940987487601831,-0.01549446312297966,-0.00902552843436295,9.327497770574514e-4,0.01475150235009736,0.03230338071791017,0.05247496487313446,0.07267744065119776,0.08924893899680385,0.10384136687360818,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2095,0.02974046674362984,-0.01607187712156585,-0.00941334345528427,7.920642237773801e-4,0.01494639045475687,0.03260562818078011,0.05332068947878876,0.07417534438153701,0.0918112539128211,0.10693024877004537,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2096,0.02927376431688622,-0.01831589540199017,-0.01056865519153644,-6.094851947431975e-4,0.01372222450559043,0.03210499252534143,0.05368674278235172,0.07493803664919535,0.09383228517695646,0.10901207437399192,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2097,0.02954311064075987,-0.01861837709836546,-0.01101710474369969,-0.00115598089534434,0.01372574662492989,0.03218102400472594,0.0546963766552028,0.07649298896014214,0.09636445697710608,0.1118593158659018,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2098,0.02979204141655467,-0.01892883374267523,-0.0112723605301993,-0.0016711388661152,0.01368104754670621,0.03241907935452443,0.05561288820672472,0.07777547335594479,0.09856206978761504,0.11474695145960212,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2099,0.03002036475626301,-0.0192764817144561,-0.01140339647608609,-0.00206494795873849,0.01369469758511235,0.03265298758341967,0.05658336291323823,0.07934468043907877,0.1009834554047885,0.11747025470386456,0.884,L = 0
SSP585,IFE,Joint analytic covariance,0,IE,2100,0.03022793341559526,-0.01956969779925604,-0.01177579020032511,-0.00252817003405212,0.01372104813919386,0.03281508364749308,0.05774129361101204,0.08122615588430931,0.10300091613281538,0.1207028733024222,0.884,L = 0
