ISO_C3,start,end,avg_level,trend_annual,Pvalue,avg_vol_withinYr,avg_vol_btwYr,inter_quartile,mad
KHM,1.72120149012,1.7591237341200001,1.7292913287254237,8.016658471070026e-4,0.6064137122120035,1.436147367301017,0.2011279339190607,0.2955589620000001,0.1632948058114335
KIR,0.864810011472,1.04600000004,1.0449339101288135,0.0012065513391934287,0.7369790187380776,0.8750321904406779,0.4640371072566705,0.176149989,0.27542534089289283
KOR,1.408964206536,1.3375857908639999,1.3678195419294916,3.028239937206721e-4,0.8655381145780584,1.3274104078006779,0.23091846170697947,0.2789723136000002,0.18294925434249928
KWT,0.0992003544924,0.0901828703496,0.11051987065586441,-1.956775805680761e-4,0.5031232770480136,0.16549589894522035,0.037804388937853435,0.05575054403400001,0.031163729020467684
LAO,1.77060376548,1.7476655756400001,1.7611594169491525,-9.65572561542488e-5,0.9447572769769828,1.5574099249830509,0.1799100604359946,0.26606846640000015,0.1518428220720483
LBN,0.793045744452,0.682176309924,0.7029819981172881,-0.002109011462987746,0.08657944621990284,0.8343899215850847,0.16095663375862349,0.1962166691399999,0.12421254272411376
LBR,2.77672627164,2.55826080384,2.508023898162712,-0.0011325007126359054,0.612922375458181,1.8310724955457627,0.28933729266846636,0.3488152590000002,0.2167478168494111
LBY,0.1869383514552,0.18283157952360002,0.19749352916318644,-5.185459336130971e-4,0.10873583793919896,0.22776135764257627,0.04221676948030667,0.05137719606000002,0.032953849808501
LKA,2.14343132244,1.9379155510800001,1.9365561891661016,-0.002111997555043738,0.33907896450215347,1.317288085016949,0.286379323543791,0.37126634219999977,0.22009128984682558
LSO,0.764301015552,0.69280408038,0.7799827566528814,-0.001508513483747518,0.1968219467358214,0.6603757653376271,0.1520124551565858,0.22399531055999988,0.12702068783179546
LTU,0.628974490368,0.689516580732,0.6611632159952542,0.0010006316040210431,0.10389792695351202,0.3163767318122034,0.08037146655224116,0.10003999403999997,0.0654449379836139
LUX,0.85079001378,0.79580001126,0.8322271337654238,-1.960140656177548e-4,0.8390718723603259,0.3869782500528814,0.12463541072186067,0.18300001212000017,0.10102574242955474
LVA,0.590805822708,0.6841978736159999,0.6513528397586441,0.0015271695074061985,0.015684542600537088,0.3137880000223729,0.08372203950228432,0.10024346651999994,0.06452677569900604
MAR,0.468979540896,0.40209675459599997,0.4084268510277966,-0.0012803553221134118,0.12624671297681503,0.4050913040908475,0.10922705190391731,0.12669374760000002,0.0849929790050675
MDA,0.5535148017720001,0.5221672159440001,0.5356994487457627,-8.460190266768176e-4,0.16548845866964432,0.3054451869437288,0.07943027874547856,0.1215685002000001,0.06601713120179258
MDG,1.6274881641599999,1.53833630652,1.650738758481356,-0.0024453003426066606,0.08388521099454391,1.3439373700515254,0.1850598987954539,0.19276203419999982,0.13644277216409076
MEX,0.968092569408,1.013286766464,0.9679492353559322,6.925796477568601e-4,0.2848426993208496,0.891050438698983,0.08402888281385702,0.10840109513999996,0.06751722644318299
MKD,0.693362113872,0.697765079868,0.6663440703254238,-1.3958634690124037e-4,0.8570088799348781,0.3385269396061017,0.10003115008513616,0.12880324115999997,0.07868770050863544
MLI,0.791568527628,0.77208679878,0.7220653061369492,1.3024619997195787e-4,0.847413003739824,0.9299745642650847,0.08740357333512469,0.11718069606000003,0.07196321450730249
MMR,2.29329987552,2.18769289224,2.1698469845288137,-0.0014142235556282373,0.5040885906655803,2.2882423325898307,0.2738405989786378,0.3888639006000001,0.2186974302143062
MNE,1.364928733512,1.373085427368,1.3151283455247458,4.8033910136524366e-4,0.7538765003265215,0.702978417620339,0.1978786439940043,0.27294157259999996,0.16283528317141052
MNG,0.294010297308,0.265609259004,0.273609241940339,-7.033219672776199e-4,0.021722216212591856,0.3186173764535593,0.04048904144375405,0.04965070110000003,0.031388153770548696
MOZ,1.016567106888,0.9893642503560001,1.0056164115722035,-0.001173110213077745,0.2747493331059851,0.910915357419661,0.13940413086677667,0.19437860202,0.10957180822393565
MRT,0.294645323364,0.257276761824,0.24005011000067797,-5.346161292342915e-5,0.9016713317771888,0.38700189939661017,0.05586905159507085,0.08696056085999998,0.04490246253490376
MUS,1.86330003312,1.79287002936,1.8747356230474577,-0.003831998915523061,0.2418616887780018,1.4720238726101695,0.42529012588011145,0.3496500065999999,0.3145325533902901
MWI,1.119677315928,1.065972778944,1.0680348126366102,-0.001673633701332534,0.1931900208877445,1.2162254229538982,0.16730548488415317,0.22593358104000005,0.13114216583813848
MYS,2.6553337314,2.64542420184,2.5950629860067798,0.0027132894666277016,0.15079776280408214,0.8600211128847458,0.2460526540792095,0.4093849368,0.20950137020304507
NAM,0.385376051508,0.39367133982,0.3886013002820339,-2.0387598342958376e-4,0.8090630376885435,0.49428112061898305,0.10895882270836563,0.09495419159999996,0.07752799573244469
NCL,1.3655866781519999,1.2482299002719999,1.3119642700657628,-0.002131868906188144,0.38289890800551785,0.9188550201498306,0.31649640411283864,0.39169295561999995,0.24378584304489515
NER,0.524622554064,0.483000629856,0.46057183339525426,-6.482440404439854e-5,0.9161284122027544,0.6855556925837288,0.07947428621845369,0.1109792697,0.0632493254697156
NGA,1.45444055124,1.332850533576,1.3626551074535593,-7.29464650716559e-4,0.4098486113640537,1.1335839064881357,0.1146152048123394,0.1488934625999998,0.09089089835775925
