Region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
LBY,0.0084,0.0084,0.0084,0.0084,0.0084,0.015815,0.015815,0.015815,0.015815,0.015815,0.02042,0.02042,0.02042,0.02042,0.02042,0.021635,0.021635,0.021635,0.021635,0.021635,0.02122,0.02122,0.02122,0.02122,0.02122,0.020375,0.020375,0.020375,0.020375,0.020375,0.020205,0.020205,0.020205,0.020205,0.020205,0.019729999999999998,0.019729999999999998,0.019729999999999998,0.019729999999999998,0.019729999999999998,0.01856,0.01856,0.01856,0.01856,0.01856,0.01722,0.01722,0.01722,0.01722,0.01722,0.016275,0.016275,0.016275,0.016275,0.016275,0.01591,0.01591,0.01591,0.01591,0.01591,0.01602,0.01602,0.01602,0.01602,0.01602,0.01637,0.01637,0.01637,0.01637,0.01637,0.016505,0.016505,0.016505,0.016505,0.016505,0.01638,0.01638,0.01638,0.01638,0.01638
LCA,0.02337,0.02337,0.02337,0.02337,0.02337,0.027499999999999997,0.027499999999999997,0.027499999999999997,0.027499999999999997,0.027499999999999997,0.028890000000000002,0.028890000000000002,0.028890000000000002,0.028890000000000002,0.028890000000000002,0.03118,0.03118,0.03118,0.03118,0.03118,0.031549999999999995,0.031549999999999995,0.031549999999999995,0.031549999999999995,0.031549999999999995,0.029385,0.029385,0.029385,0.029385,0.029385,0.026285000000000003,0.026285000000000003,0.026285000000000003,0.026285000000000003,0.026285000000000003,0.023155,0.023155,0.023155,0.023155,0.023155,0.02229,0.02229,0.02229,0.02229,0.02229,0.02088,0.02088,0.02088,0.02088,0.02088,0.01983,0.01983,0.01983,0.01983,0.01983,0.01932,0.01932,0.01932,0.01932,0.01932,0.018205,0.018205,0.018205,0.018205,0.018205,0.01774,0.01774,0.01774,0.01774,0.01774,0.01665,0.01665,0.01665,0.01665,0.01665,0.017005,0.017005,0.017005,0.017005,0.017005
LKA,0.030455,0.030455,0.030455,0.030455,0.030455,0.03471,0.03471,0.03471,0.03471,0.03471,0.038025,0.038025,0.038025,0.038025,0.038025,0.039285,0.039285,0.039285,0.039285,0.039285,0.038935,0.038935,0.038935,0.038935,0.038935,0.037285,0.037285,0.037285,0.037285,0.037285,0.034850000000000006,0.034850000000000006,0.034850000000000006,0.034850000000000006,0.034850000000000006,0.03182,0.03182,0.03182,0.03182,0.03182,0.02796,0.02796,0.02796,0.02796,0.02796,0.023575,0.023575,0.023575,0.023575,0.023575,0.01989,0.01989,0.01989,0.01989,0.01989,0.017695,0.017695,0.017695,0.017695,0.017695,0.016065,0.016065,0.016065,0.016065,0.016065,0.015300000000000001,0.015300000000000001,0.015300000000000001,0.015300000000000001,0.015300000000000001,0.014405,0.014405,0.014405,0.014405,0.014405,0.01358,0.01358,0.01358,0.01358,0.01358
LSO,0.03693,0.03693,0.03693,0.03693,0.03693,0.04947,0.04947,0.04947,0.04947,0.04947,0.056245,0.056245,0.056245,0.056245,0.056245,0.058055,0.058055,0.058055,0.058055,0.058055,0.05648500000000001,0.05648500000000001,0.05648500000000001,0.05648500000000001,0.05648500000000001,0.053385,0.053385,0.053385,0.053385,0.053385,0.050004999999999994,0.050004999999999994,0.050004999999999994,0.050004999999999994,0.050004999999999994,0.046665,0.046665,0.046665,0.046665,0.046665,0.045219999999999996,0.045219999999999996,0.045219999999999996,0.045219999999999996,0.045219999999999996,0.042545,0.042545,0.042545,0.042545,0.042545,0.038654999999999995,0.038654999999999995,0.038654999999999995,0.038654999999999995,0.038654999999999995,0.034095,0.034095,0.034095,0.034095,0.034095,0.02973,0.02973,0.02973,0.02973,0.02973,0.02634,0.02634,0.02634,0.02634,0.02634,0.023760000000000003,0.023760000000000003,0.023760000000000003,0.023760000000000003,0.023760000000000003,0.02175,0.02175,0.02175,0.02175,0.02175
LTU,0.028014999999999998,0.028014999999999998,0.028014999999999998,0.028014999999999998,0.028014999999999998,0.022435,0.022435,0.022435,0.022435,0.022435,0.01904,0.01904,0.01904,0.01904,0.01904,0.01564,0.01564,0.01564,0.01564,0.01564,0.012655000000000001,0.012655000000000001,0.012655000000000001,0.012655000000000001,0.012655000000000001,0.010159999999999999,0.010159999999999999,0.010159999999999999,0.010159999999999999,0.010159999999999999,0.009645,0.009645,0.009645,0.009645,0.009645,0.01128,0.01128,0.01128,0.01128,0.01128,0.01327,0.01327,0.01327,0.01327,0.01327,0.01405,0.01405,0.01405,0.01405,0.01405,0.013205000000000001,0.013205000000000001,0.013205000000000001,0.013205000000000001,0.013205000000000001,0.012365000000000001,0.012365000000000001,0.012365000000000001,0.012365000000000001,0.012365000000000001,0.012455,0.012455,0.012455,0.012455,0.012455,0.012815,0.012815,0.012815,0.012815,0.012815,0.013125000000000001,0.013125000000000001,0.013125000000000001,0.013125000000000001,0.013125000000000001,0.013115,0.013115,0.013115,0.013115,0.013115
LUX,0.016385,0.016385,0.016385,0.016385,0.016385,0.013545,0.013545,0.013545,0.013545,0.013545,0.012065000000000001,0.012065000000000001,0.012065000000000001,0.012065000000000001,0.012065000000000001,0.011075,0.011075,0.011075,0.011075,0.011075,0.01003,0.01003,0.01003,0.01003,0.01003,0.00897,0.00897,0.00897,0.00897,0.00897,0.008645,0.008645,0.008645,0.008645,0.008645,0.008150000000000001,0.008150000000000001,0.008150000000000001,0.008150000000000001,0.008150000000000001,0.00773,0.00773,0.00773,0.00773,0.00773,0.007275,0.007275,0.007275,0.007275,0.007275,0.007005,0.007005,0.007005,0.007005,0.007005,0.006975,0.006975,0.006975,0.006975,0.006975,0.007379999999999999,0.007379999999999999,0.007379999999999999,0.007379999999999999,0.007379999999999999,0.008365,0.008365,0.008365,0.008365,0.008365,0.008705000000000001,0.008705000000000001,0.008705000000000001,0.008705000000000001,0.008705000000000001,0.009004999999999999,0.009004999999999999,0.009004999999999999,0.009004999999999999,0.009004999999999999
LVA,0.035865,0.035865,0.035865,0.035865,0.035865,0.030695,0.030695,0.030695,0.030695,0.030695,0.02452,0.02452,0.02452,0.02452,0.02452,0.0191,0.0191,0.0191,0.0191,0.0191,0.015705000000000004,0.015705000000000004,0.015705000000000004,0.015705000000000004,0.015705000000000004,0.01325,0.01325,0.01325,0.01325,0.01325,0.0126,0.0126,0.0126,0.0126,0.0126,0.01396,0.01396,0.01396,0.01396,0.01396,0.01496,0.01496,0.01496,0.01496,0.01496,0.014429999999999998,0.014429999999999998,0.014429999999999998,0.014429999999999998,0.014429999999999998,0.01368,0.01368,0.01368,0.01368,0.01368,0.01384,0.01384,0.01384,0.01384,0.01384,0.013615,0.013615,0.013615,0.013615,0.013615,0.01381,0.01381,0.01381,0.01381,0.01381,0.013635000000000001,0.013635000000000001,0.013635000000000001,0.013635000000000001,0.013635000000000001,0.013315,0.013315,0.013315,0.013315,0.013315
MAC,0.0072699999999999996,0.0072699999999999996,0.0072699999999999996,0.0072699999999999996,0.0072699999999999996,0.006840000000000001,0.006840000000000001,0.006840000000000001,0.006840000000000001,0.006840000000000001,0.00607,0.00607,0.00607,0.00607,0.00607,0.0049499999999999995,0.0049499999999999995,0.0049499999999999995,0.0049499999999999995,0.0049499999999999995,0.00393,0.00393,0.00393,0.00393,0.00393,0.00256,0.00256,0.00256,0.00256,0.00256,0.00215,0.00215,0.00215,0.00215,0.00215,0.0025900000000000003,0.0025900000000000003,0.0025900000000000003,0.0025900000000000003,0.0025900000000000003,0.0024,0.0024,0.0024,0.0024,0.0024,0.00219,0.00219,0.00219,0.00219,0.00219,0.00124,0.00124,0.00124,0.00124,0.00124,0.0012,0.0012,0.0012,0.0012,0.0012,0.00131,0.00131,0.00131,0.00131,0.00131,0.0023499999999999997,0.0023499999999999997,0.0023499999999999997,0.0023499999999999997,0.0023499999999999997,0.00385,0.00385,0.00385,0.00385,0.00385,0.00527,0.00527,0.00527,0.00527,0.00527
MAR,0.04187,0.04187,0.04187,0.04187,0.04187,0.044719999999999996,0.044719999999999996,0.044719999999999996,0.044719999999999996,0.044719999999999996,0.045245,0.045245,0.045245,0.045245,0.045245,0.042635000000000006,0.042635000000000006,0.042635000000000006,0.042635000000000006,0.042635000000000006,0.040505,0.040505,0.040505,0.040505,0.040505,0.03818,0.03818,0.03818,0.03818,0.03818,0.0357,0.0357,0.0357,0.0357,0.0357,0.032475,0.032475,0.032475,0.032475,0.032475,0.028855,0.028855,0.028855,0.028855,0.028855,0.02509,0.02509,0.02509,0.02509,0.02509,0.02156,0.02156,0.02156,0.02156,0.02156,0.018935,0.018935,0.018935,0.018935,0.018935,0.016965,0.016965,0.016965,0.016965,0.016965,0.015505000000000001,0.015505000000000001,0.015505000000000001,0.015505000000000001,0.015505000000000001,0.014374999999999999,0.014374999999999999,0.014374999999999999,0.014374999999999999,0.014374999999999999,0.014459999999999999,0.014459999999999999,0.014459999999999999,0.014459999999999999,0.014459999999999999
MDA,0.09403500000000001,0.09403500000000001,0.09403500000000001,0.09403500000000001,0.09403500000000001,0.07538500000000001,0.07538500000000001,0.07538500000000001,0.07538500000000001,0.07538500000000001,0.05742,0.05742,0.05742,0.05742,0.05742,0.041795,0.041795,0.041795,0.041795,0.041795,0.03099,0.03099,0.03099,0.03099,0.03099,0.023829999999999997,0.023829999999999997,0.023829999999999997,0.023829999999999997,0.023829999999999997,0.019975,0.019975,0.019975,0.019975,0.019975,0.01918,0.01918,0.01918,0.01918,0.01918,0.019305,0.019305,0.019305,0.019305,0.019305,0.01867,0.01867,0.01867,0.01867,0.01867,0.0172,0.0172,0.0172,0.0172,0.0172,0.01702,0.01702,0.01702,0.01702,0.01702,0.01646,0.01646,0.01646,0.01646,0.01646,0.01607,0.01607,0.01607,0.01607,0.01607,0.015145,0.015145,0.015145,0.015145,0.015145,0.01422,0.01422,0.01422,0.01422,0.01422
MDG,0.048705,0.048705,0.048705,0.048705,0.048705,0.053709999999999994,0.053709999999999994,0.053709999999999994,0.053709999999999994,0.053709999999999994,0.056495000000000004,0.056495000000000004,0.056495000000000004,0.056495000000000004,0.056495000000000004,0.056545,0.056545,0.056545,0.056545,0.056545,0.055694999999999995,0.055694999999999995,0.055694999999999995,0.055694999999999995,0.055694999999999995,0.054430000000000006,0.054430000000000006,0.054430000000000006,0.054430000000000006,0.054430000000000006,0.051715,0.051715,0.051715,0.051715,0.051715,0.048530000000000004,0.048530000000000004,0.048530000000000004,0.048530000000000004,0.048530000000000004,0.045149999999999996,0.045149999999999996,0.045149999999999996,0.045149999999999996,0.045149999999999996,0.042115,0.042115,0.042115,0.042115,0.042115,0.038975,0.038975,0.038975,0.038975,0.038975,0.03647,0.03647,0.03647,0.03647,0.03647,0.033745,0.033745,0.033745,0.033745,0.033745,0.03087,0.03087,0.03087,0.03087,0.03087,0.02801,0.02801,0.02801,0.02801,0.02801,0.025209999999999996,0.025209999999999996,0.025209999999999996,0.025209999999999996,0.025209999999999996
MDV,0.025645,0.025645,0.025645,0.025645,0.025645,0.029635,0.029635,0.029635,0.029635,0.029635,0.032314999999999997,0.032314999999999997,0.032314999999999997,0.032314999999999997,0.032314999999999997,0.03236,0.03236,0.03236,0.03236,0.03236,0.03168,0.03168,0.03168,0.03168,0.03168,0.0296,0.0296,0.0296,0.0296,0.0296,0.029315,0.029315,0.029315,0.029315,0.029315,0.028515,0.028515,0.028515,0.028515,0.028515,0.027155,0.027155,0.027155,0.027155,0.027155,0.023755,0.023755,0.023755,0.023755,0.023755,0.020725,0.020725,0.020725,0.020725,0.020725,0.018115,0.018115,0.018115,0.018115,0.018115,0.01608,0.01608,0.01608,0.01608,0.01608,0.015155,0.015155,0.015155,0.015155,0.015155,0.014335,0.014335,0.014335,0.014335,0.014335,0.014475,0.014475,0.014475,0.014475,0.014475
MEX,0.029045,0.029045,0.029045,0.029045,0.029045,0.02943,0.02943,0.02943,0.02943,0.02943,0.029805,0.029805,0.029805,0.029805,0.029805,0.02836,0.02836,0.02836,0.02836,0.02836,0.026345,0.026345,0.026345,0.026345,0.026345,0.023794999999999997,0.023794999999999997,0.023794999999999997,0.023794999999999997,0.023794999999999997,0.02151,0.02151,0.02151,0.02151,0.02151,0.01999,0.01999,0.01999,0.01999,0.01999,0.018955,0.018955,0.018955,0.018955,0.018955,0.017955000000000002,0.017955000000000002,0.017955000000000002,0.017955000000000002,0.017955000000000002,0.017095,0.017095,0.017095,0.017095,0.017095,0.01638,0.01638,0.01638,0.01638,0.01638,0.016075,0.016075,0.016075,0.016075,0.016075,0.01569,0.01569,0.01569,0.01569,0.01569,0.01523,0.01523,0.01523,0.01523,0.01523,0.01491,0.01491,0.01491,0.01491,0.01491
MKD,0.046945,0.046945,0.046945,0.046945,0.046945,0.041479999999999996,0.041479999999999996,0.041479999999999996,0.041479999999999996,0.041479999999999996,0.03537,0.03537,0.03537,0.03537,0.03537,0.028795,0.028795,0.028795,0.028795,0.028795,0.023065000000000002,0.023065000000000002,0.023065000000000002,0.023065000000000002,0.023065000000000002,0.018795,0.018795,0.018795,0.018795,0.018795,0.016715,0.016715,0.016715,0.016715,0.016715,0.015855,0.015855,0.015855,0.015855,0.015855,0.015605,0.015605,0.015605,0.015605,0.015605,0.014845,0.014845,0.014845,0.014845,0.014845,0.0138,0.0138,0.0138,0.0138,0.0138,0.013045000000000001,0.013045000000000001,0.013045000000000001,0.013045000000000001,0.013045000000000001,0.012539999999999999,0.012539999999999999,0.012539999999999999,0.012539999999999999,0.012539999999999999,0.012560000000000002,0.012560000000000002,0.012560000000000002,0.012560000000000002,0.012560000000000002,0.012715,0.012715,0.012715,0.012715,0.012715,0.012539999999999999,0.012539999999999999,0.012539999999999999,0.012539999999999999,0.012539999999999999
MLI,0.05008,0.05008,0.05008,0.05008,0.05008,0.057745,0.057745,0.057745,0.057745,0.057745,0.061674999999999994,0.061674999999999994,0.061674999999999994,0.061674999999999994,0.061674999999999994,0.061545,0.061545,0.061545,0.061545,0.061545,0.05824,0.05824,0.05824,0.05824,0.05824,0.05190500000000001,0.05190500000000001,0.05190500000000001,0.05190500000000001,0.05190500000000001,0.047,0.047,0.047,0.047,0.047,0.04371,0.04371,0.04371,0.04371,0.04371,0.041435,0.041435,0.041435,0.041435,0.041435,0.038955,0.038955,0.038955,0.038955,0.038955,0.036254999999999996,0.036254999999999996,0.036254999999999996,0.036254999999999996,0.036254999999999996,0.033565,0.033565,0.033565,0.033565,0.033565,0.030765,0.030765,0.030765,0.030765,0.030765,0.028015,0.028015,0.028015,0.028015,0.028015,0.02547,0.02547,0.02547,0.02547,0.02547,0.023099999999999996,0.023099999999999996,0.023099999999999996,0.023099999999999996,0.023099999999999996
MLT,0.031159999999999997,0.031159999999999997,0.031159999999999997,0.031159999999999997,0.031159999999999997,0.029945,0.029945,0.029945,0.029945,0.029945,0.027585000000000002,0.027585000000000002,0.027585000000000002,0.027585000000000002,0.027585000000000002,0.02326,0.02326,0.02326,0.02326,0.02326,0.019065,0.019065,0.019065,0.019065,0.019065,0.015465,0.015465,0.015465,0.015465,0.015465,0.01318,0.01318,0.01318,0.01318,0.01318,0.011609999999999999,0.011609999999999999,0.011609999999999999,0.011609999999999999,0.011609999999999999,0.01131,0.01131,0.01131,0.01131,0.01131,0.011179999999999999,0.011179999999999999,0.011179999999999999,0.011179999999999999,0.011179999999999999,0.01122,0.01122,0.01122,0.01122,0.01122,0.01117,0.01117,0.01117,0.01117,0.01117,0.01081,0.01081,0.01081,0.01081,0.01081,0.011235000000000002,0.011235000000000002,0.011235000000000002,0.011235000000000002,0.011235000000000002,0.011130000000000001,0.011130000000000001,0.011130000000000001,0.011130000000000001,0.011130000000000001,0.01167,0.01167,0.01167,0.01167,0.01167
MMR,0.05765,0.05765,0.05765,0.05765,0.05765,0.057640000000000004,0.057640000000000004,0.057640000000000004,0.057640000000000004,0.057640000000000004,0.05558,0.05558,0.05558,0.05558,0.05558,0.05087,0.05087,0.05087,0.05087,0.05087,0.04627,0.04627,0.04627,0.04627,0.04627,0.041280000000000004,0.041280000000000004,0.041280000000000004,0.041280000000000004,0.041280000000000004,0.03701,0.03701,0.03701,0.03701,0.03701,0.03343,0.03343,0.03343,0.03343,0.03343,0.0301,0.0301,0.0301,0.0301,0.0301,0.0273,0.0273,0.0273,0.0273,0.0273,0.02465,0.02465,0.02465,0.02465,0.02465,0.023090000000000003,0.023090000000000003,0.023090000000000003,0.023090000000000003,0.023090000000000003,0.02169,0.02169,0.02169,0.02169,0.02169,0.02059,0.02059,0.02059,0.02059,0.02059,0.01957,0.01957,0.01957,0.01957,0.01957,0.01832,0.01832,0.01832,0.01832,0.01832
MNE,0.02691,0.02691,0.02691,0.02691,0.02691,0.02993,0.02993,0.02993,0.02993,0.02993,0.029249999999999998,0.029249999999999998,0.029249999999999998,0.029249999999999998,0.029249999999999998,0.02642,0.02642,0.02642,0.02642,0.02642,0.02229,0.02229,0.02229,0.02229,0.02229,0.01869,0.01869,0.01869,0.01869,0.01869,0.01736,0.01736,0.01736,0.01736,0.01736,0.01677,0.01677,0.01677,0.01677,0.01677,0.015260000000000001,0.015260000000000001,0.015260000000000001,0.015260000000000001,0.015260000000000001,0.01353,0.01353,0.01353,0.01353,0.01353,0.012150000000000001,0.012150000000000001,0.012150000000000001,0.012150000000000001,0.012150000000000001,0.01135,0.01135,0.01135,0.01135,0.01135,0.01196,0.01196,0.01196,0.01196,0.01196,0.012159999999999999,0.012159999999999999,0.012159999999999999,0.012159999999999999,0.012159999999999999,0.01204,0.01204,0.01204,0.01204,0.01204,0.012849999999999999,0.012849999999999999,0.012849999999999999,0.012849999999999999,0.012849999999999999
MNG,0.058505,0.058505,0.058505,0.058505,0.058505,0.053665,0.053665,0.053665,0.053665,0.053665,0.046435,0.046435,0.046435,0.046435,0.046435,0.03846,0.03846,0.03846,0.03846,0.03846,0.032385000000000004,0.032385000000000004,0.032385000000000004,0.032385000000000004,0.032385000000000004,0.027604999999999998,0.027604999999999998,0.027604999999999998,0.027604999999999998,0.027604999999999998,0.024024999999999998,0.024024999999999998,0.024024999999999998,0.024024999999999998,0.024024999999999998,0.021699999999999997,0.021699999999999997,0.021699999999999997,0.021699999999999997,0.021699999999999997,0.019465000000000003,0.019465000000000003,0.019465000000000003,0.019465000000000003,0.019465000000000003,0.01713,0.01713,0.01713,0.01713,0.01713,0.014445,0.014445,0.014445,0.014445,0.014445,0.013005,0.013005,0.013005,0.013005,0.013005,0.012095,0.012095,0.012095,0.012095,0.012095,0.01154,0.01154,0.01154,0.01154,0.01154,0.011,0.011,0.011,0.011,0.011,0.010280000000000001,0.010280000000000001,0.010280000000000001,0.010280000000000001,0.010280000000000001
MOZ,0.0541,0.0541,0.0541,0.0541,0.0541,0.05584,0.05584,0.05584,0.05584,0.05584,0.057190000000000005,0.057190000000000005,0.057190000000000005,0.057190000000000005,0.057190000000000005,0.055925,0.055925,0.055925,0.055925,0.055925,0.05516,0.05516,0.05516,0.05516,0.05516,0.05434,0.05434,0.05434,0.05434,0.05434,0.053325000000000004,0.053325000000000004,0.053325000000000004,0.053325000000000004,0.053325000000000004,0.051449999999999996,0.051449999999999996,0.051449999999999996,0.051449999999999996,0.051449999999999996,0.048555,0.048555,0.048555,0.048555,0.048555,0.04511,0.04511,0.04511,0.04511,0.04511,0.04146,0.04146,0.04146,0.04146,0.04146,0.037970000000000004,0.037970000000000004,0.037970000000000004,0.037970000000000004,0.037970000000000004,0.034475,0.034475,0.034475,0.034475,0.034475,0.031129999999999998,0.031129999999999998,0.031129999999999998,0.031129999999999998,0.031129999999999998,0.028075000000000003,0.028075000000000003,0.028075000000000003,0.028075000000000003,0.028075000000000003,0.025275,0.025275,0.025275,0.025275,0.025275
MRT,0.03944,0.03944,0.03944,0.03944,0.03944,0.043115,0.043115,0.043115,0.043115,0.043115,0.04351000000000001,0.04351000000000001,0.04351000000000001,0.04351000000000001,0.04351000000000001,0.04321,0.04321,0.04321,0.04321,0.04321,0.04368,0.04368,0.04368,0.04368,0.04368,0.043605,0.043605,0.043605,0.043605,0.043605,0.04214,0.04214,0.04214,0.04214,0.04214,0.03957,0.03957,0.03957,0.03957,0.03957,0.03622,0.03622,0.03622,0.03622,0.03622,0.032534999999999994,0.032534999999999994,0.032534999999999994,0.032534999999999994,0.032534999999999994,0.029065,0.029065,0.029065,0.029065,0.029065,0.026160000000000003,0.026160000000000003,0.026160000000000003,0.026160000000000003,0.026160000000000003,0.023585,0.023585,0.023585,0.023585,0.023585,0.021384999999999998,0.021384999999999998,0.021384999999999998,0.021384999999999998,0.021384999999999998,0.019485000000000002,0.019485000000000002,0.019485000000000002,0.019485000000000002,0.019485000000000002,0.017759999999999998,0.017759999999999998,0.017759999999999998,0.017759999999999998,0.017759999999999998
MUS,0.022875000000000003,0.022875000000000003,0.022875000000000003,0.022875000000000003,0.022875000000000003,0.024165000000000002,0.024165000000000002,0.024165000000000002,0.024165000000000002,0.024165000000000002,0.02569,0.02569,0.02569,0.02569,0.02569,0.026975,0.026975,0.026975,0.026975,0.026975,0.027055,0.027055,0.027055,0.027055,0.027055,0.027345,0.027345,0.027345,0.027345,0.027345,0.025709999999999997,0.025709999999999997,0.025709999999999997,0.025709999999999997,0.025709999999999997,0.023415,0.023415,0.023415,0.023415,0.023415,0.02112,0.02112,0.02112,0.02112,0.02112,0.0214,0.0214,0.0214,0.0214,0.0214,0.02111,0.02111,0.02111,0.02111,0.02111,0.02043,0.02043,0.02043,0.02043,0.02043,0.018905,0.018905,0.018905,0.018905,0.018905,0.01813,0.01813,0.01813,0.01813,0.01813,0.017419999999999998,0.017419999999999998,0.017419999999999998,0.017419999999999998,0.017419999999999998,0.016604999999999998,0.016604999999999998,0.016604999999999998,0.016604999999999998,0.016604999999999998
MWI,0.052360000000000004,0.052360000000000004,0.052360000000000004,0.052360000000000004,0.052360000000000004,0.05913,0.05913,0.05913,0.05913,0.05913,0.06155000000000001,0.06155000000000001,0.06155000000000001,0.06155000000000001,0.06155000000000001,0.06118,0.06118,0.06118,0.06118,0.06118,0.05961000000000001,0.05961000000000001,0.05961000000000001,0.05961000000000001,0.05961000000000001,0.05783,0.05783,0.05783,0.05783,0.05783,0.055195,0.055195,0.055195,0.055195,0.055195,0.052419999999999994,0.052419999999999994,0.052419999999999994,0.052419999999999994,0.052419999999999994,0.049174999999999996,0.049174999999999996,0.049174999999999996,0.049174999999999996,0.049174999999999996,0.045815,0.045815,0.045815,0.045815,0.045815,0.042035,0.042035,0.042035,0.042035,0.042035,0.0383,0.0383,0.0383,0.0383,0.0383,0.03465,0.03465,0.03465,0.03465,0.03465,0.031295,0.031295,0.031295,0.031295,0.031295,0.028290000000000003,0.028290000000000003,0.028290000000000003,0.028290000000000003,0.028290000000000003,0.025585,0.025585,0.025585,0.025585,0.025585
MYS,0.029005000000000003,0.029005000000000003,0.029005000000000003,0.029005000000000003,0.029005000000000003,0.031195,0.031195,0.031195,0.031195,0.031195,0.03072,0.03072,0.03072,0.03072,0.03072,0.027770000000000003,0.027770000000000003,0.027770000000000003,0.027770000000000003,0.027770000000000003,0.023735,0.023735,0.023735,0.023735,0.023735,0.02054,0.02054,0.02054,0.02054,0.02054,0.018160000000000003,0.018160000000000003,0.018160000000000003,0.018160000000000003,0.018160000000000003,0.01609,0.01609,0.01609,0.01609,0.01609,0.014360000000000001,0.014360000000000001,0.014360000000000001,0.014360000000000001,0.014360000000000001,0.013665,0.013665,0.013665,0.013665,0.013665,0.013819999999999999,0.013819999999999999,0.013819999999999999,0.013819999999999999,0.013819999999999999,0.014204999999999999,0.014204999999999999,0.014204999999999999,0.014204999999999999,0.014204999999999999,0.01436,0.01436,0.01436,0.01436,0.01436,0.01458,0.01458,0.01458,0.01458,0.01458,0.014625,0.014625,0.014625,0.014625,0.014625,0.0143,0.0143,0.0143,0.0143,0.0143
NAM,0.03994,0.03994,0.03994,0.03994,0.03994,0.04215000000000001,0.04215000000000001,0.04215000000000001,0.04215000000000001,0.04215000000000001,0.04002,0.04002,0.04002,0.04002,0.04002,0.036765,0.036765,0.036765,0.036765,0.036765,0.033229999999999996,0.033229999999999996,0.033229999999999996,0.033229999999999996,0.033229999999999996,0.029564999999999998,0.029564999999999998,0.029564999999999998,0.029564999999999998,0.029564999999999998,0.026154999999999998,0.026154999999999998,0.026154999999999998,0.026154999999999998,0.026154999999999998,0.02305,0.02305,0.02305,0.02305,0.02305,0.02037,0.02037,0.02037,0.02037,0.02037,0.018135,0.018135,0.018135,0.018135,0.018135,0.016364999999999998,0.016364999999999998,0.016364999999999998,0.016364999999999998,0.016364999999999998,0.015405,0.015405,0.015405,0.015405,0.015405,0.015075,0.015075,0.015075,0.015075,0.015075,0.015245,0.015245,0.015245,0.015245,0.015245,0.015445,0.015445,0.015445,0.015445,0.015445,0.015309999999999997,0.015309999999999997,0.015309999999999997,0.015309999999999997,0.015309999999999997
NCL,0.02748,0.02748,0.02748,0.02748,0.02748,0.028319999999999998,0.028319999999999998,0.028319999999999998,0.028319999999999998,0.028319999999999998,0.026629999999999997,0.026629999999999997,0.026629999999999997,0.026629999999999997,0.026629999999999997,0.024140000000000002,0.024140000000000002,0.024140000000000002,0.024140000000000002,0.024140000000000002,0.02073,0.02073,0.02073,0.02073,0.02073,0.01763,0.01763,0.01763,0.01763,0.01763,0.01542,0.01542,0.01542,0.01542,0.01542,0.013540000000000002,0.013540000000000002,0.013540000000000002,0.013540000000000002,0.013540000000000002,0.01269,0.01269,0.01269,0.01269,0.01269,0.011279999999999998,0.011279999999999998,0.011279999999999998,0.011279999999999998,0.011279999999999998,0.01006,0.01006,0.01006,0.01006,0.01006,0.01027,0.01027,0.01027,0.01027,0.01027,0.010069999999999999,0.010069999999999999,0.010069999999999999,0.010069999999999999,0.010069999999999999,0.0102,0.0102,0.0102,0.0102,0.0102,0.01058,0.01058,0.01058,0.01058,0.01058,0.01159,0.01159,0.01159,0.01159,0.01159
NER,0.04924,0.04924,0.04924,0.04924,0.04924,0.053985,0.053985,0.053985,0.053985,0.053985,0.056894999999999994,0.056894999999999994,0.056894999999999994,0.056894999999999994,0.056894999999999994,0.058690000000000006,0.058690000000000006,0.058690000000000006,0.058690000000000006,0.058690000000000006,0.059095,0.059095,0.059095,0.059095,0.059095,0.058504999999999995,0.058504999999999995,0.058504999999999995,0.058504999999999995,0.058504999999999995,0.05615,0.05615,0.05615,0.05615,0.05615,0.053029999999999994,0.053029999999999994,0.053029999999999994,0.053029999999999994,0.053029999999999994,0.049604999999999996,0.049604999999999996,0.049604999999999996,0.049604999999999996,0.049604999999999996,0.046384999999999996,0.046384999999999996,0.046384999999999996,0.046384999999999996,0.046384999999999996,0.04331,0.04331,0.04331,0.04331,0.04331,0.04049,0.04049,0.04049,0.04049,0.04049,0.037430000000000005,0.037430000000000005,0.037430000000000005,0.037430000000000005,0.037430000000000005,0.034395,0.034395,0.034395,0.034395,0.034395,0.031494999999999995,0.031494999999999995,0.031494999999999995,0.031494999999999995,0.031494999999999995,0.028749999999999998,0.028749999999999998,0.028749999999999998,0.028749999999999998,0.028749999999999998
