Region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
LBR,0.048034999999999994,0.048034999999999994,0.048034999999999994,0.048034999999999994,0.048034999999999994,0.036305000000000004,0.036305000000000004,0.036305000000000004,0.036305000000000004,0.036305000000000004,0.028040000000000002,0.028040000000000002,0.028040000000000002,0.028040000000000002,0.028040000000000002,0.023815000000000003,0.023815000000000003,0.023815000000000003,0.023815000000000003,0.023815000000000003,0.021455000000000002,0.021455000000000002,0.021455000000000002,0.021455000000000002,0.021455000000000002,0.019960000000000002,0.019960000000000002,0.019960000000000002,0.019960000000000002,0.019960000000000002,0.019205,0.019205,0.019205,0.019205,0.019205,0.018675,0.018675,0.018675,0.018675,0.018675,0.01815,0.01815,0.01815,0.01815,0.01815,0.017725,0.017725,0.017725,0.017725,0.017725,0.017265000000000003,0.017265000000000003,0.017265000000000003,0.017265000000000003,0.017265000000000003,0.01674,0.01674,0.01674,0.01674,0.01674,0.01641,0.01641,0.01641,0.01641,0.01641,0.016035,0.016035,0.016035,0.016035,0.016035,0.0156,0.0156,0.0156,0.0156,0.0156,0.015205,0.015205,0.015205,0.015205,0.015205
LBY,0.001554999999999999,0.001554999999999999,0.001554999999999999,0.001554999999999999,0.001554999999999999,0.00546,0.00546,0.00546,0.00546,0.00546,0.008700000000000001,0.008700000000000001,0.008700000000000001,0.008700000000000001,0.008700000000000001,0.009165,0.009165,0.009165,0.009165,0.009165,0.0073999999999999995,0.0073999999999999995,0.0073999999999999995,0.0073999999999999995,0.0073999999999999995,0.005575,0.005575,0.005575,0.005575,0.005575,0.005380000000000001,0.005380000000000001,0.005380000000000001,0.005380000000000001,0.005380000000000001,0.00569,0.00569,0.00569,0.00569,0.00569,0.006,0.006,0.006,0.006,0.006,0.00583,0.00583,0.00583,0.00583,0.00583,0.005705,0.005705,0.005705,0.005705,0.005705,0.00575,0.00575,0.00575,0.00575,0.00575,0.00608,0.00608,0.00608,0.00608,0.00608,0.00673,0.00673,0.00673,0.00673,0.00673,0.007220000000000001,0.007220000000000001,0.007220000000000001,0.007220000000000001,0.007220000000000001,0.00735,0.00735,0.00735,0.00735,0.00735
LCA,0.01168,0.01168,0.01168,0.01168,0.01168,0.012215,0.012215,0.012215,0.012215,0.012215,0.011635,0.011635,0.011635,0.011635,0.011635,0.013045000000000001,0.013045000000000001,0.013045000000000001,0.013045000000000001,0.013045000000000001,0.01348,0.01348,0.01348,0.01348,0.01348,0.012605,0.012605,0.012605,0.012605,0.012605,0.011075000000000002,0.011075000000000002,0.011075000000000002,0.011075000000000002,0.011075000000000002,0.01066,0.01066,0.01066,0.01066,0.01066,0.011045,0.011045,0.011045,0.011045,0.011045,0.011275,0.011275,0.011275,0.011275,0.011275,0.010855,0.010855,0.010855,0.010855,0.010855,0.01035,0.01035,0.01035,0.01035,0.01035,0.009559999999999999,0.009559999999999999,0.009559999999999999,0.009559999999999999,0.009559999999999999,0.009975000000000001,0.009975000000000001,0.009975000000000001,0.009975000000000001,0.009975000000000001,0.009395,0.009395,0.009395,0.009395,0.009395,0.0101,0.0101,0.0101,0.0101,0.0101
LKA,0.016505,0.016505,0.016505,0.016505,0.016505,0.01183,0.01183,0.01183,0.01183,0.01183,0.0099,0.0099,0.0099,0.0099,0.0099,0.010295,0.010295,0.010295,0.010295,0.010295,0.010205,0.010205,0.010205,0.010205,0.010205,0.009815,0.009815,0.009815,0.009815,0.009815,0.00934,0.00934,0.00934,0.00934,0.00934,0.00892,0.00892,0.00892,0.00892,0.00892,0.008435,0.008435,0.008435,0.008435,0.008435,0.0074800000000000005,0.0074800000000000005,0.0074800000000000005,0.0074800000000000005,0.0074800000000000005,0.006755,0.006755,0.006755,0.006755,0.006755,0.006635,0.006635,0.006635,0.006635,0.006635,0.006660000000000001,0.006660000000000001,0.006660000000000001,0.006660000000000001,0.006660000000000001,0.006725,0.006725,0.006725,0.006725,0.006725,0.006595,0.006595,0.006595,0.006595,0.006595,0.0064399999999999995,0.0064399999999999995,0.0064399999999999995,0.0064399999999999995,0.0064399999999999995
LSO,0.012869999999999998,0.012869999999999998,0.012869999999999998,0.012869999999999998,0.012869999999999998,0.015245,0.015245,0.015245,0.015245,0.015245,0.01679,0.01679,0.01679,0.01679,0.01679,0.01878,0.01878,0.01878,0.01878,0.01878,0.018855,0.018855,0.018855,0.018855,0.018855,0.017910000000000002,0.017910000000000002,0.017910000000000002,0.017910000000000002,0.017910000000000002,0.01782,0.01782,0.01782,0.01782,0.01782,0.018015,0.018015,0.018015,0.018015,0.018015,0.01824,0.01824,0.01824,0.01824,0.01824,0.018295,0.018295,0.018295,0.018295,0.018295,0.01767,0.01767,0.01767,0.01767,0.01767,0.01703,0.01703,0.01703,0.01703,0.01703,0.016419999999999997,0.016419999999999997,0.016419999999999997,0.016419999999999997,0.016419999999999997,0.015865,0.015865,0.015865,0.015865,0.015865,0.015325,0.015325,0.015325,0.015325,0.015325,0.015,0.015,0.015,0.015,0.015
LTU,0.021765,0.021765,0.021765,0.021765,0.021765,0.0133,0.0133,0.0133,0.0133,0.0133,0.010185,0.010185,0.010185,0.010185,0.010185,0.008785000000000001,0.008785000000000001,0.008785000000000001,0.008785000000000001,0.008785000000000001,0.00724,0.00724,0.00724,0.00724,0.00724,0.0054600000000000004,0.0054600000000000004,0.0054600000000000004,0.0054600000000000004,0.0054600000000000004,0.005005,0.005005,0.005005,0.005005,0.005005,0.006274999999999999,0.006274999999999999,0.006274999999999999,0.006274999999999999,0.006274999999999999,0.00847,0.00847,0.00847,0.00847,0.00847,0.0098,0.0098,0.0098,0.0098,0.0098,0.00964,0.00964,0.00964,0.00964,0.00964,0.008579999999999999,0.008579999999999999,0.008579999999999999,0.008579999999999999,0.008579999999999999,0.00781,0.00781,0.00781,0.00781,0.00781,0.007699999999999999,0.007699999999999999,0.007699999999999999,0.007699999999999999,0.007699999999999999,0.008369999999999999,0.008369999999999999,0.008369999999999999,0.008369999999999999,0.008369999999999999,0.00917,0.00917,0.00917,0.00917,0.00917
LUX,0.012495,0.012495,0.012495,0.012495,0.012495,0.0092,0.0092,0.0092,0.0092,0.0092,0.008045,0.008045,0.008045,0.008045,0.008045,0.00777,0.00777,0.00777,0.00777,0.00777,0.007125,0.007125,0.007125,0.007125,0.007125,0.00699,0.00699,0.00699,0.00699,0.00699,0.00687,0.00687,0.00687,0.00687,0.00687,0.006805,0.006805,0.006805,0.006805,0.006805,0.006445,0.006445,0.006445,0.006445,0.006445,0.00601,0.00601,0.00601,0.00601,0.00601,0.005685,0.005685,0.005685,0.005685,0.005685,0.005444999999999999,0.005444999999999999,0.005444999999999999,0.005444999999999999,0.005444999999999999,0.005339999999999999,0.005339999999999999,0.005339999999999999,0.005339999999999999,0.005339999999999999,0.00553,0.00553,0.00553,0.00553,0.00553,0.005770000000000001,0.005770000000000001,0.005770000000000001,0.005770000000000001,0.005770000000000001,0.005655,0.005655,0.005655,0.005655,0.005655
LVA,0.028725,0.028725,0.028725,0.028725,0.028725,0.020124999999999997,0.020124999999999997,0.020124999999999997,0.020124999999999997,0.020124999999999997,0.01371,0.01371,0.01371,0.01371,0.01371,0.010265,0.010265,0.010265,0.010265,0.010265,0.008624999999999999,0.008624999999999999,0.008624999999999999,0.008624999999999999,0.008624999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006345,0.006345,0.006345,0.006345,0.006345,0.007665,0.007665,0.007665,0.007665,0.007665,0.00887,0.00887,0.00887,0.00887,0.00887,0.009105,0.009105,0.009105,0.009105,0.009105,0.008865000000000001,0.008865000000000001,0.008865000000000001,0.008865000000000001,0.008865000000000001,0.008895,0.008895,0.008895,0.008895,0.008895,0.008385,0.008385,0.008385,0.008385,0.008385,0.008305,0.008305,0.008305,0.008305,0.008305,0.00872,0.00872,0.00872,0.00872,0.00872,0.00906,0.00906,0.00906,0.00906,0.00906
MAC,0.0032400000000000003,0.0032400000000000003,0.0032400000000000003,0.0032400000000000003,0.0032400000000000003,0.00154,0.00154,0.00154,0.00154,0.00154,0.00158,0.00158,0.00158,0.00158,0.00158,9.6e-4,9.6e-4,9.6e-4,9.6e-4,9.6e-4,7.000000000000001e-4,7.000000000000001e-4,7.000000000000001e-4,7.000000000000001e-4,7.000000000000001e-4,3.7999999999999997e-4,3.7999999999999997e-4,3.7999999999999997e-4,3.7999999999999997e-4,3.7999999999999997e-4,-4.7e-4,-4.7e-4,-4.7e-4,-4.7e-4,-4.7e-4,5.899999999999999e-4,5.899999999999999e-4,5.899999999999999e-4,5.899999999999999e-4,5.899999999999999e-4,0.00191,0.00191,0.00191,0.00191,0.00191,0.00247,0.00247,0.00247,0.00247,0.00247,0.00166,0.00166,0.00166,0.00166,0.00166,0.00116,0.00116,0.00116,0.00116,0.00116,2.7e-4,2.7e-4,2.7e-4,2.7e-4,2.7e-4,-1e-5,-1e-5,-1e-5,-1e-5,-1e-5,1e-5,1e-5,1e-5,1e-5,1e-5,6e-5,6e-5,6e-5,6e-5,6e-5
MAR,0.02044,0.02044,0.02044,0.02044,0.02044,0.01756,0.01756,0.01756,0.01756,0.01756,0.01584,0.01584,0.01584,0.01584,0.01584,0.014415,0.014415,0.014415,0.014415,0.014415,0.012174999999999998,0.012174999999999998,0.012174999999999998,0.012174999999999998,0.012174999999999998,0.01021,0.01021,0.01021,0.01021,0.01021,0.009385000000000001,0.009385000000000001,0.009385000000000001,0.009385000000000001,0.009385000000000001,0.00944,0.00944,0.00944,0.00944,0.00944,0.010145000000000001,0.010145000000000001,0.010145000000000001,0.010145000000000001,0.010145000000000001,0.010585,0.010585,0.010585,0.010585,0.010585,0.010294999999999999,0.010294999999999999,0.010294999999999999,0.010294999999999999,0.010294999999999999,0.00927,0.00927,0.00927,0.00927,0.00927,0.008185,0.008185,0.008185,0.008185,0.008185,0.007679999999999999,0.007679999999999999,0.007679999999999999,0.007679999999999999,0.007679999999999999,0.00774,0.00774,0.00774,0.00774,0.00774,0.008154999999999999,0.008154999999999999,0.008154999999999999,0.008154999999999999,0.008154999999999999
MDA,0.08141999999999999,0.08141999999999999,0.08141999999999999,0.08141999999999999,0.08141999999999999,0.058234999999999995,0.058234999999999995,0.058234999999999995,0.058234999999999995,0.058234999999999995,0.03923,0.03923,0.03923,0.03923,0.03923,0.027015,0.027015,0.027015,0.027015,0.027015,0.01941,0.01941,0.01941,0.01941,0.01941,0.014610000000000001,0.014610000000000001,0.014610000000000001,0.014610000000000001,0.014610000000000001,0.01252,0.01252,0.01252,0.01252,0.01252,0.012835000000000001,0.012835000000000001,0.012835000000000001,0.012835000000000001,0.012835000000000001,0.014085,0.014085,0.014085,0.014085,0.014085,0.014225,0.014225,0.014225,0.014225,0.014225,0.013630000000000001,0.013630000000000001,0.013630000000000001,0.013630000000000001,0.013630000000000001,0.01321,0.01321,0.01321,0.01321,0.01321,0.012495,0.012495,0.012495,0.012495,0.012495,0.012240000000000001,0.012240000000000001,0.012240000000000001,0.012240000000000001,0.012240000000000001,0.01216,0.01216,0.01216,0.01216,0.01216,0.01214,0.01214,0.01214,0.01214,0.01214
MDG,0.027065,0.027065,0.027065,0.027065,0.027065,0.02388,0.02388,0.02388,0.02388,0.02388,0.020405,0.020405,0.020405,0.020405,0.020405,0.01891,0.01891,0.01891,0.01891,0.01891,0.0179,0.0179,0.0179,0.0179,0.0179,0.01738,0.01738,0.01738,0.01738,0.01738,0.017055,0.017055,0.017055,0.017055,0.017055,0.016675,0.016675,0.016675,0.016675,0.016675,0.01634,0.01634,0.01634,0.01634,0.01634,0.01601,0.01601,0.01601,0.01601,0.01601,0.015475000000000001,0.015475000000000001,0.015475000000000001,0.015475000000000001,0.015475000000000001,0.014974999999999999,0.014974999999999999,0.014974999999999999,0.014974999999999999,0.014974999999999999,0.01436,0.01436,0.01436,0.01436,0.01436,0.01386,0.01386,0.01386,0.01386,0.01386,0.013445,0.013445,0.013445,0.013445,0.013445,0.013179999999999999,0.013179999999999999,0.013179999999999999,0.013179999999999999,0.013179999999999999
MDV,0.017675,0.017675,0.017675,0.017675,0.017675,0.014325000000000001,0.014325000000000001,0.014325000000000001,0.014325000000000001,0.014325000000000001,0.013069999999999998,0.013069999999999998,0.013069999999999998,0.013069999999999998,0.013069999999999998,0.012190000000000001,0.012190000000000001,0.012190000000000001,0.012190000000000001,0.012190000000000001,0.011875,0.011875,0.011875,0.011875,0.011875,0.010034999999999999,0.010034999999999999,0.010034999999999999,0.010034999999999999,0.010034999999999999,0.00878,0.00878,0.00878,0.00878,0.00878,0.00842,0.00842,0.00842,0.00842,0.00842,0.009389999999999999,0.009389999999999999,0.009389999999999999,0.009389999999999999,0.009389999999999999,0.009940000000000001,0.009940000000000001,0.009940000000000001,0.009940000000000001,0.009940000000000001,0.0095,0.0095,0.0095,0.0095,0.0095,0.008095,0.008095,0.008095,0.008095,0.008095,0.00696,0.00696,0.00696,0.00696,0.00696,0.00624,0.00624,0.00624,0.00624,0.00624,0.006385,0.006385,0.006385,0.006385,0.006385,0.006725,0.006725,0.006725,0.006725,0.006725
MEX,0.021089999999999998,0.021089999999999998,0.021089999999999998,0.021089999999999998,0.021089999999999998,0.01736,0.01736,0.01736,0.01736,0.01736,0.014730000000000002,0.014730000000000002,0.014730000000000002,0.014730000000000002,0.014730000000000002,0.012230000000000001,0.012230000000000001,0.012230000000000001,0.012230000000000001,0.012230000000000001,0.01065,0.01065,0.01065,0.01065,0.01065,0.010610000000000001,0.010610000000000001,0.010610000000000001,0.010610000000000001,0.010610000000000001,0.010605,0.010605,0.010605,0.010605,0.010605,0.0098,0.0098,0.0098,0.0098,0.0098,0.00901,0.00901,0.00901,0.00901,0.00901,0.00817,0.00817,0.00817,0.00817,0.00817,0.007755,0.007755,0.007755,0.007755,0.007755,0.007390000000000001,0.007390000000000001,0.007390000000000001,0.007390000000000001,0.007390000000000001,0.0070799999999999995,0.0070799999999999995,0.0070799999999999995,0.0070799999999999995,0.0070799999999999995,0.006865,0.006865,0.006865,0.006865,0.006865,0.006655,0.006655,0.006655,0.006655,0.006655,0.006565,0.006565,0.006565,0.006565,0.006565
MKD,0.03995,0.03995,0.03995,0.03995,0.03995,0.031135,0.031135,0.031135,0.031135,0.031135,0.02429,0.02429,0.02429,0.02429,0.02429,0.019200000000000002,0.019200000000000002,0.019200000000000002,0.019200000000000002,0.019200000000000002,0.014935,0.014935,0.014935,0.014935,0.014935,0.012165,0.012165,0.012165,0.012165,0.012165,0.011045,0.011045,0.011045,0.011045,0.011045,0.010624999999999999,0.010624999999999999,0.010624999999999999,0.010624999999999999,0.010624999999999999,0.0108,0.0108,0.0108,0.0108,0.0108,0.010775,0.010775,0.010775,0.010775,0.010775,0.010415,0.010415,0.010415,0.010415,0.010415,0.009665,0.009665,0.009665,0.009665,0.009665,0.009185,0.009185,0.009185,0.009185,0.009185,0.00894,0.00894,0.00894,0.00894,0.00894,0.008885,0.008885,0.008885,0.008885,0.008885,0.00895,0.00895,0.00895,0.00895,0.00895
MLI,0.021335,0.021335,0.021335,0.021335,0.021335,0.01968,0.01968,0.01968,0.01968,0.01968,0.017945000000000003,0.017945000000000003,0.017945000000000003,0.017945000000000003,0.017945000000000003,0.017455000000000002,0.017455000000000002,0.017455000000000002,0.017455000000000002,0.017455000000000002,0.0168,0.0168,0.0168,0.0168,0.0168,0.016365,0.016365,0.016365,0.016365,0.016365,0.016015,0.016015,0.016015,0.016015,0.016015,0.015524999999999999,0.015524999999999999,0.015524999999999999,0.015524999999999999,0.015524999999999999,0.015005000000000001,0.015005000000000001,0.015005000000000001,0.015005000000000001,0.015005000000000001,0.014635,0.014635,0.014635,0.014635,0.014635,0.014135,0.014135,0.014135,0.014135,0.014135,0.013815,0.013815,0.013815,0.013815,0.013815,0.013489999999999999,0.013489999999999999,0.013489999999999999,0.013489999999999999,0.013489999999999999,0.013175,0.013175,0.013175,0.013175,0.013175,0.012915,0.012915,0.012915,0.012915,0.012915,0.012705,0.012705,0.012705,0.012705,0.012705
MLT,0.018805,0.018805,0.018805,0.018805,0.018805,0.019054999999999996,0.019054999999999996,0.019054999999999996,0.019054999999999996,0.019054999999999996,0.01823,0.01823,0.01823,0.01823,0.01823,0.016285,0.016285,0.016285,0.016285,0.016285,0.013580000000000002,0.013580000000000002,0.013580000000000002,0.013580000000000002,0.013580000000000002,0.01138,0.01138,0.01138,0.01138,0.01138,0.010095,0.010095,0.010095,0.010095,0.010095,0.00922,0.00922,0.00922,0.00922,0.00922,0.00996,0.00996,0.00996,0.00996,0.00996,0.01005,0.01005,0.01005,0.01005,0.01005,0.01012,0.01012,0.01012,0.01012,0.01012,0.00941,0.00941,0.00941,0.00941,0.00941,0.008565,0.008565,0.008565,0.008565,0.008565,0.008265000000000002,0.008265000000000002,0.008265000000000002,0.008265000000000002,0.008265000000000002,0.00803,0.00803,0.00803,0.00803,0.00803,0.008405,0.008405,0.008405,0.008405,0.008405
MMR,0.038650000000000004,0.038650000000000004,0.038650000000000004,0.038650000000000004,0.038650000000000004,0.02505,0.02505,0.02505,0.02505,0.02505,0.01433,0.01433,0.01433,0.01433,0.01433,0.01107,0.01107,0.01107,0.01107,0.01107,0.00936,0.00936,0.00936,0.00936,0.00936,0.00699,0.00699,0.00699,0.00699,0.00699,0.005580000000000001,0.005580000000000001,0.005580000000000001,0.005580000000000001,0.005580000000000001,0.0046700000000000005,0.0046700000000000005,0.0046700000000000005,0.0046700000000000005,0.0046700000000000005,0.00466,0.00466,0.00466,0.00466,0.00466,0.00484,0.00484,0.00484,0.00484,0.00484,0.00485,0.00485,0.00485,0.00485,0.00485,0.00444,0.00444,0.00444,0.00444,0.00444,0.0036,0.0036,0.0036,0.0036,0.0036,0.00333,0.00333,0.00333,0.00333,0.00333,0.00329,0.00329,0.00329,0.00329,0.00329,0.00387,0.00387,0.00387,0.00387,0.00387
MNE,0.01954,0.01954,0.01954,0.01954,0.01954,0.01654,0.01654,0.01654,0.01654,0.01654,0.013080000000000001,0.013080000000000001,0.013080000000000001,0.013080000000000001,0.013080000000000001,0.010740000000000001,0.010740000000000001,0.010740000000000001,0.010740000000000001,0.010740000000000001,0.00834,0.00834,0.00834,0.00834,0.00834,0.00709,0.00709,0.00709,0.00709,0.00709,0.00749,0.00749,0.00749,0.00749,0.00749,0.00868,0.00868,0.00868,0.00868,0.00868,0.00874,0.00874,0.00874,0.00874,0.00874,0.00901,0.00901,0.00901,0.00901,0.00901,0.00866,0.00866,0.00866,0.00866,0.00866,0.00776,0.00776,0.00776,0.00776,0.00776,0.00757,0.00757,0.00757,0.00757,0.00757,0.006959999999999999,0.006959999999999999,0.006959999999999999,0.006959999999999999,0.006959999999999999,0.00699,0.00699,0.00699,0.00699,0.00699,0.00711,0.00711,0.00711,0.00711,0.00711
MNG,0.0377,0.0377,0.0377,0.0377,0.0377,0.026475000000000002,0.026475000000000002,0.026475000000000002,0.026475000000000002,0.026475000000000002,0.019174999999999998,0.019174999999999998,0.019174999999999998,0.019174999999999998,0.019174999999999998,0.015,0.015,0.015,0.015,0.015,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.010405,0.010405,0.010405,0.010405,0.010405,0.0098,0.0098,0.0098,0.0098,0.0098,0.009975000000000001,0.009975000000000001,0.009975000000000001,0.009975000000000001,0.009975000000000001,0.009989999999999999,0.009989999999999999,0.009989999999999999,0.009989999999999999,0.009989999999999999,0.00938,0.00938,0.00938,0.00938,0.00938,0.00828,0.00828,0.00828,0.00828,0.00828,0.0077399999999999995,0.0077399999999999995,0.0077399999999999995,0.0077399999999999995,0.0077399999999999995,0.0073950000000000005,0.0073950000000000005,0.0073950000000000005,0.0073950000000000005,0.0073950000000000005,0.007265000000000001,0.007265000000000001,0.007265000000000001,0.007265000000000001,0.007265000000000001,0.007175000000000001,0.007175000000000001,0.007175000000000001,0.007175000000000001,0.007175000000000001,0.006815,0.006815,0.006815,0.006815,0.006815
MOZ,0.029105,0.029105,0.029105,0.029105,0.029105,0.020485,0.020485,0.020485,0.020485,0.020485,0.015989999999999997,0.015989999999999997,0.015989999999999997,0.015989999999999997,0.015989999999999997,0.015465,0.015465,0.015465,0.015465,0.015465,0.01582,0.01582,0.01582,0.01582,0.01582,0.015479999999999999,0.015479999999999999,0.015479999999999999,0.015479999999999999,0.015479999999999999,0.01485,0.01485,0.01485,0.01485,0.01485,0.014695000000000001,0.014695000000000001,0.014695000000000001,0.014695000000000001,0.014695000000000001,0.014714999999999999,0.014714999999999999,0.014714999999999999,0.014714999999999999,0.014714999999999999,0.01431,0.01431,0.01431,0.01431,0.01431,0.014225000000000002,0.014225000000000002,0.014225000000000002,0.014225000000000002,0.014225000000000002,0.013845000000000001,0.013845000000000001,0.013845000000000001,0.013845000000000001,0.013845000000000001,0.013624999999999998,0.013624999999999998,0.013624999999999998,0.013624999999999998,0.013624999999999998,0.01347,0.01347,0.01347,0.01347,0.01347,0.013285,0.013285,0.013285,0.013285,0.013285,0.0132,0.0132,0.0132,0.0132,0.0132
MRT,0.022074999999999997,0.022074999999999997,0.022074999999999997,0.022074999999999997,0.022074999999999997,0.01686,0.01686,0.01686,0.01686,0.01686,0.014975,0.014975,0.014975,0.014975,0.014975,0.014634999999999999,0.014634999999999999,0.014634999999999999,0.014634999999999999,0.014634999999999999,0.015365,0.015365,0.015365,0.015365,0.015365,0.015515,0.015515,0.015515,0.015515,0.015515,0.015545,0.015545,0.015545,0.015545,0.015545,0.01524,0.01524,0.01524,0.01524,0.01524,0.014804999999999999,0.014804999999999999,0.014804999999999999,0.014804999999999999,0.014804999999999999,0.014165,0.014165,0.014165,0.014165,0.014165,0.01343,0.01343,0.01343,0.01343,0.01343,0.013025,0.013025,0.013025,0.013025,0.013025,0.01244,0.01244,0.01244,0.01244,0.01244,0.011885,0.011885,0.011885,0.011885,0.011885,0.011525,0.011525,0.011525,0.011525,0.011525,0.01124,0.01124,0.01124,0.01124,0.01124
MUS,0.013675,0.013675,0.013675,0.013675,0.013675,0.010154999999999999,0.010154999999999999,0.010154999999999999,0.010154999999999999,0.010154999999999999,0.00964,0.00964,0.00964,0.00964,0.00964,0.010625,0.010625,0.010625,0.010625,0.010625,0.011005000000000001,0.011005000000000001,0.011005000000000001,0.011005000000000001,0.011005000000000001,0.011115,0.011115,0.011115,0.011115,0.011115,0.00997,0.00997,0.00997,0.00997,0.00997,0.009025,0.009025,0.009025,0.009025,0.009025,0.00892,0.00892,0.00892,0.00892,0.00892,0.009255,0.009255,0.009255,0.009255,0.009255,0.009819999999999999,0.009819999999999999,0.009819999999999999,0.009819999999999999,0.009819999999999999,0.00975,0.00975,0.00975,0.00975,0.00975,0.009004999999999999,0.009004999999999999,0.009004999999999999,0.009004999999999999,0.009004999999999999,0.00823,0.00823,0.00823,0.00823,0.00823,0.00782,0.00782,0.00782,0.00782,0.00782,0.007885,0.007885,0.007885,0.007885,0.007885
MWI,0.028290000000000003,0.028290000000000003,0.028290000000000003,0.028290000000000003,0.028290000000000003,0.024544999999999997,0.024544999999999997,0.024544999999999997,0.024544999999999997,0.024544999999999997,0.021315,0.021315,0.021315,0.021315,0.021315,0.020205,0.020205,0.020205,0.020205,0.020205,0.01957,0.01957,0.01957,0.01957,0.01957,0.019620000000000002,0.019620000000000002,0.019620000000000002,0.019620000000000002,0.019620000000000002,0.020165000000000002,0.020165000000000002,0.020165000000000002,0.020165000000000002,0.020165000000000002,0.020445,0.020445,0.020445,0.020445,0.020445,0.02049,0.02049,0.02049,0.02049,0.02049,0.020335,0.020335,0.020335,0.020335,0.020335,0.01968,0.01968,0.01968,0.01968,0.01968,0.018985,0.018985,0.018985,0.018985,0.018985,0.018230000000000003,0.018230000000000003,0.018230000000000003,0.018230000000000003,0.018230000000000003,0.01749,0.01749,0.01749,0.01749,0.01749,0.01681,0.01681,0.01681,0.01681,0.01681,0.016195,0.016195,0.016195,0.016195,0.016195
MYS,0.018235,0.018235,0.018235,0.018235,0.018235,0.016365,0.016365,0.016365,0.016365,0.016365,0.0157,0.0157,0.0157,0.0157,0.0157,0.014815,0.014815,0.014815,0.014815,0.014815,0.01269,0.01269,0.01269,0.01269,0.01269,0.010685,0.010685,0.010685,0.010685,0.010685,0.009815,0.009815,0.009815,0.009815,0.009815,0.00935,0.00935,0.00935,0.00935,0.00935,0.009165,0.009165,0.009165,0.009165,0.009165,0.00918,0.00918,0.00918,0.00918,0.00918,0.00932,0.00932,0.00932,0.00932,0.00932,0.009165,0.009165,0.009165,0.009165,0.009165,0.008845,0.008845,0.008845,0.008845,0.008845,0.008490000000000001,0.008490000000000001,0.008490000000000001,0.008490000000000001,0.008490000000000001,0.008205,0.008205,0.008205,0.008205,0.008205,0.00807,0.00807,0.00807,0.00807,0.00807
NAM,0.023969999999999998,0.023969999999999998,0.023969999999999998,0.023969999999999998,0.023969999999999998,0.020655,0.020655,0.020655,0.020655,0.020655,0.018245,0.018245,0.018245,0.018245,0.018245,0.01686,0.01686,0.01686,0.01686,0.01686,0.015195,0.015195,0.015195,0.015195,0.015195,0.013125000000000001,0.013125000000000001,0.013125000000000001,0.013125000000000001,0.013125000000000001,0.011205,0.011205,0.011205,0.011205,0.011205,0.009975000000000001,0.009975000000000001,0.009975000000000001,0.009975000000000001,0.009975000000000001,0.009485,0.009485,0.009485,0.009485,0.009485,0.009215000000000001,0.009215000000000001,0.009215000000000001,0.009215000000000001,0.009215000000000001,0.00893,0.00893,0.00893,0.00893,0.00893,0.008505,0.008505,0.008505,0.008505,0.008505,0.008485,0.008485,0.008485,0.008485,0.008485,0.00866,0.00866,0.00866,0.00866,0.00866,0.00848,0.00848,0.00848,0.00848,0.00848,0.008605000000000002,0.008605000000000002,0.008605000000000002,0.008605000000000002,0.008605000000000002
NCL,0.01663,0.01663,0.01663,0.01663,0.01663,0.01287,0.01287,0.01287,0.01287,0.01287,0.00988,0.00988,0.00988,0.00988,0.00988,0.00883,0.00883,0.00883,0.00883,0.00883,0.00753,0.00753,0.00753,0.00753,0.00753,0.00615,0.00615,0.00615,0.00615,0.00615,0.00485,0.00485,0.00485,0.00485,0.00485,0.0046700000000000005,0.0046700000000000005,0.0046700000000000005,0.0046700000000000005,0.0046700000000000005,0.00437,0.00437,0.00437,0.00437,0.00437,0.00464,0.00464,0.00464,0.00464,0.00464,0.00428,0.00428,0.00428,0.00428,0.00428,0.00379,0.00379,0.00379,0.00379,0.00379,0.00379,0.00379,0.00379,0.00379,0.00379,0.0030399999999999997,0.0030399999999999997,0.0030399999999999997,0.0030399999999999997,0.0030399999999999997,0.0032400000000000003,0.0032400000000000003,0.0032400000000000003,0.0032400000000000003,0.0032400000000000003,0.00316,0.00316,0.00316,0.00316,0.00316
