Model,Scenario,Region,Variable,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
IIASA-WiC POP,SSP5,MKD,Population,million,1.412111345577388e-4,1.412111345577388e-4,1.412111345577388e-4,1.412111345577388e-4,1.412111345577388e-4,1.3881283876485028e-4,1.3881283876485028e-4,1.3881283876485028e-4,1.3881283876485028e-4,1.3881283876485028e-4,1.3748354307045586e-4,1.3748354307045586e-4,1.3748354307045586e-4,1.3748354307045586e-4,1.3748354307045586e-4,1.3696015328838106e-4,1.3696015328838106e-4,1.3696015328838106e-4,1.3696015328838106e-4,1.3696015328838106e-4,1.3710506298927582e-4,1.3710506298927582e-4,1.3710506298927582e-4,1.3710506298927582e-4,1.3710506298927582e-4,1.3771677364985305e-4,1.3771677364985305e-4,1.3771677364985305e-4,1.3771677364985305e-4,1.3771677364985305e-4,1.3846289477772295e-4,1.3846289477772295e-4,1.3846289477772295e-4,1.3846289477772295e-4,1.3846289477772295e-4,1.3909972768956575e-4,1.3909972768956575e-4,1.3909972768956575e-4,1.3909972768956575e-4,1.3909972768956575e-4,1.394805501635586e-4,1.394805501635586e-4,1.394805501635586e-4,1.394805501635586e-4,1.394805501635586e-4,1.389809137962816e-4,1.389809137962816e-4,1.389809137962816e-4,1.389809137962816e-4,1.389809137962816e-4,1.3772079605344918e-4,1.3772079605344918e-4,1.3772079605344918e-4,1.3772079605344918e-4,1.3772079605344918e-4,1.3574576960706853e-4,1.3574576960706853e-4,1.3574576960706853e-4,1.3574576960706853e-4,1.3574576960706853e-4,1.3316027384349235e-4,1.3316027384349235e-4,1.3316027384349235e-4,1.3316027384349235e-4,1.3316027384349235e-4,1.3014418116070016e-4,1.3014418116070016e-4,1.3014418116070016e-4,1.3014418116070016e-4,1.3014418116070016e-4,1.263780709999166e-4,1.263780709999166e-4,1.263780709999166e-4,1.263780709999166e-4,1.263780709999166e-4,1.2184052614581245e-4,1.2184052614581245e-4,1.2184052614581245e-4,1.2184052614581245e-4,1.2184052614581245e-4
IIASA-WiC POP,SSP1,MLI,Population,million,0.0013045424316423554,0.0013045424316423554,0.0013045424316423554,0.0013045424316423554,0.0013045424316423554,0.0013964489820168897,0.0013964489820168897,0.0013964489820168897,0.0013964489820168897,0.0013964489820168897,0.001483712442142183,0.001483712442142183,0.001483712442142183,0.001483712442142183,0.001483712442142183,0.0015699040874213718,0.0015699040874213718,0.0015699040874213718,0.0015699040874213718,0.0015699040874213718,0.0016504881024337144,0.0016504881024337144,0.0016504881024337144,0.0016504881024337144,0.0016504881024337144,0.0017250198576900205,0.0017250198576900205,0.0017250198576900205,0.0017250198576900205,0.0017250198576900205,0.0017939097729518859,0.0017939097729518859,0.0017939097729518859,0.0017939097729518859,0.0017939097729518859,0.0018588690976355168,0.0018588690976355168,0.0018588690976355168,0.0018588690976355168,0.0018588690976355168,0.0019211182114926397,0.0019211182114926397,0.0019211182114926397,0.0019211182114926397,0.0019211182114926397,0.0019829742935339257,0.0019829742935339257,0.0019829742935339257,0.0019829742935339257,0.0019829742935339257,0.002044453282518462,0.002044453282518462,0.002044453282518462,0.002044453282518462,0.002044453282518462,0.0021053854793008624,0.0021053854793008624,0.0021053854793008624,0.0021053854793008624,0.0021053854793008624,0.0021661675781412407,0.0021661675781412407,0.0021661675781412407,0.0021661675781412407,0.0021661675781412407,0.002228053748758908,0.002228053748758908,0.002228053748758908,0.002228053748758908,0.002228053748758908,0.0022909062016806124,0.0022909062016806124,0.0022909062016806124,0.0022909062016806124,0.0022909062016806124,0.0023543598284511266,0.0023543598284511266,0.0023543598284511266,0.0023543598284511266,0.0023543598284511266
IIASA-WiC POP,SSP2,MLI,Population,million,0.001336073781955701,0.001336073781955701,0.001336073781955701,0.001336073781955701,0.001336073781955701,0.001447998286163435,0.001447998286163435,0.001447998286163435,0.001447998286163435,0.001447998286163435,0.0015599587552738083,0.0015599587552738083,0.0015599587552738083,0.0015599587552738083,0.0015599587552738083,0.0016680378197062732,0.0016680378197062732,0.0016680378197062732,0.0016680378197062732,0.0016680378197062732,0.0017707645733275668,0.0017707645733275668,0.0017707645733275668,0.0017707645733275668,0.0017707645733275668,0.001868255032680429,0.001868255032680429,0.001868255032680429,0.001868255032680429,0.001868255032680429,0.0019591066626375225,0.0019591066626375225,0.0019591066626375225,0.0019591066626375225,0.0019591066626375225,0.0020454140249381433,0.0020454140249381433,0.0020454140249381433,0.0020454140249381433,0.0020454140249381433,0.0021267546632585117,0.0021267546632585117,0.0021267546632585117,0.0021267546632585117,0.0021267546632585117,0.002206057250204659,0.002206057250204659,0.002206057250204659,0.002206057250204659,0.002206057250204659,0.0022839437514896323,0.0022839437514896323,0.0022839437514896323,0.0022839437514896323,0.0022839437514896323,0.0023573819460526372,0.0023573819460526372,0.0023573819460526372,0.0023573819460526372,0.0023573819460526372,0.0024265347166037635,0.0024265347166037635,0.0024265347166037635,0.0024265347166037635,0.0024265347166037635,0.0024938463044760946,0.0024938463044760946,0.0024938463044760946,0.0024938463044760946,0.0024938463044760946,0.002559041759650297,0.002559041759650297,0.002559041759650297,0.002559041759650297,0.002559041759650297,0.002618642950186014,0.002618642950186014,0.002618642950186014,0.002618642950186014,0.002618642950186014
IIASA-WiC POP,SSP3,MLI,Population,million,0.0013613139170380306,0.0013613139170380306,0.0013613139170380306,0.0013613139170380306,0.0013613139170380306,0.0014900152803878645,0.0014900152803878645,0.0014900152803878645,0.0014900152803878645,0.0014900152803878645,0.0016252662672143995,0.0016252662672143995,0.0016252662672143995,0.0016252662672143995,0.0016252662672143995,0.0017585470542479456,0.0017585470542479456,0.0017585470542479456,0.0017585470542479456,0.0017585470542479456,0.0018839830408547023,0.0018839830408547023,0.0018839830408547023,0.0018839830408547023,0.0018839830408547023,0.0020016988591946014,0.0020016988591946014,0.0020016988591946014,0.0020016988591946014,0.0020016988591946014,0.002108929126624342,0.002108929126624342,0.002108929126624342,0.002108929126624342,0.002108929126624342,0.0022063128897865276,0.0022063128897865276,0.0022063128897865276,0.0022063128897865276,0.0022063128897865276,0.002294623704135555,0.002294623704135555,0.002294623704135555,0.002294623704135555,0.002294623704135555,0.0023752097661022408,0.0023752097661022408,0.0023752097661022408,0.0023752097661022408,0.0023752097661022408,0.00244438606734578,0.00244438606734578,0.00244438606734578,0.00244438606734578,0.00244438606734578,0.002505080300388142,0.002505080300388142,0.002505080300388142,0.002505080300388142,0.002505080300388142,0.0025541303915086995,0.0025541303915086995,0.0025541303915086995,0.0025541303915086995,0.0025541303915086995,0.0025926512067601802,0.0025926512067601802,0.0025926512067601802,0.0025926512067601802,0.0025926512067601802,0.0026213080457725686,0.0026213080457725686,0.0026213080457725686,0.0026213080457725686,0.0026213080457725686,0.0026401831777966237,0.0026401831777966237,0.0026401831777966237,0.0026401831777966237,0.0026401831777966237
IIASA-WiC POP,SSP4,MLI,Population,million,0.001372172656923745,0.001372172656923745,0.001372172656923745,0.001372172656923745,0.001372172656923745,0.001511051208588852,0.001511051208588852,0.001511051208588852,0.001511051208588852,0.001511051208588852,0.0016618189355892413,0.0016618189355892413,0.0016618189355892413,0.0016618189355892413,0.0016618189355892413,0.0018130814055730244,0.0018130814055730244,0.0018130814055730244,0.0018130814055730244,0.0018130814055730244,0.0019610074350312236,0.0019610074350312236,0.0019610074350312236,0.0019610074350312236,0.0019610074350312236,0.0021074078319232997,0.0021074078319232997,0.0021074078319232997,0.0021074078319232997,0.0021074078319232997,0.002250153473130662,0.002250153473130662,0.002250153473130662,0.002250153473130662,0.002250153473130662,0.0023884333506568717,0.0023884333506568717,0.0023884333506568717,0.0023884333506568717,0.0023884333506568717,0.002523092479741849,0.002523092479741849,0.002523092479741849,0.002523092479741849,0.002523092479741849,0.0026574955599517527,0.0026574955599517527,0.0026574955599517527,0.0026574955599517527,0.0026574955599517527,0.0027882734046067938,0.0027882734046067938,0.0027882734046067938,0.0027882734046067938,0.0027882734046067938,0.00291871740553189,0.00291871740553189,0.00291871740553189,0.00291871740553189,0.00291871740553189,0.0030450077050240168,0.0030450077050240168,0.0030450077050240168,0.0030450077050240168,0.0030450077050240168,0.0031669608643465543,0.0031669608643465543,0.0031669608643465543,0.0031669608643465543,0.0031669608643465543,0.00328388441336957,0.00328388441336957,0.00328388441336957,0.00328388441336957,0.00328388441336957,0.0033940280569911886,0.0033940280569911886,0.0033940280569911886,0.0033940280569911886,0.0033940280569911886
IIASA-WiC POP,SSP5,MLI,Population,million,0.0012979999960147377,0.0012979999960147377,0.0012979999960147377,0.0012979999960147377,0.0012979999960147377,0.00138229645397925,0.00138229645397925,0.00138229645397925,0.00138229645397925,0.00138229645397925,0.0014604513146365676,0.0014604513146365676,0.0014604513146365676,0.0014604513146365676,0.0014604513146365676,0.001536409637909695,0.001536409637909695,0.001536409637909695,0.001536409637909695,0.001536409637909695,0.0016052270320828833,0.0016052270320828833,0.0016052270320828833,0.0016052270320828833,0.0016052270320828833,0.0016661433350763325,0.0016661433350763325,0.0016661433350763325,0.0016661433350763325,0.0016661433350763325,0.0017193352449002568,0.0017193352449002568,0.0017193352449002568,0.0017193352449002568,0.0017193352449002568,0.0017668228393131944,0.0017668228393131944,0.0017668228393131944,0.0017668228393131944,0.0017668228393131944,0.001809630341540674,0.001809630341540674,0.001809630341540674,0.001809630341540674,0.001809630341540674,0.0018515144108951652,0.0018515144108951652,0.0018515144108951652,0.0018515144108951652,0.0018515144108951652,0.0018926095289048407,0.0018926095289048407,0.0018926095289048407,0.0018926095289048407,0.0018926095289048407,0.0019324409935173436,0.0019324409935173436,0.0019324409935173436,0.0019324409935173436,0.0019324409935173436,0.0019714439625223464,0.0019714439625223464,0.0019714439625223464,0.0019714439625223464,0.0019714439625223464,0.0020104343689944402,0.0020104343689944402,0.0020104343689944402,0.0020104343689944402,0.0020104343689944402,0.002049230654305834,0.002049230654305834,0.002049230654305834,0.002049230654305834,0.002049230654305834,0.0020874071566309303,0.0020874071566309303,0.0020874071566309303,0.0020874071566309303,0.0020874071566309303
IIASA-WiC POP,SSP1,MLT,Population,million,2.8726798372387483e-5,2.8726798372387483e-5,2.8726798372387483e-5,2.8726798372387483e-5,2.8726798372387483e-5,2.8069003502202324e-5,2.8069003502202324e-5,2.8069003502202324e-5,2.8069003502202324e-5,2.8069003502202324e-5,2.749814559380652e-5,2.749814559380652e-5,2.749814559380652e-5,2.749814559380652e-5,2.749814559380652e-5,2.688715108269058e-5,2.688715108269058e-5,2.688715108269058e-5,2.688715108269058e-5,2.688715108269058e-5,2.631360932064088e-5,2.631360932064088e-5,2.631360932064088e-5,2.631360932064088e-5,2.631360932064088e-5,2.5783806937507537e-5,2.5783806937507537e-5,2.5783806937507537e-5,2.5783806937507537e-5,2.5783806937507537e-5,2.535457096815336e-5,2.535457096815336e-5,2.535457096815336e-5,2.535457096815336e-5,2.535457096815336e-5,2.494174300347169e-5,2.494174300347169e-5,2.494174300347169e-5,2.494174300347169e-5,2.494174300347169e-5,2.4649519470982113e-5,2.4649519470982113e-5,2.4649519470982113e-5,2.4649519470982113e-5,2.4649519470982113e-5,2.4346424433735754e-5,2.4346424433735754e-5,2.4346424433735754e-5,2.4346424433735754e-5,2.4346424433735754e-5,2.402091218045726e-5,2.402091218045726e-5,2.402091218045726e-5,2.402091218045726e-5,2.402091218045726e-5,2.360033739190999e-5,2.360033739190999e-5,2.360033739190999e-5,2.360033739190999e-5,2.360033739190999e-5,2.306995723691883e-5,2.306995723691883e-5,2.306995723691883e-5,2.306995723691883e-5,2.306995723691883e-5,2.2477952549107322e-5,2.2477952549107322e-5,2.2477952549107322e-5,2.2477952549107322e-5,2.2477952549107322e-5,2.1730374225973154e-5,2.1730374225973154e-5,2.1730374225973154e-5,2.1730374225973154e-5,2.1730374225973154e-5,2.0999890605221034e-5,2.0999890605221034e-5,2.0999890605221034e-5,2.0999890605221034e-5,2.0999890605221034e-5
IIASA-WiC POP,SSP2,MLT,Population,million,2.843688299188058e-5,2.843688299188058e-5,2.843688299188058e-5,2.843688299188058e-5,2.843688299188058e-5,2.7658747380590902e-5,2.7658747380590902e-5,2.7658747380590902e-5,2.7658747380590902e-5,2.7658747380590902e-5,2.6865586569239785e-5,2.6865586569239785e-5,2.6865586569239785e-5,2.6865586569239785e-5,2.6865586569239785e-5,2.610790902224944e-5,2.610790902224944e-5,2.610790902224944e-5,2.610790902224944e-5,2.610790902224944e-5,2.5379555231830285e-5,2.5379555231830285e-5,2.5379555231830285e-5,2.5379555231830285e-5,2.5379555231830285e-5,2.4733689035277747e-5,2.4733689035277747e-5,2.4733689035277747e-5,2.4733689035277747e-5,2.4733689035277747e-5,2.416831666801511e-5,2.416831666801511e-5,2.416831666801511e-5,2.416831666801511e-5,2.416831666801511e-5,2.3732571695372583e-5,2.3732571695372583e-5,2.3732571695372583e-5,2.3732571695372583e-5,2.3732571695372583e-5,2.3411953588868496e-5,2.3411953588868496e-5,2.3411953588868496e-5,2.3411953588868496e-5,2.3411953588868496e-5,2.3080352682645308e-5,2.3080352682645308e-5,2.3080352682645308e-5,2.3080352682645308e-5,2.3080352682645308e-5,2.2721855883053945e-5,2.2721855883053945e-5,2.2721855883053945e-5,2.2721855883053945e-5,2.2721855883053945e-5,2.2330523789221497e-5,2.2330523789221497e-5,2.2330523789221497e-5,2.2330523789221497e-5,2.2330523789221497e-5,2.1952839333349814e-5,2.1952839333349814e-5,2.1952839333349814e-5,2.1952839333349814e-5,2.1952839333349814e-5,2.1578729942516844e-5,2.1578729942516844e-5,2.1578729942516844e-5,2.1578729942516844e-5,2.1578729942516844e-5,2.1247206696946104e-5,2.1247206696946104e-5,2.1247206696946104e-5,2.1247206696946104e-5,2.1247206696946104e-5,2.094695020356104e-5,2.094695020356104e-5,2.094695020356104e-5,2.094695020356104e-5,2.094695020356104e-5
IIASA-WiC POP,SSP3,MLT,Population,million,2.809783144579213e-5,2.809783144579213e-5,2.809783144579213e-5,2.809783144579213e-5,2.809783144579213e-5,2.6974467771220714e-5,2.6974467771220714e-5,2.6974467771220714e-5,2.6974467771220714e-5,2.6974467771220714e-5,2.5810942781431877e-5,2.5810942781431877e-5,2.5810942781431877e-5,2.5810942781431877e-5,2.5810942781431877e-5,2.4708813110192297e-5,2.4708813110192297e-5,2.4708813110192297e-5,2.4708813110192297e-5,2.4708813110192297e-5,2.362615401192369e-5,2.362615401192369e-5,2.362615401192369e-5,2.362615401192369e-5,2.362615401192369e-5,2.2698658030347895e-5,2.2698658030347895e-5,2.2698658030347895e-5,2.2698658030347895e-5,2.2698658030347895e-5,2.190990776582108e-5,2.190990776582108e-5,2.190990776582108e-5,2.190990776582108e-5,2.190990776582108e-5,2.1222971803091518e-5,2.1222971803091518e-5,2.1222971803091518e-5,2.1222971803091518e-5,2.1222971803091518e-5,2.072001777947827e-5,2.072001777947827e-5,2.072001777947827e-5,2.072001777947827e-5,2.072001777947827e-5,2.0187877235029617e-5,2.0187877235029617e-5,2.0187877235029617e-5,2.0187877235029617e-5,2.0187877235029617e-5,1.9747253152588237e-5,1.9747253152588237e-5,1.9747253152588237e-5,1.9747253152588237e-5,1.9747253152588237e-5,1.9292836249085896e-5,1.9292836249085896e-5,1.9292836249085896e-5,1.9292836249085896e-5,1.9292836249085896e-5,1.890897939299426e-5,1.890897939299426e-5,1.890897939299426e-5,1.890897939299426e-5,1.890897939299426e-5,1.863098747051373e-5,1.863098747051373e-5,1.863098747051373e-5,1.863098747051373e-5,1.863098747051373e-5,1.8412632532337132e-5,1.8412632532337132e-5,1.8412632532337132e-5,1.8412632532337132e-5,1.8412632532337132e-5,1.8288066600536265e-5,1.8288066600536265e-5,1.8288066600536265e-5,1.8288066600536265e-5,1.8288066600536265e-5
IIASA-WiC POP,SSP4,MLT,Population,million,2.8353936865190052e-5,2.8353936865190052e-5,2.8353936865190052e-5,2.8353936865190052e-5,2.8353936865190052e-5,2.7354476705078907e-5,2.7354476705078907e-5,2.7354476705078907e-5,2.7354476705078907e-5,2.7354476705078907e-5,2.641953208761494e-5,2.641953208761494e-5,2.641953208761494e-5,2.641953208761494e-5,2.641953208761494e-5,2.5466774211344587e-5,2.5466774211344587e-5,2.5466774211344587e-5,2.5466774211344587e-5,2.5466774211344587e-5,2.4543343630667648e-5,2.4543343630667648e-5,2.4543343630667648e-5,2.4543343630667648e-5,2.4543343630667648e-5,2.3639180930881885e-5,2.3639180930881885e-5,2.3639180930881885e-5,2.3639180930881885e-5,2.3639180930881885e-5,2.2805794733155207e-5,2.2805794733155207e-5,2.2805794733155207e-5,2.2805794733155207e-5,2.2805794733155207e-5,2.2041591619008928e-5,2.2041591619008928e-5,2.2041591619008928e-5,2.2041591619008928e-5,2.2041591619008928e-5,2.1333656136324097e-5,2.1333656136324097e-5,2.1333656136324097e-5,2.1333656136324097e-5,2.1333656136324097e-5,2.0609387724836204e-5,2.0609387724836204e-5,2.0609387724836204e-5,2.0609387724836204e-5,2.0609387724836204e-5,1.9901493956456167e-5,1.9901493956456167e-5,1.9901493956456167e-5,1.9901493956456167e-5,1.9901493956456167e-5,1.9087297260914684e-5,1.9087297260914684e-5,1.9087297260914684e-5,1.9087297260914684e-5,1.9087297260914684e-5,1.8209805652143694e-5,1.8209805652143694e-5,1.8209805652143694e-5,1.8209805652143694e-5,1.8209805652143694e-5,1.7360919391817794e-5,1.7360919391817794e-5,1.7360919391817794e-5,1.7360919391817794e-5,1.7360919391817794e-5,1.6532214433060504e-5,1.6532214433060504e-5,1.6532214433060504e-5,1.6532214433060504e-5,1.6532214433060504e-5,1.571036226004231e-5,1.571036226004231e-5,1.571036226004231e-5,1.571036226004231e-5,1.571036226004231e-5
IIASA-WiC POP,SSP5,MLT,Population,million,2.8893153119763118e-5,2.8893153119763118e-5,2.8893153119763118e-5,2.8893153119763118e-5,2.8893153119763118e-5,2.839062214812035e-5,2.839062214812035e-5,2.839062214812035e-5,2.839062214812035e-5,2.839062214812035e-5,2.795747773488889e-5,2.795747773488889e-5,2.795747773488889e-5,2.795747773488889e-5,2.795747773488889e-5,2.7477136833709827e-5,2.7477136833709827e-5,2.7477136833709827e-5,2.7477136833709827e-5,2.7477136833709827e-5,2.7027238265509984e-5,2.7027238265509984e-5,2.7027238265509984e-5,2.7027238265509984e-5,2.7027238265509984e-5,2.6613074685649244e-5,2.6613074685649244e-5,2.6613074685649244e-5,2.6613074685649244e-5,2.6613074685649244e-5,2.6290423059061318e-5,2.6290423059061318e-5,2.6290423059061318e-5,2.6290423059061318e-5,2.6290423059061318e-5,2.597926237418188e-5,2.597926237418188e-5,2.597926237418188e-5,2.597926237418188e-5,2.597926237418188e-5,2.572602368135899e-5,2.572602368135899e-5,2.572602368135899e-5,2.572602368135899e-5,2.572602368135899e-5,2.5461256474287126e-5,2.5461256474287126e-5,2.5461256474287126e-5,2.5461256474287126e-5,2.5461256474287126e-5,2.511553442006987e-5,2.511553442006987e-5,2.511553442006987e-5,2.511553442006987e-5,2.511553442006987e-5,2.4675591025433506e-5,2.4675591025433506e-5,2.4675591025433506e-5,2.4675591025433506e-5,2.4675591025433506e-5,2.4066581602906413e-5,2.4066581602906413e-5,2.4066581602906413e-5,2.4066581602906413e-5,2.4066581602906413e-5,2.333361637301144e-5,2.333361637301144e-5,2.333361637301144e-5,2.333361637301144e-5,2.333361637301144e-5,2.2512692809701742e-5,2.2512692809701742e-5,2.2512692809701742e-5,2.2512692809701742e-5,2.2512692809701742e-5,2.15786676975305e-5,2.15786676975305e-5,2.15786676975305e-5,2.15786676975305e-5,2.15786676975305e-5
IIASA-WiC POP,SSP1,MMR,Population,million,0.003289617396949094,0.003289617396949094,0.003289617396949094,0.003289617396949094,0.003289617396949094,0.0031872128667798207,0.0031872128667798207,0.0031872128667798207,0.0031872128667798207,0.0031872128667798207,0.0030799797938626514,0.0030799797938626514,0.0030799797938626514,0.0030799797938626514,0.0030799797938626514,0.00297029690869869,0.00297029690869869,0.00297029690869869,0.00297029690869869,0.00297029690869869,0.0028603734405807163,0.0028603734405807163,0.0028603734405807163,0.0028603734405807163,0.0028603734405807163,0.002750074707689456,0.002750074707689456,0.002750074707689456,0.002750074707689456,0.002750074707689456,0.0026437902636792638,0.0026437902636792638,0.0026437902636792638,0.0026437902636792638,0.0026437902636792638,0.002541279914503015,0.002541279914503015,0.002541279914503015,0.002541279914503015,0.002541279914503015,0.00244356923141254,0.00244356923141254,0.00244356923141254,0.00244356923141254,0.00244356923141254,0.0023530879181768247,0.0023530879181768247,0.0023530879181768247,0.0023530879181768247,0.0023530879181768247,0.0022702498570147606,0.0022702498570147606,0.0022702498570147606,0.0022702498570147606,0.0022702498570147606,0.0021937783440206934,0.0021937783440206934,0.0021937783440206934,0.0021937783440206934,0.0021937783440206934,0.00212319661383731,0.00212319661383731,0.00212319661383731,0.00212319661383731,0.00212319661383731,0.0020595016813834276,0.0020595016813834276,0.0020595016813834276,0.0020595016813834276,0.0020595016813834276,0.0020030292007117605,0.0020030292007117605,0.0020030292007117605,0.0020030292007117605,0.0020030292007117605,0.0019547340032461226,0.0019547340032461226,0.0019547340032461226,0.0019547340032461226,0.0019547340032461226
IIASA-WiC POP,SSP2,MMR,Population,million,0.0032944096109046314,0.0032944096109046314,0.0032944096109046314,0.0032944096109046314,0.0032944096109046314,0.003191630865351686,0.003191630865351686,0.003191630865351686,0.003191630865351686,0.003191630865351686,0.0030917207462654865,0.0030917207462654865,0.0030917207462654865,0.0030917207462654865,0.0030917207462654865,0.0029839700950878146,0.0029839700950878146,0.0029839700950878146,0.0029839700950878146,0.0029839700950878146,0.002874547606582751,0.002874547606582751,0.002874547606582751,0.002874547606582751,0.002874547606582751,0.002762113880018264,0.002762113880018264,0.002762113880018264,0.002762113880018264,0.002762113880018264,0.0026529501194858664,0.0026529501194858664,0.0026529501194858664,0.0026529501194858664,0.0026529501194858664,0.0025503635038898005,0.0025503635038898005,0.0025503635038898005,0.0025503635038898005,0.0025503635038898005,0.0024548419946451155,0.0024548419946451155,0.0024548419946451155,0.0024548419946451155,0.0024548419946451155,0.002368203360085496,0.002368203360085496,0.002368203360085496,0.002368203360085496,0.002368203360085496,0.002290299515373004,0.002290299515373004,0.002290299515373004,0.002290299515373004,0.002290299515373004,0.0022219666794638425,0.0022219666794638425,0.0022219666794638425,0.0022219666794638425,0.0022219666794638425,0.00216326049537541,0.00216326049537541,0.00216326049537541,0.00216326049537541,0.00216326049537541,0.0021156280677224284,0.0021156280677224284,0.0021156280677224284,0.0021156280677224284,0.0021156280677224284,0.002077781687552888,0.002077781687552888,0.002077781687552888,0.002077781687552888,0.002077781687552888,0.0020486336638875402,0.0020486336638875402,0.0020486336638875402,0.0020486336638875402,0.0020486336638875402
IIASA-WiC POP,SSP3,MMR,Population,million,0.0033120318816727474,0.0033120318816727474,0.0033120318816727474,0.0033120318816727474,0.0033120318816727474,0.0032315659295805905,0.0032315659295805905,0.0032315659295805905,0.0032315659295805905,0.0032315659295805905,0.0031475827375944316,0.0031475827375944316,0.0031475827375944316,0.0031475827375944316,0.0031475827375944316,0.0030503845907061088,0.0030503845907061088,0.0030503845907061088,0.0030503845907061088,0.0030503845907061088,0.002946565262709046,0.002946565262709046,0.002946565262709046,0.002946565262709046,0.002946565262709046,0.0028373322537934872,0.0028373322537934872,0.0028373322537934872,0.0028373322537934872,0.0028373322537934872,0.0027356228416416696,0.0027356228416416696,0.0027356228416416696,0.0027356228416416696,0.0027356228416416696,0.002641189105586573,0.002641189105586573,0.002641189105586573,0.002641189105586573,0.002641189105586573,0.002559206031625559,0.002559206031625559,0.002559206031625559,0.002559206031625559,0.002559206031625559,0.002483108899908643,0.002483108899908643,0.002483108899908643,0.002483108899908643,0.002483108899908643,0.002416901849404478,0.002416901849404478,0.002416901849404478,0.002416901849404478,0.002416901849404478,0.00235860416549474,0.00235860416549474,0.00235860416549474,0.00235860416549474,0.00235860416549474,0.0023115797558403823,0.0023115797558403823,0.0023115797558403823,0.0023115797558403823,0.0023115797558403823,0.002279288932171472,0.002279288932171472,0.002279288932171472,0.002279288932171472,0.002279288932171472,0.0022550325905655397,0.0022550325905655397,0.0022550325905655397,0.0022550325905655397,0.0022550325905655397,0.0022405505701173557,0.0022405505701173557,0.0022405505701173557,0.0022405505701173557,0.0022405505701173557
IIASA-WiC POP,SSP4,MMR,Population,million,0.003270241766980505,0.003270241766980505,0.003270241766980505,0.003270241766980505,0.003270241766980505,0.0031477187122772943,0.0031477187122772943,0.0031477187122772943,0.0031477187122772943,0.0031477187122772943,0.0030206331686839748,0.0030206331686839748,0.0030206331686839748,0.0030206331686839748,0.0030206331686839748,0.0028843915493597257,0.0028843915493597257,0.0028843915493597257,0.0028843915493597257,0.0028843915493597257,0.002746623273577443,0.002746623273577443,0.002746623273577443,0.002746623273577443,0.002746623273577443,0.0026025452859365704,0.0026025452859365704,0.0026025452859365704,0.0026025452859365704,0.0026025452859365704,0.0024600654635952087,0.0024600654635952087,0.0024600654635952087,0.0024600654635952087,0.0024600654635952087,0.002321282129131313,0.002321282129131313,0.002321282129131313,0.002321282129131313,0.002321282129131313,0.0021876354406458656,0.0021876354406458656,0.0021876354406458656,0.0021876354406458656,0.0021876354406458656,0.0020615761762276873,0.0020615761762276873,0.0020615761762276873,0.0020615761762276873,0.0020615761762276873,0.0019439948671083034,0.0019439948671083034,0.0019439948671083034,0.0019439948671083034,0.0019439948671083034,0.0018350242070285458,0.0018350242070285458,0.0018350242070285458,0.0018350242070285458,0.0018350242070285458,0.0017342722464404993,0.0017342722464404993,0.0017342722464404993,0.0017342722464404993,0.0017342722464404993,0.0016427039966429185,0.0016427039966429185,0.0016427039966429185,0.0016427039966429185,0.0016427039966429185,0.0015595211182773815,0.0015595211182773815,0.0015595211182773815,0.0015595211182773815,0.0015595211182773815,0.001484119853227683,0.001484119853227683,0.001484119853227683,0.001484119853227683,0.001484119853227683
IIASA-WiC POP,SSP5,MMR,Population,million,0.003267715986282727,0.003267715986282727,0.003267715986282727,0.003267715986282727,0.003267715986282727,0.003145014427306677,0.003145014427306677,0.003145014427306677,0.003145014427306677,0.003145014427306677,0.003017726410738063,0.003017726410738063,0.003017726410738063,0.003017726410738063,0.003017726410738063,0.0028893546763412124,0.0028893546763412124,0.0028893546763412124,0.0028893546763412124,0.0028893546763412124,0.002761968964735659,0.002761968964735659,0.002761968964735659,0.002761968964735659,0.002761968964735659,0.0026349299078145465,0.0026349299078145465,0.0026349299078145465,0.0026349299078145465,0.0026349299078145465,0.002512137558036839,0.002512137558036839,0.002512137558036839,0.002512137558036839,0.002512137558036839,0.002393295859121101,0.002393295859121101,0.002393295859121101,0.002393295859121101,0.002393295859121101,0.002279407368084855,0.002279407368084855,0.002279407368084855,0.002279407368084855,0.002279407368084855,0.0021741801035416613,0.0021741801035416613,0.0021741801035416613,0.0021741801035416613,0.0021741801035416613,0.0020777181257508747,0.0020777181257508747,0.0020777181257508747,0.0020777181257508747,0.0020777181257508747,0.0019885164242174776,0.0019885164242174776,0.0019885164242174776,0.0019885164242174776,0.0019885164242174776,0.001905718983322531,0.001905718983322531,0.001905718983322531,0.001905718983322531,0.001905718983322531,0.0018299419835208516,0.0018299419835208516,0.0018299419835208516,0.0018299419835208516,0.0018299419835208516,0.0017613623863045056,0.0017613623863045056,0.0017613623863045056,0.0017613623863045056,0.0017613623863045056,0.001700635853601108,0.001700635853601108,0.001700635853601108,0.001700635853601108,0.001700635853601108
